 Date,AIG Price Target,AIG Price Target - High,AIG Price Target - Low,AIG Price Target - StdDev,AIG Price Target - Median,AIG Open,AIG Low,AIG High,AIG Close,AIG Adj. Close,AIG Rating,AIG Price Target - #,Ticker
02-12-2019,52.31579,76.0,44,7.05656,50.0,38.726341020536,38.681745970996,39.4666188429,43.83,39.092020426764,4.0,19,AIG
02-13-2019,52.31579,76.0,44,7.05656,50.0,39.261481615016,39.19904854566,39.760946169864,44.18,39.404185773544,4.0,19,AIG
02-14-2019,51.68421,76.0,44,7.10117,50.0,37.540112702772,35.676039632,37.72741191084,40.19,35.845500820252,4.0,19,AIG
02-15-2019,52.11111,76.0,45,6.76502,51.0,36.282532305744,36.157666167032,37.77200696038,42.32,37.745249930656,4.0,18,AIG
02-19-2019,51.94444,76.0,45,6.80255,50.0,37.611464782036,37.308218445164,38.44093270348,42.99,38.342823594492,4.0,18,AIG
02-20-2019,51.88889,76.0,45,6.79778,50.0,38.298228544952,37.825521019828,38.610393891732,43.29,38.610393891732,4.0,18,AIG
02-21-2019,51.88889,76.0,45,6.79778,50.0,38.539041812468,38.1287673567,38.84228814933999,43.01,38.36066161430799,4.0,18,AIG
02-22-2019,51.88889,76.0,45,6.79778,50.0,38.467689733204,38.11556722203616,38.646069931364,42.87,38.235795475596,4.0,18,AIG
02-25-2019,51.61111,76.0,45,6.96929,50.0,38.521203792652,38.405256663848,39.57810646675,43.83,39.092020426764,4.0,18,AIG
02-26-2019,51.61111,76.0,45,6.96929,50.0,38.913640228604,38.895802208788,39.903650328392,43.86,39.118777456488,4.0,18,AIG
02-27-2019,51.61111,76.0,45,6.96929,50.0,39.10985844658,38.503365772836,39.145534486212,43.47,38.770936070076,4.0,18,AIG
02-28-2019,51.61111,76.0,45,6.96929,50.0,38.967154288052,38.436473198526,39.029587357408,43.2,38.53012280256,4.0,18,AIG
03-01-2019,51.61111,76.0,45,6.96929,50.0,38.779855079984,38.39633765394,38.940397258328,43.23,38.556879832284,4.0,18,AIG
03-04-2019,51.61111,76.0,45,6.96929,50.0,38.726341020536,38.03957725762,39.19904854566,43.51,38.806612109708,4.0,18,AIG
03-05-2019,51.61111,76.0,45,6.96929,50.0,38.779855079984,38.021739237804,38.788774089892,43.17,38.503365772836,4.0,18,AIG
03-06-2019,51.61111,76.0,45,6.96929,50.0,38.423094683664,37.780925970288,38.646069931364,42.5,37.905792109,4.0,18,AIG
03-07-2019,51.61111,76.0,45,6.96929,50.0,37.59362676222,37.076324187556,37.843359039644,41.81,37.290380425348,4.0,18,AIG
03-08-2019,51.61111,76.0,45,6.96929,50.0,36.83551092004,36.661590226834,37.66051933653,42.2,37.63822181176,4.0,18,AIG
03-11-2019,51.61111,76.0,45,6.96929,50.0,37.870116069368,37.754168940564,38.423094683664,42.82,38.191200426056,4.0,18,AIG
03-12-2019,51.61111,76.0,45,6.96929,50.0,38.209038445872,38.191200426056,38.73517084034492,43.05,38.39633765394,4.0,18,AIG
03-13-2019,51.61111,76.0,45,6.96929,50.0,38.628231911548,38.512284782744,39.372969238866,43.79,39.056344387132,4.0,18,AIG
03-14-2019,51.61111,76.0,45,6.96929,50.0,39.06532905066,38.966497721415,39.51456236541,43.75,39.307915040625,4.0,18,AIG
03-15-2019,51.61111,76.0,45,6.96929,50.0,39.164160379905006,39.164160379905006,39.649332359835,44.04,39.56847036318,4.0,18,AIG
03-18-2019,51.61111,76.0,45,6.96929,50.0,39.775117687965,39.703240357605,40.14348900606,44.28,39.78410235426,4.0,18,AIG
03-19-2019,51.61111,76.0,45,6.96929,50.0,40.026688344225,39.32588437321501,40.4309983275,43.86,39.40674636987,4.0,18,AIG
03-20-2019,51.61111,76.0,45,6.96929,50.0,39.236037710265,38.481325741485,39.541516364295,42.96,38.59812640332,4.0,18,AIG
03-21-2019,51.61111,76.0,45,6.96929,50.0,38.23873975152,38.193816420045,39.415731036165,43.43,39.020405719185,4.0,18,AIG
03-22-2019,51.61111,76.0,45,6.96929,50.0,38.6340650685,37.9018147654575,38.750865730335,42.62,38.29264774929,4.0,18,AIG
03-25-2019,51.61111,76.0,45,6.96929,50.0,38.337571080765,37.888337766015,38.553203071845,42.45,38.139908422275,4.0,18,AIG
03-26-2019,51.61111,76.0,45,6.96929,50.0,38.43640241001,38.319601748175,38.88303017153445,43.05,38.678988399975,4.0,18,AIG
03-27-2019,51.61111,76.0,45,6.96929,50.0,38.70594239886,38.61609573591,39.04735971807,43.14,38.75985039663,4.0,18,AIG
03-28-2019,51.61111,76.0,45,6.96929,50.0,38.86766639217,38.103969757094994,39.08329838325,43.1,38.72391173145,4.0,18,AIG
03-29-2019,51.61111,76.0,45,6.96929,50.0,39.038375051775006,38.499295074075,39.146191047315,43.06,38.68797306627,4.0,18,AIG
04-01-2019,51.61111,76.0,45,6.96929,50.0,39.10126771584,39.04735971807,39.7796100211125,43.99,39.523547031705,4.0,18,AIG
04-02-2019,51.61111,76.0,45,6.96929,50.0,39.49659303282,38.93954372253,39.829025685735,43.55,39.128221714725,4.0,18,AIG
04-03-2019,51.61111,76.0,45,6.96929,50.0,39.47862370023,39.24951470970751,39.685271025015,43.87,39.415731036165,4.0,18,AIG
04-04-2019,51.61111,76.0,45,6.96929,50.0,39.433700368755,39.37080770469,40.170443004945,44.6,40.0716116757,4.0,18,AIG
04-05-2019,51.72222,76.0,45,6.92664,50.0,40.16145833865,40.12551967347,40.70053831635,45.05,40.475921658975,4.0,18,AIG
04-08-2019,51.77778,76.0,45,6.90857,50.0,40.404044328615,40.08958100829,40.565768321925,44.87,40.314197665665,4.0,18,AIG
04-09-2019,51.77778,76.0,45,6.90857,50.0,40.062627009405006,39.6238159075572,40.188412337535,44.63,40.09856567458501,4.0,18,AIG
04-10-2019,51.77778,76.0,45,6.90857,50.0,40.044657676815,39.739179022785,40.439982993795,44.88,40.323182331960005,4.0,18,AIG
04-11-2019,52.16667,76.0,45,6.76798,51.0,40.781400313005,40.50287565786,41.16774096369,45.71,41.068909634445,4.0,18,AIG
04-12-2019,52.16667,76.0,45,6.76798,51.0,41.329464957,41.302510958115,42.183008255025,46.19,41.500173616605,4.0,18,AIG
04-15-2019,52.16667,76.0,45,6.76798,51.0,41.482204284015005,41.07789430074,41.5945126127025,45.8,41.1497716311,4.0,18,AIG
04-16-2019,52.16667,76.0,45,6.76798,51.0,41.374388288475,41.36540362218,42.129100257255,46.74,41.994330262830005,4.0,18,AIG
04-17-2019,52.16667,76.0,45,6.76798,51.0,42.003314929125,40.98804763779,42.0482382606,45.97,41.302510958115,4.0,18,AIG
04-18-2019,52.16667,76.0,45,6.76798,51.0,41.23961829405,41.1564202841583,41.72479027398,46.04,41.36540362218,4.0,18,AIG
04-22-2019,52.16667,76.0,45,6.76798,51.0,41.320480290705,41.0734019675925,41.5945126127025,46.0,41.329464957,4.0,18,AIG
04-23-2019,52.16667,76.0,45,6.76798,51.0,41.1497716311,40.93413964002,41.38337295477,45.98,41.31149562441,4.0,18,AIG
04-24-2019,52.16667,76.0,45,6.76798,51.0,41.095863633330005,40.997032304085,41.5091582829,45.74,41.095863633330005,4.0,18,AIG
04-25-2019,52.16667,76.0,45,6.76798,51.0,40.86226230966,40.35912099714,41.04195563556,45.19,40.601706987105,4.0,18,AIG
04-26-2019,52.33333,76.0,45,6.67499,51.0,40.6106916534,40.37709032973,41.410326953655,46.05,41.374388288475,4.0,18,AIG
04-29-2019,52.33333,76.0,45,6.67499,51.0,41.464234951425,41.40134228736,42.33574758204,46.99,42.218946920205,4.0,18,AIG
04-30-2019,52.33333,76.0,45,6.67499,51.0,42.2279315865,42.093161592075,42.7670115642,47.57,42.740057565315,4.0,18,AIG
05-01-2019,52.33333,76.0,45,6.67499,51.0,42.67716490125,42.093161592075,42.9467048901,46.87,42.111130924665,4.0,18,AIG
05-02-2019,52.33333,76.0,45,6.67499,51.0,42.245900919090005,41.769713605455,42.632241569775005,46.8,42.0482382606,4.0,18,AIG
05-03-2019,52.33333,76.0,45,6.67499,51.0,42.13808492355,41.994330262830005,42.560364239414994,47.11,42.326762915745,4.0,18,AIG
05-06-2019,52.33333,76.0,45,6.67499,51.0,41.590020279555,41.464234951425,42.326762915745,47.11,42.326762915745,4.0,18,AIG
05-07-2019,54.11765,76.0,45,7.68407,52.0,45.58819678083,44.923331475,46.096728893127,50.3,45.19287146385,4.05,17,AIG
05-08-2019,54.11765,76.0,45,7.68407,52.0,44.95927014018,44.770592147985,46.70229540141,49.96,44.88739280982,4.05,17,AIG
05-09-2019,54.66667,76.0,45,7.28774,52.0,44.644806819855,44.36628216471,45.74992077414,50.83,45.669058777485,4.05,18,AIG
05-10-2019,54.66667,76.0,45,7.28774,52.0,45.35459545716,45.01317813795,46.423770746265,51.64,46.39681674738,4.05,18,AIG
05-13-2019,55.05556,76.0,45,7.21474,53.5,45.80382877191,44.986224139065,46.073368760760005,50.72,45.57022744824,4.05,18,AIG
05-14-2019,55.05556,76.0,45,7.21474,53.5,45.579212114535,45.579212114535,46.603464072165,51.48,46.25306208666,4.05,18,AIG
05-15-2019,55.61111,76.0,45,7.15028,56.5,45.89367543486,45.651089444895,46.8774963941625,51.85,46.585494739575005,4.05,18,AIG
05-16-2019,55.61111,76.0,45,7.15028,56.5,46.68432606882,46.68432606882,47.591777364615,52.23,46.926912058785,4.05,18,AIG
05-17-2019,55.88889,76.0,46,6.82226,56.5,46.423770746265,46.324939417020005,47.340206708355,52.37,47.052697386915,4.05,18,AIG
05-20-2019,55.88889,76.0,46,6.82226,56.5,47.106605384685,46.86401939472,47.63670069609,52.43,47.106605384685,4.05,18,AIG
05-21-2019,56.44444,76.0,46,6.72658,57.0,47.42106870501,46.80112673065501,47.45700737019,52.5,47.16949804875,4.05,18,AIG
05-22-2019,56.44444,76.0,46,6.72658,57.0,46.998789389145,46.7966343975075,47.501930701665,52.56,47.223406046520005,4.05,18,AIG
05-23-2019,56.44444,76.0,46,6.72658,57.0,46.91792739249,46.297985418135,46.926912058785,52.2,46.8999580599,4.05,18,AIG
05-24-2019,56.44444,76.0,46,6.72658,57.0,47.13355938357,46.890973393605,47.474976702780005,52.76,47.40309937242,4.05,18,AIG
05-28-2019,56.44444,76.0,46,6.72658,57.0,47.250360045405,46.729249400295,47.65467002868,52.07,46.783157398065,4.05,18,AIG
05-29-2019,56.5,76.0,46,6.73507,57.0,46.64838740364,45.9790297646625,46.675341402525,51.62,46.37884741479,4.05,18,AIG
05-30-2019,56.5,76.0,46,6.73507,57.0,46.531586741805,46.351893415905,46.944881391375,51.94,46.66635673623,4.05,18,AIG
05-31-2019,56.5,76.0,46,6.73507,57.0,46.1811847563,45.51631945047,46.262046752955,51.07,45.884690768565,4.05,18,AIG
06-03-2019,56.5,76.0,46,6.73507,57.0,45.87570610227,45.74992077414,47.394114706125,52.71,47.35817604094501,4.05,18,AIG
06-04-2019,56.5,76.0,46,6.73507,57.0,47.78045535681,47.4974383685175,48.436335996344994,53.83,48.364458665985,4.05,18,AIG
06-05-2019,56.55556,76.0,46,6.70176,57.0,47.92421001753,47.3357143752075,48.26562733674,53.68,48.22968867156,3.95,18,AIG
06-06-2019,56.55556,76.0,46,6.70176,57.0,48.148826674905,47.9556563495625,48.669937320015,53.55,48.112888009725,3.95,18,AIG
06-07-2019,56.55556,76.0,46,6.70176,57.0,48.076949344545,47.537869366844994,48.30156600192,52.91,47.537869366844994,3.95,18,AIG
06-10-2019,56.55556,76.0,46,6.70176,57.0,47.70857802645,47.591777364615,48.112888009725,53.33,47.915225351235,3.95,18,AIG
06-11-2019,56.55556,76.0,46,6.70176,57.0,48.1578113412,47.40309937242,48.30156600192,53.08,47.69060869386,3.95,18,AIG
06-12-2019,56.55556,76.0,46,6.70176,57.0,47.753501357925,47.27731404429,47.83436335458,52.96,47.58279269832,3.95,18,AIG
06-13-2019,56.55556,76.0,46,6.70176,57.0,47.637028408560006,47.582792702592,48.310455090996,53.2,48.08899262496001,3.95,18,AIG
06-14-2019,56.55556,76.0,46,6.70176,57.0,48.152267615256,47.77261767348,48.296896164504,53.31,48.188424752568,3.95,18,AIG
06-17-2019,56.55556,76.0,46,6.70176,57.0,48.287856880176,47.849451590268,48.45056399808,52.99,47.899167654072,3.95,18,AIG
06-18-2019,56.55556,76.0,46,6.70176,57.0,47.808774810792,47.781656957808,48.40536757644,53.35,48.22458188988,3.95,18,AIG
06-19-2019,56.55556,76.0,46,6.70176,57.0,48.3601711548,48.26977831152,48.757899665232,53.6,48.45056399808,3.95,18,AIG
06-20-2019,56.55556,76.0,46,6.70176,57.0,48.794056802544,48.197464036896,49.137549607008,54.25,49.0381174794,3.95,18,AIG
06-21-2019,56.47368,76.0,46,6.53226,57.0,49.390649568192,48.477681851064006,49.472003127144,53.65,48.49576041972,3.90476,19,AIG
06-24-2019,56.47368,76.0,46,6.53226,57.0,48.477681851064006,48.093512267124,48.875410361496,53.32,48.197464036896,3.90476,19,AIG
06-25-2019,56.47368,76.0,46,6.53226,57.0,48.116110477944,47.465282006328,48.387289007784,52.73,47.664146261544,3.90476,19,AIG
06-26-2019,56.47368,76.0,46,6.53226,57.0,47.853971232432,47.090151706716,47.872049801088,52.26,47.239299898128,3.90476,19,AIG
06-27-2019,56.47368,76.0,46,6.53226,57.0,47.338732025736,47.212182045144,47.989560497352,53.05,47.95340336004,3.90476,19,AIG
06-28-2019,56.47368,76.0,46,6.53226,57.0,48.107071193616,47.826853379448,48.283337238012,53.28,48.161306899584005,3.90476,19,AIG
07-01-2019,56.63158,76.0,46,6.45805,57.0,48.387289007784,48.061874771976,48.785017518216,53.84,48.667506821952,3.90476,19,AIG
07-02-2019,56.84211,76.0,46,6.49909,57.0,48.703663959264006,48.034756918992,48.712703243592,53.79,48.622310400312,3.90476,19,AIG
07-03-2019,56.84211,76.0,46,6.49909,57.0,48.8121353712,48.667506821952,49.770299509968005,54.83,49.562395970424,3.90476,19,AIG
07-05-2019,56.84211,76.0,46,6.49909,57.0,49.58047453908,49.020038910744,49.707024519672,54.61,49.363531715208,3.90476,19,AIG
07-08-2019,57.55556,76.0,46,6.41372,57.0,49.35449243088,49.164667459992,49.860692353248,54.96,49.679906666688,3.95,18,AIG
07-09-2019,57.77778,76.0,46,6.45975,57.5,49.426806705504,49.318335293568005,50.195145873384,55.52,50.186106589056,3.95,18,AIG
07-10-2019,57.77778,76.0,46,6.45975,57.5,50.204185157712,50.1680280204,50.6199922368,55.73,50.375931559944,3.9,18,AIG
07-11-2019,58.05556,76.0,46,6.52748,58.5,50.466324403224,49.960124480856,50.751061859556,55.48,50.149949451744,3.9,18,AIG
07-12-2019,58.5,76.0,46,6.57647,59.5,50.48440297188,50.177067304728,50.93636718828,56.27,50.864052913656,3.9,18,AIG
07-15-2019,58.5,76.0,46,6.57647,59.5,50.93636718828,50.714904722244,51.062917168872005,56.24,50.836935060672005,3.9,18,AIG
07-16-2019,58.72222,76.0,46,6.34915,59.5,50.990602894248,50.638070805456,51.053877884544,56.03,50.647110089784,3.9,18,AIG
07-17-2019,58.72222,76.0,46,6.34915,59.5,50.6199922368,49.60759239206401,50.71038508008,55.37,50.050517324136,3.9,18,AIG
07-18-2019,58.88889,76.0,46,6.57342,59.5,50.12283159876,50.023399471152,50.421127981584,55.6,50.25842086368,4.0,18,AIG
07-19-2019,59.16667,76.0,46,6.63534,60.0,50.683267227096,50.443726192404,51.234663571104,55.94,50.565756530832,4.0,18,AIG
07-22-2019,59.16667,76.0,46,6.63534,60.0,50.412088697256,50.294578000992,50.737502933064,55.88,50.511520824864,4.0,18,AIG
07-23-2019,59.16667,76.0,46,6.63534,60.0,50.502481540536,50.177067304728,50.882131482312,56.29,50.882131482312,4.0,18,AIG
07-24-2019,59.16667,76.0,46,6.63534,60.0,50.629031521128,50.6199922368,51.966845601672006,57.39,51.876452758392,4.0,18,AIG
07-25-2019,59.16667,76.0,46,6.63534,60.0,52.048199160624,51.469684963632,52.052718802788,57.08,51.596234944224,4.0,18,AIG
07-26-2019,59.16667,76.0,46,6.63534,60.0,51.514881385272005,51.34313498304,51.81769741026,57.27,51.767981346456,4.0,18,AIG
07-29-2019,59.16667,76.0,46,6.63534,60.0,51.596234944224,50.93645758112328,51.722784924816,56.48,51.053877884544,4.0,18,AIG
07-30-2019,58.58824,76.0,46,6.37143,60.0,50.71038508008,50.34881370696,51.035799315888,56.32,50.909249335296,3.94737,17,AIG
07-31-2019,58.58824,76.0,46,6.37143,60.0,50.999642178576,50.195145873384,51.465165321468,55.99,50.610952952472005,3.94737,17,AIG
08-01-2019,58.58824,76.0,46,6.37143,60.0,50.375931559944,49.020038910744,50.98156360992,54.71,49.453924558488005,3.94737,17,AIG
08-02-2019,58.58824,76.0,46,6.37143,60.0,49.30929600924,48.8121353712,49.589513823408,54.33,49.110431754024,3.94737,17,AIG
08-05-2019,58.58824,76.0,46,6.37143,60.0,48.324014017488,47.266417751112,48.577113978672,52.81,47.736460536168,3.94737,17,AIG
08-06-2019,58.58824,76.0,46,6.37143,60.0,47.763578389152,47.637028408560006,49.182746028648,54.38,49.155628175664006,3.94737,17,AIG
08-07-2019,58.58824,76.0,46,6.37143,60.0,48.188424752568,47.808774810792,49.38170067670728,54.41,49.182746028648,3.94737,17,AIG
08-08-2019,59.11111,76.0,46,6.62394,59.5,51.451606394976,50.330735138304,51.957806317344,56.82,51.361213551696,4.0,18,AIG
08-09-2019,60.22222,76.0,46,6.45115,61.0,51.0719564532,50.48440297188,51.2979385614,56.26,50.855013629328,3.9,18,AIG
08-12-2019,60.55556,76.0,46,6.53386,62.5,50.475363687552,49.35449243088,50.52959939352,55.08,49.788378078624,3.9,18,AIG
08-13-2019,60.55556,76.0,46,6.53386,62.5,49.562395970424,49.408728136848,51.0719564532,56.12,50.728463648736,3.9,18,AIG
08-14-2019,60.55556,76.0,46,6.53386,62.5,49.797417362952,47.853971232432,50.07763517712,53.39,48.260739027192,3.9,18,AIG
08-15-2019,60.55556,76.0,46,6.53386,62.5,48.378249723456,48.14928465142776,48.8062598363868,53.74,48.577113978672,3.9,18,AIG
08-16-2019,60.66667,76.0,46,6.48931,62.5,49.056196048056,48.694624674936,49.472003127144,54.31,49.092353185368005,3.9,18,AIG
08-19-2019,60.66667,76.0,46,6.48931,62.5,49.743181656984,49.291217440584,49.892329848396,54.81,49.544317401768005,3.9,18,AIG
08-20-2019,60.66667,76.0,46,6.48931,62.5,49.417767421176,48.242660458536,49.417767421176,53.43,48.296896164504,3.9,18,AIG
08-21-2019,60.66667,76.0,46,6.48931,62.5,48.76693894956,48.188424752568,48.76693894956,53.69,48.531917557032,3.9,18,AIG
08-22-2019,60.66667,76.0,46,6.48931,62.5,48.794056802544,48.441524713752,49.10148286253928,53.75,48.586153263,3.9,18,AIG
08-23-2019,60.66667,76.0,46,6.48931,62.5,48.369210439128,47.13986777052,49.10591211186,52.49,47.447203437672,3.9,18,AIG
08-26-2019,60.66667,76.0,46,6.48931,62.5,47.646067692888,47.383928447376,48.007639066008,53.08,47.980521213024,3.9,18,AIG
08-27-2019,60.66667,76.0,46,6.48931,62.5,48.152267615256,47.185064192160006,48.333053301816,52.74,47.673185545872,3.9,18,AIG
08-28-2019,60.66667,76.0,46,6.48931,62.5,47.483360574984005,47.27545703544,47.872049801088,52.45,47.411046300360006,3.9,18,AIG
08-29-2019,60.66667,76.0,46,6.48931,62.5,47.890128369744,47.36584987872,48.070914056304,52.46,47.420085584688,3.9,18,AIG
08-30-2019,60.66667,76.0,46,6.48931,62.5,47.799735526464005,46.82349281904,47.799735526464005,52.04,47.040435642912,3.9,18,AIG
09-03-2019,60.66667,76.0,46,6.48931,62.5,46.7782963974,46.68790355412,47.447203437672,52.4,47.36584987872,3.9,18,AIG
09-04-2019,60.66667,76.0,46,6.48931,62.5,47.872049801088,47.646067692888,49.191785312976,54.4,49.17370674432,3.9,18,AIG
09-05-2019,60.66667,76.0,46,6.48931,62.5,49.85165306892,49.368051357372,50.488922614044,54.68,49.426806705504,3.9,18,AIG
09-06-2019,60.66667,76.0,46,6.48931,62.5,49.363531715208,49.291217440584,50.059556608464,54.85,49.58047453908,3.9,18,AIG
09-09-2019,60.66667,76.0,46,6.48931,62.5,49.788378078624,49.44488527416,50.140910167416,55.41,50.086674461448,3.9,18,AIG
09-10-2019,60.66667,76.0,46,6.48931,62.5,50.113792314432,49.928486985708,50.601913668144,55.5,50.1680280204,3.9,18,AIG
09-11-2019,60.55556,76.0,46,6.51683,62.5,50.149949451744,49.508160264456,51.189467149464,56.6,51.16234929648,3.9,18,AIG
09-12-2019,60.55556,76.0,46,6.51683,62.5,50.746542217392005,50.647110089784,51.623352797208,56.76,51.306977845728,3.9,18,AIG
09-13-2019,60.55556,76.0,46,6.51683,62.5,51.596234944224,51.334095698712,51.939727748688,57.29,51.786059915112,3.9,18,AIG
09-16-2019,60.55556,76.0,46,6.51683,62.5,51.10430557002,50.84069389063,51.52244823388,56.32,51.19520614912,3.9,18,AIG
09-17-2019,60.55556,76.0,46,6.51683,62.5,51.06794533838,50.9952248751,51.945135926695,57.08,51.88605055028,3.9,18,AIG
09-18-2019,60.55556,76.0,46,6.51683,62.5,51.513358175970005,51.30428684404,52.42236396697,57.65,52.40418385115,3.9,18,AIG
09-19-2019,60.55556,76.0,46,6.51683,62.5,52.5405347198,52.33146338787,53.32227970006,57.89,52.62234524099,3.9,18,AIG
09-20-2019,60.55556,76.0,46,6.51683,62.5,52.92231715202,52.072396737435,53.04048790485,57.45,52.222382692950006,3.9,18,AIG
09-23-2019,60.55556,76.0,46,6.51683,62.5,51.9042306661,51.77696985536,52.47690431443,57.3,52.0860318243,3.9,18,AIG
09-24-2019,60.55556,76.0,46,6.51683,62.5,52.29510315623,51.64970904462,52.449634140700006,57.0,51.813330087,3.9,18,AIG
09-25-2019,60.55556,76.0,46,6.51683,62.5,51.70424939208,51.29519678613,52.02240141893,56.53,51.38609736523,3.9,18,AIG
09-26-2019,60.55556,76.0,46,6.51683,62.5,51.4497277706,50.48618163214,51.4497277706,55.88,50.79524360108,3.9,18,AIG
09-27-2019,60.55556,76.0,46,6.51683,62.5,51.10430557002,50.76797342735,51.38609736523,56.16,51.04976522256,3.9,18,AIG
09-30-2019,60.55556,76.0,46,6.51683,62.5,51.1770260333,50.49527169005,51.23156638076,55.7,50.6316225587,3.9,18,AIG
10-01-2019,60.55556,76.0,46,6.51683,62.5,50.84069389063,49.30447410384,50.895234238090005,54.37,49.42264485667,3.9,18,AIG
10-02-2019,60.66667,76.0,46,6.60808,62.5,49.16812323519,48.4500086603,49.31356416175,53.47,48.60453964477,3.9,18,AIG
10-03-2019,60.66667,76.0,46,6.60808,62.5,48.35001802329,47.909150214655,48.845426179385,53.21,48.36819813911,3.9,18,AIG
10-04-2019,60.66667,76.0,46,6.60808,62.5,48.35001802329,48.35001802329,49.563540754275,54.43,49.47718520413,3.9,18,AIG
10-07-2019,60.61111,76.0,46,6.62603,61.5,49.28629398802,48.73180045551,49.34992439339,53.63,48.74998057133,3.9,18,AIG
10-08-2019,60.61111,76.0,46,6.62603,61.5,48.10458645972,47.62281339049,48.25002738628,52.42,47.65008356422,3.9,18,AIG
10-09-2019,60.61111,76.0,46,6.62603,61.5,47.968235591070005,47.85006483824,48.50454900776,53.04,48.21366715464,3.9,18,AIG
