 Date,PYPL Price Target,PYPL Price Target - High,PYPL Price Target - Low,PYPL Price Target - StdDev,PYPL Price Target - Median,PYPL Open,PYPL Low,PYPL High,PYPL Close,PYPL Adj. Close,PYPL Rating,PYPL Price Target - #,Ticker
01-08-2020,127.7027,150.0,94.0,11.00581,127.0,110.4,109.82,112.64,111.82,111.82,4.375,37,PYPL
01-09-2020,127.7027,150.0,94.0,11.00581,127.0,112.99,111.59,113.56,112.57,112.57,4.375,37,PYPL
01-10-2020,127.86486,150.0,94.0,11.00899,127.0,113.64,112.27,113.71,112.93,112.93,4.375,37,PYPL
01-13-2020,128.13514,150.0,94.0,10.9351,128.0,113.98,113.86,115.88,115.28,115.28,4.375,37,PYPL
01-14-2020,128.2973,150.0,94.0,10.78253,128.0,115.515,114.12,115.59,114.64,114.64,4.375,37,PYPL
01-15-2020,128.2973,150.0,94.0,10.78253,128.0,115.14,114.61,115.95,114.85,114.85,4.375,37,PYPL
01-16-2020,128.37838,150.0,94.0,10.78375,129.0,115.92,114.85,116.0,115.4,115.4,4.375,37,PYPL
01-17-2020,128.43243,150.0,94.0,10.80175,129.0,116.45,115.47,116.7,116.04,116.04,4.375,37,PYPL
01-21-2020,128.91892,150.0,94.0,10.81635,130.0,115.31,115.11,116.39,116.15,116.15,4.375,37,PYPL
01-22-2020,128.91892,150.0,94.0,10.81635,130.0,116.73,115.47,117.45,115.5,115.5,4.375,37,PYPL
01-23-2020,129.28947,150.0,94.0,10.79207,130.0,117.4,115.8,117.9398,117.89,117.89,4.36585,38,PYPL
01-24-2020,129.28947,150.0,94.0,10.79207,130.0,118.45,116.51,119.6,116.98,116.98,4.36585,38,PYPL
01-27-2020,129.28947,150.0,94.0,10.79207,130.0,113.63,112.31,115.98,115.24,115.24,4.36585,38,PYPL
01-28-2020,129.23684,148.0,94.0,10.69539,130.0,115.83,114.7154,117.21,116.52,116.52,4.36585,38,PYPL
01-29-2020,129.18919,148.0,94.0,10.83497,130.0,117.47,115.16,117.53,116.66,116.66,4.36585,37,PYPL
01-30-2020,130.07895,153.0,94.0,10.39327,130.0,112.79,112.42,117.2,117.12,117.12,4.36585,38,PYPL
01-31-2020,130.41026,153.0,94.0,10.1368,130.0,116.75,113.15,117.32,113.89,113.89,4.41463,39,PYPL
02-03-2020,130.41026,153.0,94.0,10.1368,130.0,114.3,114.05,117.24,116.51,116.51,4.41463,39,PYPL
02-04-2020,130.41026,153.0,94.0,10.1368,130.0,118.04,117.3,120.34,120.08,120.08,4.41463,39,PYPL
02-05-2020,130.53846,153.0,94.0,10.04821,130.0,121.2,118.891,122.19,119.72,119.72,4.41463,39,PYPL
02-06-2020,130.53846,153.0,94.0,10.04821,130.0,120.09,119.47,120.6,119.89,119.89,4.41463,39,PYPL
02-07-2020,130.53846,153.0,94.0,10.04821,130.0,119.6,118.41,119.67,118.88,118.88,4.41463,39,PYPL
02-10-2020,130.53846,153.0,94.0,10.04821,130.0,118.56,118.5,120.15,120.06,120.06,4.41463,39,PYPL
02-11-2020,130.53846,153.0,94.0,10.04821,130.0,120.76,118.4,121.0,118.84,118.84,4.41463,39,PYPL
02-12-2020,130.53846,153.0,94.0,10.04821,130.0,118.85,117.87,119.91,118.56,118.56,4.41463,39,PYPL
02-13-2020,130.53846,153.0,94.0,10.04821,130.0,118.04,117.8,121.1,120.51,120.51,4.41463,39,PYPL
02-14-2020,130.53846,153.0,94.0,10.04821,130.0,120.89,120.8,123.0,122.99,122.99,4.41463,39,PYPL
02-18-2020,130.53846,153.0,94.0,10.04821,130.0,122.58,121.68,122.99,122.27,122.27,4.41463,39,PYPL
02-19-2020,130.53846,153.0,94.0,10.04821,130.0,122.63,122.3,124.45,123.91,123.91,4.41463,39,PYPL
02-20-2020,130.53846,153.0,94.0,10.04821,130.0,123.86,120.4,124.31,122.43,122.43,4.41463,39,PYPL
02-21-2020,130.53846,153.0,94.0,10.04821,130.0,121.72,118.53,121.85,119.49,119.49,4.41463,39,PYPL
02-24-2020,130.53846,153.0,94.0,10.04821,130.0,114.29,113.52,116.79,116.44,116.44,4.41463,39,PYPL
02-25-2020,130.53846,153.0,94.0,10.04821,130.0,115.67,109.33,116.415,109.66,109.66,4.41463,39,PYPL
02-26-2020,130.53846,153.0,94.0,10.04821,130.0,109.81,108.6,112.63,109.11,109.11,4.41463,39,PYPL
02-27-2020,130.44737,153.0,94.0,10.17401,130.0,106.3,106.3,112.05,107.84,107.84,4.41463,38,PYPL
02-28-2020,130.44737,153.0,94.0,10.17401,130.0,104.26,103.72,108.73,107.99,107.99,4.41463,38,PYPL
03-02-2020,130.44737,153.0,94.0,10.17401,130.0,107.46,106.53,113.05,112.86,112.86,4.41463,38,PYPL
03-03-2020,130.44737,153.0,94.0,10.17401,130.0,112.82,108.26,114.56,109.76,109.76,4.41463,38,PYPL
03-04-2020,130.44737,153.0,94.0,10.17401,130.0,112.04,110.62,115.39,115.3,115.3,4.41463,38,PYPL
03-05-2020,130.44737,153.0,94.0,10.17401,130.0,112.03,111.24,114.9,112.18,112.18,4.41463,38,PYPL
03-06-2020,130.23684,153.0,94.0,10.34519,130.0,107.95,107.58,111.57,110.89,110.89,4.41463,38,PYPL
03-09-2020,130.23684,153.0,94.0,10.34519,130.0,102.72,99.71,106.99,101.63,101.63,4.41463,38,PYPL
03-10-2020,130.23684,153.0,94.0,10.34519,130.0,105.3,103.17,109.74,109.74,109.74,4.43902,38,PYPL
03-11-2020,130.23684,153.0,94.0,10.34519,130.0,106.65,101.98,107.75,103.9,103.9,4.43902,38,PYPL
03-12-2020,130.23684,153.0,94.0,10.34519,130.0,96.56,94.5,104.78,96.96,96.96,4.43902,38,PYPL
03-13-2020,130.23684,153.0,94.0,10.34519,130.0,100.52,99.78,110.6,110.15,110.15,4.43902,38,PYPL
03-16-2020,130.23684,153.0,94.0,10.34519,130.0,94.0,91.23,103.155,92.72,92.72,4.43902,38,PYPL
03-17-2020,129.84211,153.0,94.0,10.35559,130.0,94.5,90.52,101.08,97.87,97.87,4.43902,38,PYPL
03-18-2020,129.84211,153.0,94.0,10.35559,130.0,91.855,86.15,95.1,91.46,91.46,4.43902,38,PYPL
03-19-2020,129.28205,153.0,94.0,10.24307,130.0,91.56,87.04,98.06,93.69,93.69,4.45238,39,PYPL
03-20-2020,129.28205,153.0,94.0,10.24307,130.0,95.64,86.21,96.23,86.68,86.68,4.45238,39,PYPL
03-23-2020,128.76923,153.0,94.0,10.44267,130.0,86.29,82.07,88.15,85.26,85.26,4.45238,39,PYPL
03-24-2020,128.76923,153.0,94.0,10.44267,130.0,89.4,89.4,98.0,97.29,97.29,4.45238,39,PYPL
03-25-2020,128.51282,153.0,94.0,10.50732,130.0,97.43,95.27,100.42,95.71,95.71,4.45238,39,PYPL
03-26-2020,128.51282,153.0,94.0,10.50732,130.0,96.31,95.635,100.93,100.63,100.63,4.45238,39,PYPL
03-27-2020,128.51282,153.0,94.0,10.50732,130.0,97.0,93.06,97.105,93.48,93.48,4.45238,39,PYPL
03-30-2020,128.17949,153.0,94.0,10.43876,128.0,95.5,94.37,98.2599,97.03,97.03,4.45238,39,PYPL
03-31-2020,127.51282,153.0,94.0,10.10426,127.0,96.38,94.87,99.4314,95.74,95.74,4.45238,39,PYPL
04-01-2020,127.25641,153.0,94.0,10.16459,127.0,92.72,90.38,94.67,91.38,91.38,4.45238,39,PYPL
04-02-2020,127.25641,153.0,94.0,10.16459,127.0,91.1,90.92,94.6799,93.52,93.52,4.45238,39,PYPL
04-03-2020,127.25641,153.0,94.0,10.16459,127.0,92.79,89.88,92.95,92.39,92.39,4.45238,39,PYPL
04-06-2020,126.23077,153.0,94.0,10.91802,125.0,97.8,96.26,102.5,101.67,101.67,4.45238,39,PYPL
04-07-2020,126.20513,152.0,94.0,10.32343,125.0,105.255,99.9,106.23,100.28,100.28,4.45238,39,PYPL
04-08-2020,125.71795,152.0,94.0,10.30546,125.0,101.61,100.75,105.505,105.06,105.06,4.45238,39,PYPL
04-09-2020,125.38462,152.0,94.0,10.00158,125.0,105.63,104.78,108.7,105.84,105.84,4.45238,39,PYPL
04-13-2020,124.97436,152.0,94.0,10.07532,125.0,104.85,102.34,106.29,105.98,105.98,4.45238,39,PYPL
04-14-2020,124.69231,152.0,94.0,10.14043,125.0,109.0,107.93,110.98,109.785,109.785,4.45238,39,PYPL
04-15-2020,124.94872,152.0,94.0,9.837,125.0,107.46,106.42,109.09,107.95,107.95,4.45238,39,PYPL
04-16-2020,124.68421,152.0,94.0,9.82774,125.0,109.5,106.57,109.525,108.31,108.31,4.43902,38,PYPL
04-17-2020,124.68421,152.0,94.0,9.82774,125.0,110.3,110.054,112.12,111.85,111.85,4.41463,38,PYPL
04-20-2020,124.94595,152.0,94.0,9.82811,125.0,110.9,110.025,114.3,112.17,112.17,4.41463,37,PYPL
04-21-2020,125.48649,152.0,94.0,10.45614,125.0,111.12,107.41,112.85,107.54,107.54,4.41463,37,PYPL
04-22-2020,124.2973,152.0,94.0,10.45935,124.0,110.29,109.91,116.0,115.19,115.19,4.41463,37,PYPL
04-23-2020,124.56757,152.0,94.0,10.31803,124.0,115.94,115.0,118.385,115.24,115.24,4.41463,37,PYPL
04-24-2020,124.83784,152.0,94.0,10.45586,124.0,115.47,115.4,120.47,120.18,120.18,4.41463,37,PYPL
04-27-2020,124.83784,152.0,94.0,10.45586,124.0,121.25,120.055,122.387,120.53,120.53,4.41463,37,PYPL
04-28-2020,125.10811,152.0,94.0,10.71191,124.0,121.66,115.9029,122.0,116.14,116.14,4.41463,37,PYPL
04-29-2020,125.10811,152.0,94.0,10.71191,124.0,119.3,118.645,124.03,123.58,123.58,4.41463,37,PYPL
04-30-2020,125.10811,152.0,94.0,10.71191,124.0,121.35,120.62,123.45,123.0,123.0,4.41463,37,PYPL
05-01-2020,125.10811,152.0,94.0,10.71191,124.0,119.85,119.43,122.7,120.61,120.61,4.41463,37,PYPL
05-04-2020,125.5,152.0,94.0,10.83549,124.5,121.26,120.31,124.18,123.66,123.66,4.41463,38,PYPL
05-05-2020,125.68421,152.0,94.0,10.86788,125.0,124.94,124.85,127.94,125.43,125.43,4.41463,38,PYPL
05-06-2020,125.89474,152.0,94.0,10.91062,125.0,127.05,126.12,129.59,128.31,128.31,4.41463,38,PYPL
05-07-2020,143.07895,171.0,94.0,15.30287,146.0,139.92,139.28,147.2,146.29,146.29,4.41463,38,PYPL
05-08-2020,144.92105,171.0,94.0,15.58572,147.5,143.25,142.11,146.4,144.96,144.96,4.41463,38,PYPL
05-11-2020,147.02632,172.0,94.0,15.623,150.0,142.96,142.18,145.27,143.96,143.96,4.41463,38,PYPL
05-12-2020,147.0,172.0,94.0,15.61207,150.0,144.0,140.91,145.65,141.03,141.03,4.41463,38,PYPL
05-13-2020,147.78947,172.0,94.0,15.99203,150.0,140.2,139.61,145.1,143.73,143.73,4.41463,38,PYPL
05-14-2020,147.78947,172.0,94.0,15.99203,150.0,142.07,141.43,144.7,144.41,144.41,4.39024,38,PYPL
05-15-2020,147.78947,172.0,94.0,15.99203,150.0,142.9,141.63,145.89,145.51,145.51,4.39024,38,PYPL
05-18-2020,147.84615,172.0,94.0,16.16508,150.0,148.125,145.99,149.18,146.24,146.24,4.39024,39,PYPL
05-19-2020,147.84615,172.0,94.0,16.16508,150.0,146.75,145.22,149.72,145.39,145.39,4.39024,39,PYPL
05-20-2020,148.10256,172.0,94.0,16.19717,150.0,148.0,147.9,151.08,150.94,150.94,4.39024,39,PYPL
05-21-2020,148.1425,172.0,94.0,15.99537,150.0,150.58,148.04,150.74,148.22,148.22,4.36585,40,PYPL
05-22-2020,148.1425,172.0,94.0,15.99537,150.0,148.26,147.36,151.0,150.86,150.86,4.36585,40,PYPL
05-26-2020,148.7425,172.0,94.0,16.38661,150.0,154.12,146.29,154.55,147.0,147.0,4.36585,40,PYPL
05-27-2020,149.1675,172.0,94.0,16.42663,150.0,145.48,140.02,146.4,145.96,145.96,4.36585,40,PYPL
05-28-2020,149.5425,172.0,94.0,16.61153,151.0,144.73,144.51,151.945,148.79,148.79,4.36585,40,PYPL
05-29-2020,149.5425,172.0,94.0,16.61153,151.0,150.5,148.93,155.33,155.01,155.01,4.36585,40,PYPL
06-01-2020,151.0925,183.0,94.0,17.89857,152.0,154.9,153.05,155.97,154.53,154.53,4.36585,40,PYPL
06-02-2020,152.2675,183.0,94.0,17.35326,152.5,156.0,154.61,157.6,157.49,157.49,4.36585,40,PYPL
06-03-2020,152.7675,183.0,94.0,17.70927,152.5,157.49,155.12,158.271,156.78,156.78,4.36585,40,PYPL
06-04-2020,152.7675,183.0,94.0,17.70927,152.5,156.7,153.635,159.4799,154.6,154.6,4.36585,40,PYPL
06-05-2020,152.7675,183.0,94.0,17.70927,152.5,152.98,150.0,156.34,156.0,156.0,4.36585,40,PYPL
06-08-2020,154.3675,183.0,94.0,17.44283,155.5,154.28,153.11,156.21,156.09,156.09,4.36585,40,PYPL
06-09-2020,154.3675,183.0,94.0,17.44283,155.5,155.79,155.5949,158.21,156.86,156.86,4.36585,40,PYPL
06-10-2020,154.4925,183.0,94.0,17.52198,155.5,157.6,157.6,160.89,159.91,159.91,4.36585,40,PYPL
06-11-2020,154.4925,183.0,94.0,17.52198,155.5,158.34,152.915,159.5,153.04,153.04,4.36585,40,PYPL
06-12-2020,154.4925,183.0,94.0,17.52198,155.5,157.06,151.89,157.21,155.26,155.26,4.36585,40,PYPL
06-15-2020,154.4925,183.0,94.0,17.52198,155.5,152.63,152.22,157.92,157.55,157.55,4.36585,40,PYPL
06-16-2020,155.0425,183.0,94.0,17.80942,157.0,160.19,158.3,162.83,161.22,161.22,4.36585,40,PYPL
06-17-2020,155.0425,183.0,94.0,17.80942,157.0,162.84,161.66,164.9597,163.83,163.83,4.36585,40,PYPL
06-18-2020,157.0675,190.0,94.0,19.08999,159.5,164.72,164.31,168.83,168.05,168.05,4.36585,40,PYPL
06-19-2020,157.2675,190.0,94.0,19.24476,159.5,170.6,164.01,171.12,164.36,164.36,4.36585,40,PYPL
06-22-2020,158.5175,190.0,94.0,19.701,160.0,165.58,165.55,170.9,170.26,170.26,4.36585,40,PYPL
06-23-2020,160.3425,192.0,94.0,20.87546,164.0,172.0,170.4,175.4,172.79,172.79,4.36585,40,PYPL
06-24-2020,160.81282,199.0,94.0,21.9009,163.0,170.595,164.29,173.48,168.0,168.0,4.31707,39,PYPL
06-25-2020,162.8641,205.0,94.0,22.19504,165.0,169.0,168.19,172.78,172.5,172.5,4.31707,39,PYPL
06-26-2020,163.45385,205.0,94.0,22.70313,165.0,173.71,168.6,173.71,170.87,170.87,4.31707,39,PYPL
06-29-2020,163.45385,205.0,94.0,22.70313,165.0,171.48,165.56,171.48,168.35,168.35,4.31707,39,PYPL
06-30-2020,164.9925,205.0,94.0,23.28899,167.5,170.7,169.41,174.69,174.23,174.23,4.30952,40,PYPL
07-01-2020,164.9925,205.0,94.0,23.28899,167.5,174.625,172.56,178.2348,177.43,177.43,4.30952,40,PYPL
07-02-2020,165.8425,205.0,94.0,24.02639,167.5,179.69,176.72,179.8,177.21,177.21,4.30952,40,PYPL
07-06-2020,167.4561,210.0,94.0,25.31786,168.0,180.29,174.46,181.24,176.18,176.18,4.30233,41,PYPL
07-07-2020,167.4561,210.0,94.0,25.31786,168.0,177.69,176.31,179.95,177.28,177.28,4.30233,41,PYPL
07-08-2020,167.82195,210.0,94.0,25.53171,168.0,178.89,178.5,182.64,181.57,181.57,4.30233,41,PYPL
07-09-2020,169.48049,216.0,94.0,26.3846,170.0,183.4,179.15,183.99,183.23,183.23,4.30233,41,PYPL
07-10-2020,169.48049,216.0,94.0,26.3846,170.0,181.63,177.13,182.52,178.4,178.4,4.30233,41,PYPL
07-13-2020,170.89512,216.0,94.0,27.25232,170.0,180.42,170.74,180.66,171.51,171.51,4.30233,41,PYPL
07-14-2020,171.8675,216.0,94.0,26.87917,170.5,168.75,164.33,172.6,172.3,172.3,4.30952,40,PYPL
07-15-2020,175.0675,216.0,94.0,27.71006,184.5,172.99,169.01,173.36,172.06,172.06,4.30952,40,PYPL
07-16-2020,176.6175,216.0,94.0,26.98214,186.0,169.9,166.4998,171.34,169.81,169.81,4.30952,40,PYPL
07-17-2020,176.6175,216.0,94.0,26.98214,186.0,171.5,169.54,174.56,173.92,173.92,4.30952,40,PYPL
07-20-2020,178.06585,216.0,94.0,27.22611,190.0,174.65,172.68,179.64,178.82,178.82,4.30233,41,PYPL
07-21-2020,178.30976,216.0,94.0,27.37631,190.0,179.25,174.32,179.46,175.58,175.58,4.30233,41,PYPL
07-22-2020,180.35854,216.0,94.0,26.8845,190.0,176.16,175.73,179.49,178.42,178.42,4.30233,41,PYPL
07-23-2020,182.43171,216.0,94.0,26.14297,190.0,178.15,171.94,180.75,173.86,173.86,4.30233,41,PYPL
07-24-2020,182.43171,216.0,94.0,26.14297,190.0,171.08,169.08,173.6,172.56,172.56,4.30233,41,PYPL
07-27-2020,182.43171,216.0,94.0,26.14297,190.0,173.92,172.39,178.46,177.98,177.98,4.30233,41,PYPL
07-28-2020,183.13902,216.0,94.0,25.11393,190.0,178.01,176.0102,179.58,176.27,176.27,4.30233,41,PYPL
07-29-2020,183.1878,231.0,110.0,25.49818,190.0,178.45,178.27,185.44,184.6,184.6,4.30233,41,PYPL
07-30-2020,207.2122,235.0,110.0,25.51587,215.0,191.81,189.1314,198.6599,192.51,192.51,4.30233,41,PYPL
07-31-2020,211.50488,235.0,110.0,23.2312,218.0,193.05,191.69,196.35,196.07,196.07,4.30233,41,PYPL
08-03-2020,213.66098,235.0,110.0,21.03267,218.0,198.25,195.22,199.4,197.07,197.07,4.30233,41,PYPL
08-04-2020,213.66098,235.0,110.0,21.03267,218.0,196.35,195.5206,199.1,197.33,197.33,4.30233,41,PYPL
08-05-2020,213.66098,235.0,110.0,21.03267,218.0,199.0,198.09,204.23,202.91,202.91,4.30233,41,PYPL
08-06-2020,213.66098,235.0,110.0,21.03267,218.0,202.0,198.88,204.16,204.09,204.09,4.30233,41,PYPL
08-07-2020,213.66098,235.0,110.0,21.03267,218.0,203.71,196.7,203.9509,198.63,198.63,4.30233,41,PYPL
08-10-2020,213.9025,235.0,110.0,21.23772,218.0,198.7,191.69,199.85,193.32,193.32,4.33333,40,PYPL
08-11-2020,213.9025,235.0,110.0,21.23772,218.0,192.0,186.52,193.535,189.03,189.03,4.33333,40,PYPL
08-12-2020,213.9025,235.0,110.0,21.23772,218.0,190.0,189.4,192.51,191.32,191.32,4.33333,40,PYPL
08-13-2020,215.0525,235.0,110.0,19.86813,218.0,192.1,191.48,195.13,193.07,193.07,4.33333,40,PYPL
08-14-2020,215.0525,235.0,110.0,19.86813,218.0,195.19,190.51,195.4687,191.46,191.46,4.33333,40,PYPL
08-17-2020,216.4275,235.0,110.0,19.80991,219.0,193.92,193.25,197.42,196.29,196.29,4.33333,40,PYPL
08-18-2020,216.4275,235.0,110.0,19.80991,219.0,197.73,194.0,198.75,194.57,194.57,4.33333,40,PYPL
08-19-2020,216.4275,235.0,110.0,19.80991,219.0,195.06,191.92,196.84,192.44,192.44,4.33333,40,PYPL
08-20-2020,216.4275,235.0,110.0,19.80991,219.0,192.06,191.51,198.7,198.18,198.18,4.33333,40,PYPL
08-21-2020,216.4275,235.0,110.0,19.80991,219.0,197.93,196.22,199.0999,196.79,196.79,4.33333,40,PYPL
08-24-2020,216.4275,235.0,110.0,19.80991,219.0,200.0,196.57,201.0988,198.88,198.88,4.33333,40,PYPL
08-25-2020,216.4275,235.0,110.0,19.80991,219.0,198.49,196.24,201.96,201.67,201.67,4.33333,40,PYPL
08-26-2020,218.1,285.0,110.0,22.243,220.0,202.53,200.25,205.35,203.48,203.48,4.34884,41,PYPL
08-27-2020,218.1,285.0,110.0,22.243,220.0,206.81,202.3,207.0,204.34,204.34,4.34884,41,PYPL
08-28-2020,218.1,285.0,110.0,22.243,220.0,205.4159,202.42,205.4159,204.48,204.48,4.34884,41,PYPL
08-31-2020,218.53902,285.0,110.0,22.45282,220.0,203.7,202.2984,205.2523,204.14,204.14,4.34884,41,PYPL
09-01-2020,218.53902,285.0,110.0,22.45282,220.0,205.59,205.145,209.8799,208.93,208.93,4.34884,41,PYPL
09-02-2020,219.27073,285.0,110.0,22.3252,220.0,211.622,204.6,212.45,210.82,210.82,4.34884,41,PYPL
09-03-2020,219.27073,285.0,110.0,22.3252,220.0,205.69,194.95,206.59,204.99,204.99,4.34884,41,PYPL
09-04-2020,219.27073,285.0,110.0,22.3252,220.0,200.985,182.85,201.84,191.84,191.84,4.34884,41,PYPL
09-08-2020,219.0025,285.0,110.0,22.5372,220.0,184.7,184.7,191.75,185.95,185.95,4.33333,40,PYPL
09-09-2020,219.0025,285.0,110.0,22.5372,220.0,191.0,187.3,195.75,194.6,194.6,4.33333,40,PYPL
09-10-2020,219.0025,285.0,110.0,22.5372,220.0,196.09,187.84,198.22,190.09,190.09,4.33333,40,PYPL
09-11-2020,219.0025,285.0,110.0,22.5372,220.0,191.462,180.93,192.1,184.0,184.0,4.33333,40,PYPL
09-14-2020,219.0025,285.0,110.0,22.5372,220.0,186.0,184.38,188.6,186.96,186.96,4.33333,40,PYPL
09-15-2020,219.0025,285.0,110.0,22.5372,220.0,190.05,184.18,190.45,186.02,186.02,4.33333,40,PYPL
09-16-2020,219.0025,285.0,110.0,22.5372,220.0,187.095,180.67,189.34,180.91,180.91,4.33333,40,PYPL
09-17-2020,219.0025,285.0,110.0,22.5372,220.0,176.63,173.79,178.74,175.79,175.79,4.33333,40,PYPL
09-18-2020,219.0025,285.0,110.0,22.5372,220.0,176.7,171.63,178.25,176.07,176.07,4.33333,40,PYPL
09-21-2020,218.56341,285.0,110.0,22.4332,220.0,174.84,174.08,183.45,183.21,183.21,4.34884,41,PYPL
09-22-2020,218.56341,285.0,110.0,22.4332,220.0,186.79,182.185,188.06,187.78,187.78,4.34884,41,PYPL
09-23-2020,218.56341,285.0,110.0,22.4332,220.0,188.39,181.1,188.47,181.61,181.61,4.34884,41,PYPL
09-24-2020,218.56341,285.0,110.0,22.4332,220.0,180.17,179.6,184.9,182.19,182.19,4.34884,41,PYPL
09-25-2020,218.56341,285.0,110.0,22.4332,220.0,182.4,180.13,187.92,187.25,187.25,4.34884,41,PYPL
09-28-2020,218.56341,285.0,110.0,22.4332,220.0,191.0,188.09,192.47,192.02,192.02,4.34884,41,PYPL
09-29-2020,218.56341,285.0,110.0,22.4332,220.0,192.64,191.11,195.78,194.5,194.5,4.34884,41,PYPL
09-30-2020,218.56341,285.0,110.0,22.4332,220.0,194.06,193.311,198.72,197.03,197.03,4.34884,41,PYPL
10-01-2020,218.56341,285.0,110.0,22.4332,220.0,199.26,196.2205,201.27,196.94,196.94,4.34884,41,PYPL
10-02-2020,218.56341,285.0,110.0,22.4332,220.0,192.73,189.25,196.21,191.91,191.91,4.34884,41,PYPL
10-05-2020,218.56341,285.0,110.0,22.4332,220.0,193.55,192.16,196.91,196.85,196.85,4.34884,41,PYPL
10-06-2020,218.46585,285.0,110.0,22.45283,220.0,196.13,190.88,197.37,191.66,191.66,4.34884,41,PYPL
10-07-2020,218.83171,285.0,110.0,22.5155,220.0,193.91,193.33,195.71,194.61,194.61,4.34884,41,PYPL
10-08-2020,218.83171,285.0,110.0,22.5155,220.0,196.75,192.67,196.87,193.06,193.06,4.34884,41,PYPL
10-09-2020,218.83171,285.0,110.0,22.5155,220.0,194.36,192.6,197.35,197.27,197.27,4.34884,41,PYPL
10-12-2020,218.83171,285.0,110.0,22.5155,220.0,199.87,196.6323,204.08,201.51,201.51,4.34884,41,PYPL
10-13-2020,219.19756,285.0,110.0,22.65295,220.0,202.44,200.11,209.02,207.74,207.74,4.34884,41,PYPL
10-14-2020,219.19756,285.0,110.0,22.65295,220.0,208.204,200.5,208.948,203.6,203.6,4.34884,41,PYPL
10-15-2020,219.19756,285.0,110.0,22.65295,220.0,199.99,198.128,203.48,203.14,203.14,4.34884,41,PYPL
10-16-2020,219.19756,285.0,110.0,22.65295,220.0,204.44,202.22,207.47,204.45,204.45,4.34884,41,PYPL
10-19-2020,219.31951,290.0,110.0,23.0174,220.0,205.52,199.1,207.23,200.06,200.06,4.34884,41,PYPL
10-20-2020,219.31951,290.0,110.0,23.0174,220.0,201.14,200.31,205.47,201.96,201.96,4.34884,41,PYPL
10-21-2020,219.97805,290.0,110.0,22.90052,220.0,208.3,206.02,215.83,213.07,213.07,4.34884,41,PYPL
10-22-2020,219.97805,290.0,110.0,22.90052,220.0,211.9,202.1403,212.34,203.93,203.93,4.34884,41,PYPL
10-23-2020,222.70976,290.0,110.0,24.70546,222.0,206.24,201.21,206.24,203.04,203.04,4.34884,41,PYPL
10-26-2020,222.70976,290.0,110.0,24.70546,222.0,200.66,195.05,203.89,197.22,197.22,4.34884,41,PYPL
10-27-2020,222.70976,290.0,110.0,24.70546,222.0,198.79,197.72,201.32,200.43,200.43,4.34884,41,PYPL
10-28-2020,222.70976,290.0,110.0,24.70546,222.0,196.96,191.5,198.39,192.31,192.31,4.34884,41,PYPL
10-29-2020,222.70976,290.0,110.0,24.70546,222.0,194.08,192.31,197.59,195.04,195.04,4.34884,41,PYPL
10-30-2020,222.70976,290.0,110.0,24.70546,222.0,193.29,182.92,195.33,186.13,186.13,4.34884,41,PYPL
11-02-2020,223.1025,290.0,110.0,24.94283,223.5,189.01,185.05,192.705,187.76,187.76,4.34884,40,PYPL
11-03-2020,221.99,290.0,110.0,23.83724,221.5,177.94,174.81,188.75,179.81,179.81,4.34884,40,PYPL
11-04-2020,221.74,290.0,110.0,23.69908,221.5,186.76,184.1102,195.0,194.29,194.29,4.34884,40,PYPL
11-05-2020,221.74,290.0,110.0,23.69908,221.5,202.3,199.37,204.92,204.56,204.56,4.34884,40,PYPL
11-06-2020,221.74,290.0,110.0,23.69908,221.5,204.6,198.55,204.92,202.73,202.73,4.34884,40,PYPL
11-09-2020,221.74,290.0,110.0,23.69908,221.5,195.74,184.44,196.07,184.72,184.72,4.34884,40,PYPL
11-10-2020,221.24,270.0,110.0,22.4307,221.5,184.98,178.6,186.71,183.36,183.36,4.34884,40,PYPL
11-11-2020,221.24,270.0,110.0,22.4307,221.5,187.498,186.4,193.1,192.34,192.34,4.34884,40,PYPL
11-12-2020,221.24,270.0,110.0,22.4307,221.5,193.95,188.43,194.9,189.1,189.1,4.34884,40,PYPL
11-13-2020,220.94,270.0,110.0,22.57632,220.5,191.1069,186.85,191.7299,188.62,188.62,4.34884,40,PYPL
11-16-2020,221.29,270.0,124.0,20.9,220.5,185.19,183.54,192.38,191.94,191.94,4.37209,40,PYPL
11-17-2020,221.39,270.0,124.0,21.04618,220.5,192.13,190.63,194.63,192.3,192.3,4.37209,40,PYPL
11-18-2020,221.39,270.0,124.0,21.04618,220.5,192.59,189.54,192.95,190.12,190.12,4.37209,40,PYPL
11-19-2020,221.39,270.0,124.0,21.04618,220.5,190.82,189.57,192.75,190.9,190.9,4.37209,40,PYPL
11-20-2020,221.39,270.0,124.0,21.04618,220.5,192.47,190.96,194.73,192.67,192.67,4.37209,40,PYPL
11-23-2020,221.39,270.0,124.0,21.04618,220.5,194.53,193.92,202.16,200.82,200.82,4.37209,40,PYPL
11-24-2020,221.39,270.0,124.0,21.04618,220.5,204.0,198.86,207.0791,206.0,206.0,4.34884,40,PYPL
11-25-2020,221.39,270.0,124.0,21.04618,220.5,206.29,206.23,216.07,214.46,214.46,4.34884,40,PYPL
11-27-2020,221.39,270.0,124.0,21.04618,220.5,213.2,208.62,213.84,211.39,211.39,4.34884,40,PYPL
11-30-2020,221.39,270.0,124.0,21.04618,220.5,212.51,207.09,215.83,214.12,214.12,4.34884,40,PYPL
