 Date,V Price Target,V Price Target - High,V Price Target - Low,V Price Target - StdDev,V Price Target - Median,V Open,V Low,V High,V Close,V Adj. Close,V Rating,V Price Target - #,Ticker
11-05-2013,55.23333,63.75,38.25,5.39055,56.25,45.816990268094,45.7278795285,46.4252883167962,49.3425,46.283649141231,4.05556,30,V
11-06-2013,55.23333,63.75,38.25,5.39055,56.25,46.60491680766201,46.288339180157,46.944944629797,49.755,46.670577352626005,4.05556,30,V
11-07-2013,55.23333,63.75,38.25,5.39055,56.25,46.89335420161101,45.98583166943,46.98480996066801,49.025,45.98583166943,4.05556,30,V
11-08-2013,55.23333,63.75,38.25,5.39055,56.25,45.90844602715101,45.90844602715101,46.53923281250337,49.5725,46.499390931827,4.05556,30,V
11-11-2013,55.23333,63.75,38.25,5.39055,56.25,46.581466613032,46.48227228974711,46.8288661663785,49.8175,46.72920283920101,4.05556,30,V
11-12-2013,55.23333,63.75,38.25,5.39055,56.25,46.621331943903,46.161708129155,46.70809766403401,49.5675,46.49470089290101,4.05556,30,V
11-13-2013,55.23333,63.75,38.25,5.39055,56.25,46.2080301738525,46.172783774025,46.943505050253,49.945,46.943505050253,4.05556,30,V
11-14-2013,55.23333,63.75,38.25,5.39055,56.25,46.9787514500805,46.7061792914145,47.0492442497355,50.0375,47.0304461698275,4.05556,30,V
11-15-2013,55.23333,63.75,38.25,5.39055,56.25,46.938805530276,46.93410601029901,47.592038807079,50.5,47.4651517677,4.05556,30,V
11-18-2013,55.23333,63.75,38.25,5.39055,56.25,47.4651517677,46.8236672908395,47.6319847268835,49.975,46.971702170115,4.05556,30,V
11-19-2013,55.23333,63.75,38.25,5.39055,56.25,47.0774413695975,46.247976093657,47.08919016954,49.3475,46.3819124130015,4.05556,30,V
11-20-2013,55.23333,63.75,38.25,5.39055,56.25,46.473553052553,46.4477056926795,47.04219496977,49.53,46.553444892162005,4.05556,30,V
11-21-2013,55.675,63.75,43.75,4.43995,56.25,46.826017050828,46.3960109729325,47.4651517677,50.4025,47.37351112814851,4.08333,30,V
11-22-2013,55.675,63.75,43.75,4.43995,56.25,47.394658968045,46.957603610184,47.545043607309005,50.53,47.493348887562,4.08333,30,V
11-25-2013,55.675,63.75,43.75,4.43995,56.25,47.587339287102,47.3030183284935,47.6178861669525,50.4825,47.4487034477805,4.08333,30,V
11-26-2013,55.675,63.75,43.75,4.43995,56.25,47.620235926941,47.375860888137005,47.84111336586,50.88,47.822315285952,4.08333,30,V
11-27-2013,55.675,63.75,43.75,4.43995,56.25,47.817615765975,47.707177046515504,48.1301338444455,50.9975,47.9327540054115,4.08333,30,V
11-29-2013,55.675,63.75,43.75,4.43995,56.25,48.0549415248135,47.808216726021,48.18650458656961,50.865,47.808216726021,4.08333,30,V
12-02-2013,55.675,63.75,43.75,4.43995,56.25,47.958601365285,47.958601365285,48.520194002536506,51.2825,48.2006266441005,4.08333,30,V
12-03-2013,55.675,63.75,43.75,4.43995,56.25,46.9787514500805,46.9787514500805,47.60613736701,50.4375,47.4064077679875,4.08333,30,V
12-04-2013,55.81034,63.75,43.75,4.45459,56.25,47.413457047953,47.248973848758006,47.7776698461705,50.685,47.639034006849,4.11429,29,V
12-05-2013,55.81034,63.75,43.75,4.45459,56.25,47.5097972074815,47.352363288252,47.68602920661901,50.4275,47.39700872803351,4.11429,29,V
12-06-2013,55.75,63.75,43.75,4.52177,56.25,47.864610965745,47.23017576885,47.897507605584,50.4675,47.4346048878495,4.11765,28,V
12-09-2013,55.75,63.75,43.75,4.52177,56.25,47.41228216795875,47.314767128436,47.629634966895,50.3975,47.36881160817151,4.11765,28,V
12-10-2013,56.14286,66.0,43.75,4.90145,56.375,47.2090279289535,46.8612634506555,47.3923092080565,49.8575,46.8612634506555,4.11765,28,V
12-11-2013,56.14286,66.0,43.75,4.90145,56.375,47.23017576885,47.23017576885,48.8538599209035,51.415,48.325163923491,4.11765,28,V
12-12-2013,56.14286,66.0,43.75,4.90145,56.375,48.1630304842845,47.582639767125,48.3228141635025,50.86,47.803517206044,4.11765,28,V
12-13-2013,56.14286,66.0,43.75,4.90145,56.375,48.0549415248135,47.916305685492,48.8750077608,51.84,48.724623121536005,4.11765,28,V
12-16-2013,56.36607,66.0,43.75,4.8727,57.0,48.884406800754,48.7081748016165,49.4788960778445,51.9375,48.8162637610875,4.11765,28,V
12-17-2013,56.54464,66.0,43.75,4.89034,57.0,49.020692880087005,48.837411600984005,50.2402183141185,53.3125,50.1086317547625,4.11765,28,V
12-18-2013,56.54464,66.0,43.75,4.89034,57.0,50.073385354935,49.3449597585,50.632628232198,53.8375,50.6020813523475,4.11765,28,V
12-19-2013,56.83036,66.25,43.75,5.20519,57.0,50.5033914328305,50.411750793279,51.194009391050535,54.02,50.773613831508,4.11765,28,V
12-20-2013,56.83036,66.25,43.75,5.20519,57.0,50.923998470772,50.731318151715,51.27176294907,53.9925,50.7477664716345,4.11765,28,V
12-23-2013,56.83036,66.25,43.75,5.20519,57.0,50.98744199046151,50.8840525509675,51.4197978283455,54.5075,51.2318170292655,4.11765,28,V
12-24-2013,56.83036,66.25,43.75,5.20519,57.0,51.3352064687595,50.994491270427005,51.5974396834761,54.6825,51.3963002284605,4.11765,28,V
12-26-2013,56.83036,66.25,43.75,5.20519,57.0,51.45739398816151,51.45739398816151,51.7534637467125,55.05,51.74171494677,4.11765,28,V
12-27-2013,56.83036,66.25,43.75,5.20519,57.0,51.929695745850005,51.494990147977504,52.02368614539,54.9175,51.6171776673795,4.11765,28,V
12-30-2013,56.83036,66.25,43.75,5.20519,57.0,51.8333555863215,51.624226947345,52.074440961141605,55.2275,51.9085479059535,4.11765,28,V
12-31-2013,56.83036,66.25,43.75,5.20519,57.0,52.051883265252,51.93674502581551,52.333854463872,55.67,52.324455423918,4.11765,28,V
01-02-2014,57.05357,66.25,43.75,5.25568,58.125,52.056582785229,51.577231747575,52.1717210246655,55.2525,51.9320455058385,4.11765,28,V
01-03-2014,57.05357,66.25,43.75,5.25568,58.125,52.105927744987504,51.748764226735496,52.279809984136506,55.29,51.967291905666,4.11765,28,V
01-06-2014,57.05357,66.25,43.75,5.25568,58.125,51.971991425643004,51.59837958747151,52.2375143043435,54.9575,51.65477382719551,4.11765,28,V
01-07-2014,57.27679,68.75,43.75,5.60347,58.125,51.8709517461375,51.802808706471005,52.190519104573504,55.3775,52.0495335052635,4.11765,28,V
01-08-2014,57.67857,68.75,43.75,5.91036,58.75,52.028385665367,51.845104386264,52.39964774355,55.555,52.216366464447,4.11765,28,V
01-09-2014,58.03571,68.75,43.75,6.03846,58.75,52.5288845429175,52.08477990509101,52.75681126180201,55.4775,52.1435239048035,4.11765,28,V
01-10-2014,58.61607,68.75,43.75,6.12025,58.75,52.127075584884,51.6970695069885,52.33853048624912,55.2825,51.9602426257005,4.11765,28,V
01-13-2014,58.61607,68.75,43.75,6.12025,58.75,52.16937126467701,51.3681031085985,52.678094302187255,54.725,51.436246148265006,4.11765,28,V
01-14-2014,59.34821,68.75,43.75,6.14423,59.75,51.398649988449,51.30230982892051,52.3174061439525,55.6625,52.3174061439525,4.17647,28,V
01-15-2014,59.34821,68.75,43.75,6.14423,59.75,52.3644013437225,52.12472582489551,52.846102141365,55.94,52.578229502676,4.17647,28,V
01-16-2014,59.61607,68.75,43.75,6.32755,60.25,52.4442931833315,51.9978387855165,52.578229502676,55.4425,52.110627264964506,4.17647,28,V
01-17-2014,60.15179,68.75,43.75,6.48361,61.625,52.1764205446425,52.174070784654,54.575525492901,58.045,54.556727412993006,4.17647,28,V
01-21-2014,60.70536,73.0,43.75,6.84231,62.25,55.0760243704515,54.237160054557,55.336847729175,57.9825,54.4979834132805,4.17647,28,V
01-22-2014,60.70536,73.0,43.75,6.84231,62.25,54.60842213274,54.439239413568,54.942088051107,58.2475,54.74705797206151,4.17647,28,V
01-23-2014,61.13393,73.0,43.75,6.9203,62.5,54.434539893591,53.494635898191,54.591973812820505,57.0625,53.6332717375125,4.17647,28,V
01-24-2014,61.30357,73.0,43.75,6.97296,62.5,53.19856613964,51.9884397455625,53.330152698996,55.3125,51.9884397455625,4.17647,28,V
01-27-2014,61.30357,73.0,43.75,6.97296,62.5,52.1811200646195,50.548036872612,52.1811200646195,54.055,50.806510471347,4.17647,28,V
01-28-2014,61.52679,75.0,43.75,7.30012,62.5,51.135476869737005,51.08378214999,52.249263104286,55.24,51.920296705896,4.17647,28,V
01-29-2014,62.08333,75.0,43.75,6.82588,62.5,51.483241348035,50.872303751025,51.86918942614613,54.28,51.017988870312,4.2121200000000005,27,V
01-30-2014,63.26852,75.0,51.5,5.50081,64.0,53.0458317403875,50.8276583112435,53.1045757401,55.22,51.901498625988,4.18182,27,V
01-31-2014,63.81481,75.0,52.5,4.70303,64.0,50.7853626314505,50.545452136624654,51.436246148265006,53.8575,50.62087943225551,4.18182,27,V
02-03-2014,63.81481,75.0,52.5,4.70303,64.0,50.8746535110135,49.8313600761195,51.18599670948975,53.3675,50.1603264745095,4.18182,27,V
02-04-2014,63.81481,75.0,52.5,4.70303,64.0,50.322459913716,49.669226636913,50.726618631738,53.635,50.411750793279,4.18182,27,V
02-05-2014,63.81481,75.0,52.5,4.70303,64.0,50.106281994774,50.07831985091085,50.928697990749,53.9025,50.663175112048506,4.18182,27,V
02-06-2014,63.81481,75.0,52.5,4.70303,64.0,50.773613831508,50.703121031853,51.4620935081385,54.7525,51.4620935081385,4.18182,27,V
02-07-2014,63.81481,75.0,52.5,4.70303,64.0,51.7393651867815,51.33285670877101,52.1646717447,55.445,52.11297702495301,4.18182,27,V
02-10-2014,63.81481,75.0,52.5,4.70303,64.0,52.1388243848265,51.6923699870115,52.1952186245505,55.1375,51.82395654636751,4.18182,27,V
02-11-2014,63.81481,75.0,52.5,4.70303,64.0,51.9602426257005,51.7064685469425,52.373800383676496,55.5825,52.2422138243205,4.18182,27,V
02-12-2014,63.81481,75.0,52.5,4.70303,64.0,52.597667089758,52.46819735784175,52.9413503781175,56.0425,52.76950873393775,4.18182,27,V
02-13-2014,63.81481,75.0,52.5,4.70303,64.0,52.458781377338745,52.36699910738576,52.90604045123125,56.0125,52.741260792428754,4.18182,27,V
02-14-2014,62.88889,75.0,41.25,6.31662,63.75,52.79304868519525,52.61414505563825,53.256785724968005,56.5,53.20028984195,4.21875,27,V
02-18-2014,62.88889,75.0,41.25,6.31662,63.75,53.313281607986,53.1108380271715,53.784080633136,56.515,53.2144138127045,4.21875,27,V
02-19-2014,62.88889,75.0,41.25,6.31662,63.75,53.16968790531525,52.654162972776,53.62165496945925,55.97,52.701242875291,4.21875,27,V
02-20-2014,62.88889,75.0,41.25,6.31662,63.75,52.767154738812,52.39757750406925,52.95782834399775,55.865,52.6023750800095,4.21875,27,V
02-21-2014,62.88889,75.0,41.25,6.31662,63.75,52.665932948404745,52.4893833139735,52.88720849022525,55.84,52.578835128752,4.21875,27,V
02-24-2014,62.88889,75.0,41.25,6.31662,63.75,52.665932948404745,52.60355207757237,53.53691114493225,56.5475,53.245015749339245,4.21875,27,V
02-25-2014,62.88889,75.0,41.25,6.31662,63.75,53.245015749339245,53.08047149004933,53.77231065750725,56.7775,53.46158330090825,4.21875,27,V
02-26-2014,62.88889,75.0,41.25,6.31662,63.75,53.489831242417246,53.026094202644494,53.6475489158425,56.5275,53.22618378833325,4.21875,27,V
02-27-2014,63.25926,75.0,41.25,6.28287,64.0,53.245015749339245,53.10613003692,53.624008964585,56.57,53.266201705471,4.21875,27,V
02-28-2014,63.25926,75.0,41.25,6.28287,64.0,53.31092761286025,51.952672425302495,53.66873487197425,56.485,53.1861658711955,4.21875,27,V
03-03-2014,63.25926,75.0,41.25,6.28287,64.0,52.550587187243,51.69137896634425,52.738906797303,55.36,52.126868064608,4.21875,27,V
03-04-2014,63.25926,75.0,41.25,6.28287,64.0,53.00020025626125,52.3952235089435,53.19322785657275,56.375,53.0825900856625,4.21875,27,V
03-05-2014,64.18519,75.0,52.5,4.58338,65.0,53.1108380271715,52.3293116454225,53.153209939435,55.7025,52.44936539683575,4.21875,27,V
03-06-2014,64.18519,75.0,52.5,4.58338,65.0,52.672994933782,52.569419148249,53.21676780783024,55.965,52.69653488503951,4.21875,27,V
03-07-2014,64.18519,75.0,52.5,4.58338,65.0,52.95312035374625,52.621207041015495,53.136731973554745,56.39,53.096714056417,4.21875,27,V
03-10-2014,64.18519,75.0,52.5,4.58338,65.0,53.08494408078825,52.898978465854,53.28738766160275,56.375,53.0825900856625,4.21875,27,V
03-11-2014,64.18519,75.0,52.5,4.58338,65.0,53.18851986632124,52.87779250972225,53.76289467700425,56.795,53.4780612667885,4.21875,27,V
03-12-2014,64.18519,75.0,52.5,4.58338,65.0,53.22853778345901,53.03315618802175,53.59573748312474,56.525,53.2238297932075,4.21875,27,V
03-13-2014,64.18519,75.0,52.5,4.58338,65.0,53.3556535202495,51.88911455690725,53.55103511568675,55.195,51.9715043863085,4.21875,27,V
03-14-2014,64.18519,75.0,52.5,4.58338,65.0,51.9338404642965,51.448917468392,52.24009523015657,55.1925,51.96915039118275,4.21875,27,V
03-17-2014,64.18519,75.0,52.5,4.58338,65.0,52.25633779652425,52.1127440938535,52.701242875291,55.945,52.6777029240335,4.21875,27,V
03-18-2014,64.18519,75.0,52.5,4.58338,65.0,52.870730524345,52.55294118236875,53.38154746663275,56.6025,53.29680364210575,4.21875,27,V
03-19-2014,64.18519,75.0,52.5,4.58338,65.0,53.34388354462075,52.25869179165,53.45687531065675,55.955,52.6871189045365,4.21875,27,V
03-20-2014,64.18519,75.0,52.5,4.58338,65.0,52.757738758309,52.00210632294325,52.757738758309,55.455,52.216319879386496,4.21875,27,V
03-21-2014,64.18519,75.0,52.5,4.58338,65.0,52.48702931884775,51.717272912727495,54.77040459082525,55.8425,52.58118912387775,4.21875,27,V
03-24-2014,64.30556,75.0,52.5,4.64545,65.75,53.056696139279246,51.5760332051825,53.254431729842246,55.1875,51.96444240093125,4.21875,27,V
03-25-2014,64.30556,75.0,52.5,4.64545,65.75,52.30341769903925,51.41125354638,52.503507284728,54.6,51.41125354638,4.21875,27,V
03-26-2014,64.30556,75.0,52.5,4.64545,65.75,51.77612279087125,50.770966872176,51.83261867388925,53.92,50.770966872176,4.21875,27,V
03-27-2014,64.30556,75.0,52.5,4.64545,65.75,50.58500125724174,50.15186615410375,50.88631263333775,53.9425,50.79215282830775,4.21875,27,V
03-28-2014,64.30556,75.0,52.5,4.64545,65.75,50.488487457086,49.556305387289,50.9263305504755,53.0225,49.92588262203175,4.21875,27,V
03-31-2014,64.30556,75.0,52.5,4.64545,65.75,50.090662280834245,49.82725022626282,50.8133387844395,53.965,50.8133387844395,4.21875,27,V
04-01-2014,64.30556,75.0,52.5,4.64545,65.75,51.100526189781,50.50496542296625,51.3544281040444,53.675,50.5402753498525,4.21875,27,V
04-02-2014,64.30556,75.0,52.5,4.64545,65.75,50.5591073108585,50.22719399812775,50.9639944724875,53.665,50.5308593693495,4.21875,27,V
04-03-2014,64.30556,75.0,52.5,4.64545,65.75,50.796860818559246,50.2295479932535,50.912206579721,53.7525,50.61324919875075,4.21875,27,V
04-04-2014,64.30556,75.0,52.5,4.64545,65.75,50.74507292579275,48.43344971230625,50.77802885755325,51.925,48.8924787618275,4.21875,27,V
04-07-2014,64.30556,75.0,52.5,4.64545,65.75,48.6759112102585,47.32024541733907,48.831274888558,50.8525,47.88261485288075,4.21875,27,V
04-08-2014,64.30556,75.0,52.5,4.64545,65.75,47.7437291404615,47.55070154015,48.473467629444,50.6475,47.68958725256925,4.21875,27,V
04-09-2014,64.30556,75.0,52.5,4.64545,65.75,48.1580322825935,47.6966492379465,48.9113107228335,51.885,48.854814839815496,4.21875,27,V
04-10-2014,64.16071,75.0,52.5,4.62341,64.875,49.024302488869495,47.11521244188625,49.214976094055245,50.3875,47.44477175949125,4.2121200000000005,28,V
04-11-2014,64.24107,75.0,52.5,4.57403,64.875,46.89864489031725,45.865241030113,47.079902515,49.1575,46.286606157622245,4.2121200000000005,28,V
04-14-2014,63.79464,75.0,52.5,4.83664,63.875,47.032822612485,46.61145748497575,47.53893156452125,50.2525,47.317656022700746,4.27273,28,V
04-15-2014,64.0625,75.0,55.0,4.39085,63.875,47.983836643288,46.884520919562746,48.2427761071205,51.0125,48.033270540928754,4.33333,28,V
04-16-2014,64.0625,75.0,55.0,4.39085,63.875,48.727699103025,48.369891843911,49.330321855217,52.34,49.283241952702,4.33333,28,V
04-17-2014,64.0625,75.0,55.0,4.39085,63.875,49.5139334750255,48.95132863997125,49.7964128901155,51.9875,48.95132863997125,4.33333,28,V
04-21-2014,64.0625,75.0,55.0,4.39085,63.875,49.1937901379235,49.05490442550425,49.3161978844625,52.2825,49.22910006480975,4.33333,28,V
04-22-2014,64.0625,75.0,55.0,4.39085,63.875,49.2785339624505,49.08786035726475,49.57042935804351,52.4925,49.42683565537275,4.33333,28,V
04-23-2014,64.0625,75.0,55.0,4.39085,63.875,49.5045174945225,48.9630986156,49.5045174945225,52.205,49.1561262159115,4.33333,28,V
04-24-2014,64.0625,75.0,55.0,4.39085,63.875,49.386817738235,48.86658481544425,49.5515973970375,52.35,49.292657933205,4.33333,28,V
04-25-2014,62.84821,75.0,55.0,4.49967,62.5,47.079902515,46.740927216892,47.974420662785,49.7325,46.82802503654475,4.33333,28,V
04-28-2014,62.49107,72.25,55.0,3.87441,62.5,46.9622027587125,46.846856997550745,47.53422357426975,50.355,47.41416982285649,4.33333,28,V
04-29-2014,62.49107,72.25,55.0,3.87441,62.5,47.524807593766745,47.50126764250925,48.033270540928754,50.6675,47.70841921357525,4.33333,28,V
04-30-2014,62.49107,72.25,55.0,3.87441,62.5,47.6119054134195,47.5271615888925,47.936756740773,50.6525,47.69429524282075,4.33333,28,V
05-01-2014,62.49107,72.25,55.0,3.87441,62.5,48.0450405165575,47.870844877252,48.80067295192325,51.5225,48.51348554658175,4.33333,28,V
05-02-2014,62.49107,72.25,55.0,3.87441,62.5,48.4310957171805,48.0215005653,48.7512390542825,51.105,48.12036836058149,4.33333,28,V
05-05-2014,62.49107,72.25,55.0,3.87441,62.5,47.96265068715625,47.786101052725,48.934850674091,51.7825,48.75830103965975,4.33333,28,V
05-06-2014,62.49107,72.25,55.0,3.87441,62.5,48.6570792492525,48.30397998039,48.7324070932765,51.34,48.341643902402005,4.33333,28,V
05-07-2014,62.49107,72.25,55.0,3.87441,62.5,48.73005309815075,48.123899353270126,49.198498128175,52.175,49.1278782744025,4.33333,28,V
05-08-2014,62.49107,72.25,55.0,3.87441,62.5,49.18202016229475,49.10669231827075,49.928236617157495,52.725,49.6457572020675,4.33333,28,V
05-09-2014,62.49107,72.25,55.0,3.87441,62.5,49.4762695530135,48.99840854248625,49.63869521669025,52.7025,49.62457124593575,4.33333,28,V
05-12-2014,62.49107,72.25,55.0,3.87441,62.5,49.688129114331005,49.67635913870225,50.017688431936,52.925,49.8340768121275,4.33333,28,V
05-13-2014,62.49107,72.25,55.0,3.87441,62.5,49.90234267077425,49.763456958355,50.06712232957675,53.015,49.9188206366545,4.33333,28,V
05-14-2014,62.49107,72.25,55.0,3.87441,62.5,49.81033222176,49.49430075785301,49.970706397474,52.465,49.49430075785301,4.33333,28,V
05-15-2014,62.49107,72.25,55.0,3.87441,62.5,49.29147459445,48.682996104241,49.4542072139245,51.8625,48.925915811572494,4.33333,28,V
05-16-2014,62.49107,72.25,55.0,3.87441,62.5,48.9589340242195,48.9589340242195,49.5485449643445,52.4525,49.4825085390505,4.33333,28,V
05-19-2014,62.49107,72.25,55.0,3.87441,62.5,49.381095457349,49.2560979380425,49.758446459029,52.59,49.612222945878,4.375,28,V
05-20-2014,62.49107,72.25,55.0,3.87441,62.5,49.602789170836,48.91412359277,49.602789170836,51.98,49.036762668316,4.375,28,V
05-21-2014,62.49107,72.25,55.0,3.87441,62.5,49.2560979380425,49.1947784002695,49.68509885807745,52.525,49.550903408105,4.375,28,V
05-22-2014,62.49107,72.25,55.0,3.87441,62.5,49.5579787393865,49.21954205975475,49.593355395794,52.3425,49.3787370135885,4.375,28,V
05-23-2014,62.49107,72.25,55.0,3.87441,62.5,49.5249605267395,49.45774487956525,50.0626857041335,53.0175,50.015516828923495,4.375,28,V
05-27-2014,62.49107,72.25,55.0,3.87441,62.5,50.2324936548895,50.192400110961,50.593335550246,53.625,50.588618662725,4.375,28,V
05-28-2014,62.49107,72.25,55.0,3.87441,62.5,50.588618662725,50.23603132053025,50.588618662725,53.45,50.42352759949,4.375,28,V
05-29-2014,62.49107,72.25,55.0,3.87441,62.5,50.4706964747,50.352774286675,50.6334290941745,53.6675,50.628712206653496,4.375,28,V
05-30-2014,62.49107,72.25,55.0,3.87441,62.5,50.914083901674,50.3126807427465,50.93059300799749,53.7075,50.6664473068215,4.375,28,V
06-02-2014,62.49107,72.25,55.0,3.87441,62.5,50.7938032698885,50.197116998482,50.8692734702245,53.38,50.357491174196,4.375,28,V
06-03-2014,62.49107,72.25,55.0,3.87441,62.5,50.2419274299315,49.71599447134,50.2895679938936,52.83,49.838633546886,4.375,28,V
06-04-2014,62.18966,72.25,53.75,4.12763,62.5,49.800898446718,49.397604563672495,49.8645764282515,52.8575,49.8645764282515,4.33333,29,V
06-05-2014,62.18966,72.25,53.75,4.12763,62.5,50.027309047726,49.673542483651,50.116929910625,53.055,50.050893485331,4.33333,29,V
06-06-2014,62.18966,72.25,53.75,4.12763,62.5,50.1240052419065,49.9070284159405,50.32918984907,53.25,50.23485209865,4.33333,29,V
06-09-2014,62.18966,72.25,53.75,4.12763,62.5,50.3504158429145,49.9117453034615,50.4683380309395,53.145,50.135797460709,4.33333,29,V
