 Date,TSLA Price Target,TSLA Price Target - High,TSLA Price Target - Low,TSLA Price Target - StdDev,TSLA Price Target - Median,TSLA Open,TSLA Low,TSLA High,TSLA Close,TSLA Adj. Close,TSLA Rating,TSLA Price Target - #,Ticker
05-23-2013,4.66111,7.26667,2.33333,1.47358,4.66667,5.653666,5.536666,6.200666,6.182,6.182,3.53846,12,TSLA
05-24-2013,4.66111,7.26667,2.33333,1.47358,4.66667,6.173333,6.133333,6.53,6.472,6.472,3.53846,12,TSLA
05-28-2013,4.66111,7.26667,2.33333,1.47358,4.66667,6.77,6.686666,7.383333,7.3556,7.3556,3.53846,12,TSLA
05-29-2013,4.66111,7.26667,2.33333,1.47358,4.66667,7.57,6.6,7.66,6.975266,6.975266,3.53846,12,TSLA
05-30-2013,4.66111,7.26667,2.33333,1.47358,4.66667,6.830666,6.746666,7.302666,6.996666,6.996666,3.53846,12,TSLA
05-31-2013,4.66111,7.26667,2.33333,1.47358,4.66667,7.084,6.515333,7.096,6.517333,6.517333,3.58333,12,TSLA
06-03-2013,4.66111,7.26667,2.33333,1.47358,4.66667,6.508,5.883333,6.508,6.172666,6.172666,3.58333,12,TSLA
06-04-2013,4.66111,7.26667,2.33333,1.47358,4.66667,6.183333,6.160006,6.428,6.322666,6.322666,3.58333,12,TSLA
06-05-2013,4.66111,7.26667,2.33333,1.47358,4.66667,6.244,5.940666,6.531326,6.358,6.358,3.58333,12,TSLA
06-06-2013,4.66111,7.26667,2.33333,1.47358,4.66667,6.35,6.340666,6.618,6.49,6.49,3.58333,12,TSLA
06-07-2013,4.66111,7.26667,2.33333,1.47358,4.66667,6.533333,6.446666,6.86,6.802666,6.802666,3.58333,12,TSLA
06-10-2013,4.66111,7.26667,2.33333,1.47358,4.66667,6.595333,6.571333,6.834666,6.67,6.67,3.58333,12,TSLA
06-11-2013,4.66111,7.26667,2.33333,1.47358,4.66667,6.545333,6.27,6.578666,6.298,6.298,3.58333,12,TSLA
06-12-2013,4.92778,7.86667,2.33333,1.71949,4.83334,6.453333,6.383333,6.698666,6.515333,6.515333,3.58333,12,TSLA
06-13-2013,4.92778,7.86667,2.33333,1.71949,4.83334,6.6,6.34134,6.618666,6.545333,6.545333,3.58333,12,TSLA
06-14-2013,4.92778,7.86667,2.33333,1.71949,4.83334,6.666666,6.622,6.834666,6.686666,6.686666,3.58333,12,TSLA
06-17-2013,5.31795,10.0,2.33333,2.13448,5.0,6.906666,6.746666,6.983333,6.813333,6.813333,3.69231,13,TSLA
06-18-2013,5.31795,10.0,2.33333,2.13448,5.0,6.783333,6.613333,6.932,6.892666,6.892666,3.69231,13,TSLA
06-19-2013,5.31795,10.0,2.33333,2.13448,5.0,6.804,6.800666,7.111333,6.978666,6.978666,3.69231,13,TSLA
06-20-2013,5.31795,10.0,2.33333,2.13448,5.0,6.976666,6.63,7.142,6.71,6.71,3.69231,13,TSLA
06-21-2013,5.31795,10.0,2.33333,2.13448,5.0,6.913333,6.5,6.913333,6.636666,6.636666,3.69231,13,TSLA
06-24-2013,5.31795,10.0,2.33333,2.13448,5.0,6.433333,6.353333,6.858,6.766,6.766,3.69231,13,TSLA
06-25-2013,5.31795,10.0,2.33333,2.13448,5.0,6.873333,6.703333,6.946666,6.826666,6.826666,3.69231,13,TSLA
06-26-2013,5.31795,10.0,2.33333,2.13448,5.0,6.92,6.844,7.057993,7.048,7.048,3.69231,13,TSLA
06-27-2013,5.4619,10.0,2.33333,2.12132,5.5,7.116666,7.075466,7.35,7.283333,7.283333,3.64286,14,TSLA
06-28-2013,5.4619,10.0,2.33333,2.12132,5.5,7.238,7.114,7.296,7.157333,7.157333,3.64286,14,TSLA
07-01-2013,5.74762,10.0,2.33333,2.25982,6.0,7.290666,7.276666,7.851333,7.811933,7.811933,3.64286,14,TSLA
07-02-2013,5.74762,10.0,2.33333,2.25982,6.0,7.883666,7.7,8.126,7.854666,7.854666,3.64286,14,TSLA
07-03-2013,5.74762,10.0,2.33333,2.25982,6.0,7.866666,7.618,7.95,7.682666,7.682666,3.64286,14,TSLA
07-05-2013,5.74762,10.0,2.33333,2.25982,6.0,7.888,7.713333,8.018666,8.006,8.006,3.64286,14,TSLA
07-08-2013,5.74762,10.0,2.33333,2.25982,6.0,8.091333,7.921333,8.145326,8.107333,8.107333,3.64286,14,TSLA
07-09-2013,5.74762,10.0,2.33333,2.25982,6.0,8.309333,8.127333,8.354666,8.23,8.23,3.64286,14,TSLA
07-10-2013,5.74762,10.0,2.33333,2.25982,6.0,8.212666,8.052666,8.216666,8.151333,8.151333,3.64286,14,TSLA
07-11-2013,5.74762,10.0,2.33333,2.25982,6.0,8.325333,8.156666,8.406,8.374,8.374,3.64286,14,TSLA
07-12-2013,5.74762,10.0,2.33333,2.25982,6.0,8.366666,8.300666,8.662666,8.66,8.66,3.64286,14,TSLA
07-15-2013,6.39048,15.33333,2.33333,3.35146,6.0,8.868666,8.454666,8.883933,8.484,8.484,3.64286,14,TSLA
07-16-2013,6.54762,15.33333,2.33333,3.26172,6.0,8.418666,7.153333,8.421333,7.27,7.27,3.64286,14,TSLA
07-17-2013,7.07143,15.33333,2.33333,3.69216,6.63334,7.101333,6.966666,8.108,8.016666,8.016666,3.64286,14,TSLA
07-18-2013,7.07143,15.33333,2.33333,3.69216,6.63334,8.064666,7.745333,8.182,7.935333,7.935333,3.64286,14,TSLA
07-19-2013,7.07143,15.33333,2.33333,3.69216,6.63334,7.9,7.767333,8.036666,7.978666,7.978666,3.64286,14,TSLA
07-22-2013,7.07143,15.33333,2.33333,3.69216,6.63334,7.992666,7.992,8.445333,8.162,8.162,3.64286,14,TSLA
07-23-2013,7.07143,15.33333,2.33333,3.69216,6.63334,8.266666,8.121333,8.370666,8.182666,8.182666,3.64286,14,TSLA
07-24-2013,7.07143,15.33333,2.33333,3.69216,6.63334,8.298,7.970666,8.3,8.113333,8.113333,3.64286,14,TSLA
07-25-2013,7.07143,15.33333,2.33333,3.69216,6.63334,8.026666,8.012666,8.316666,8.271333,8.271333,3.64286,14,TSLA
07-26-2013,7.59524,15.33333,2.33333,3.64456,7.3,8.542666,8.440666,8.712,8.626,8.626,3.78571,14,TSLA
07-29-2013,7.59524,15.33333,2.33333,3.64456,7.3,8.621333,8.55,9.024666,8.974666,8.974666,3.78571,14,TSLA
07-30-2013,7.59524,15.33333,2.33333,3.64456,7.3,8.986666,8.545333,9.166,8.782666,8.782666,3.78571,14,TSLA
07-31-2013,7.59524,15.33333,2.33333,3.64456,7.3,8.838,8.763333,8.998333,8.952,8.952,3.78571,14,TSLA
08-01-2013,7.59524,15.33333,2.33333,3.64456,7.3,9.0,8.842066,9.101333,9.036666,9.036666,3.78571,14,TSLA
08-02-2013,7.59524,15.33333,2.33333,3.64456,7.3,8.972666,8.907333,9.216666,9.2,9.2,3.78571,14,TSLA
08-05-2013,7.59524,15.33333,2.33333,3.64456,7.3,9.334,9.31,9.659333,9.645333,9.645333,3.78571,14,TSLA
08-06-2013,7.59524,15.33333,2.33333,3.64456,7.3,9.65,9.406666,9.715333,9.476666,9.476666,3.78571,14,TSLA
08-07-2013,7.59524,15.33333,2.33333,3.64456,7.3,9.459333,8.824,9.463333,8.948666,8.948666,3.78571,14,TSLA
08-08-2013,8.85714,15.33333,2.33333,3.73,9.96666,10.290333,10.030666,10.592,10.232,10.232,3.71429,14,TSLA
08-09-2013,8.85714,15.33333,2.33333,3.73,9.96666,10.16,10.083333,10.396666,10.2,10.2,3.71429,14,TSLA
08-12-2013,9.31795,15.33333,3.0,3.44025,10.0,9.962,9.47,10.033333,9.825333,9.825333,3.64286,13,TSLA
08-13-2013,9.31795,15.33333,3.0,3.44025,10.0,9.966666,9.63,9.989333,9.695333,9.695333,3.64286,13,TSLA
08-14-2013,9.31795,15.33333,3.0,3.44025,10.0,9.514666,9.203333,9.655993,9.290666,9.290666,3.64286,13,TSLA
08-15-2013,9.31795,15.33333,3.0,3.44025,10.0,9.09534,9.0,9.573326,9.311333,9.311333,3.64286,13,TSLA
08-16-2013,9.31795,15.33333,3.0,3.44025,10.0,9.442,9.398,9.5938,9.466666,9.466666,3.64286,13,TSLA
08-19-2013,9.31795,15.33333,3.0,3.44025,10.0,9.5618,9.522,9.825333,9.66,9.66,3.64286,13,TSLA
08-20-2013,9.31795,15.33333,3.0,3.44025,10.0,9.91,9.8,9.985333,9.972,9.972,3.64286,13,TSLA
08-21-2013,9.31795,15.33333,3.0,3.44025,10.0,10.0,9.75,10.020606,9.857333,9.857333,3.6,13,TSLA
08-22-2013,9.31795,15.33333,3.0,3.44025,10.0,9.948,9.876,10.498666,10.473333,10.473333,3.6,13,TSLA
08-23-2013,9.31795,15.33333,3.0,3.44025,10.0,10.466666,10.333333,10.82,10.789266,10.789266,3.6,13,TSLA
08-26-2013,9.31795,15.33333,3.0,3.44025,10.0,11.01,10.683333,11.533333,10.948,10.948,3.6,13,TSLA
08-27-2013,9.31795,15.33333,3.0,3.44025,10.0,10.82,10.730006,11.253333,11.134,11.134,3.6,13,TSLA
08-28-2013,9.31795,15.33333,3.0,3.44025,10.0,11.270666,10.883333,11.433333,11.096666,11.096666,3.6,13,TSLA
08-29-2013,9.31795,15.33333,3.0,3.44025,10.0,10.947666,10.834,11.183333,11.070666,11.070666,3.6,13,TSLA
08-30-2013,9.31795,15.33333,3.0,3.44025,10.0,11.091333,10.930666,11.280666,11.266666,11.266666,3.6,13,TSLA
09-03-2013,9.31795,15.33333,3.0,3.44025,10.0,11.56,11.093333,11.58,11.262666,11.262666,3.6,13,TSLA
09-04-2013,9.31795,15.33333,3.0,3.44025,10.0,11.318,11.037333,11.441333,11.3748,11.3748,3.6,13,TSLA
09-05-2013,9.31795,15.33333,3.0,3.44025,10.0,11.34,11.216666,11.433333,11.328666,11.328666,3.6,13,TSLA
09-06-2013,9.31795,15.33333,3.0,3.44025,10.0,11.238,11.01,11.313333,11.131333,11.131333,3.6,13,TSLA
09-09-2013,9.31795,15.33333,3.0,3.44025,10.0,10.874666,10.567333,10.966666,10.713333,10.713333,3.6,13,TSLA
09-10-2013,9.31795,15.33333,3.0,3.44025,10.0,10.763333,10.708666,11.166666,11.091333,11.091333,3.6,13,TSLA
09-11-2013,9.31795,15.33333,3.0,3.44025,10.0,11.094,10.808666,11.193,10.901333,10.901333,3.6,13,TSLA
09-12-2013,9.31795,15.33333,3.0,3.44025,10.0,10.933333,10.700666,11.117333,10.995333,10.995333,3.6,13,TSLA
09-13-2013,9.31795,15.33333,3.0,3.44025,10.0,10.851333,10.810666,11.091333,11.036,11.036,3.6,13,TSLA
09-16-2013,9.70256,15.33333,3.0,3.75967,10.0,11.2,11.056666,11.39,11.105333,11.105333,3.6,13,TSLA
09-17-2013,9.70256,15.33333,3.0,3.75967,10.0,11.005333,10.890733,11.228,11.082,11.082,3.6,13,TSLA
09-18-2013,9.90769,15.33333,3.0,3.87757,10.0,11.138,10.946666,11.163333,11.0812,11.0812,3.6,13,TSLA
09-19-2013,9.90769,15.33333,3.0,3.87757,10.0,11.386666,11.272,12.031333,11.861333,11.861333,3.6,13,TSLA
09-20-2013,9.90769,15.33333,3.0,3.87757,10.0,11.926666,11.904,12.388666,12.226,12.226,3.6,13,TSLA
09-23-2013,9.90769,15.33333,3.0,3.87757,10.0,12.298666,11.807333,12.365333,12.074,12.074,3.6,13,TSLA
09-24-2013,9.90769,15.33333,3.0,3.87757,10.0,11.942666,11.843333,12.330666,12.155333,12.155333,3.6,13,TSLA
09-25-2013,10.06154,15.33333,3.0,3.91765,10.66667,12.237333,12.033333,12.42,12.3492,12.3492,3.6,13,TSLA
09-26-2013,10.06154,15.33333,3.0,3.91765,10.66667,12.446666,12.374066,12.645333,12.576,12.576,3.6,13,TSLA
09-27-2013,10.06154,15.33333,3.0,3.91765,10.66667,12.501333,12.428666,12.752,12.726666,12.726666,3.6,13,TSLA
09-30-2013,10.06154,15.33333,3.0,3.91765,10.66667,12.6,12.533333,12.966666,12.891333,12.891333,3.6,13,TSLA
10-01-2013,10.06154,15.33333,3.0,3.91765,10.66667,12.930666,12.558,12.948666,12.866666,12.866666,3.6,13,TSLA
10-02-2013,10.06154,15.33333,3.0,3.91765,10.66667,12.572666,11.693333,12.788666,12.063333,12.063333,3.46667,13,TSLA
10-03-2013,10.06154,15.33333,3.0,3.91765,10.66667,11.669666,11.2,11.979333,11.554,11.554,3.46667,13,TSLA
10-04-2013,10.06154,15.33333,3.0,3.91765,10.66667,11.76,11.51,12.078666,12.065333,12.065333,3.46667,13,TSLA
10-07-2013,10.31795,15.33333,3.0,4.05552,12.0,12.164,12.017333,12.448666,12.204666,12.204666,3.46667,13,TSLA
10-08-2013,10.31795,15.33333,3.0,4.05552,12.0,12.293333,11.547333,12.395333,11.648666,11.648666,3.46667,13,TSLA
10-09-2013,10.31795,15.33333,3.0,4.05552,12.0,11.648666,10.766666,11.666,11.252,11.252,3.46667,13,TSLA
10-10-2013,10.31795,15.33333,3.0,4.05552,12.0,11.539333,11.312666,11.716666,11.528666,11.528666,3.46667,13,TSLA
10-11-2013,10.31795,15.33333,3.0,4.05552,12.0,11.516666,11.413333,11.952533,11.913333,11.913333,3.46667,13,TSLA
10-14-2013,10.31795,15.33333,3.0,4.05552,12.0,11.666666,11.61,12.166666,11.981333,11.981333,3.46667,13,TSLA
10-15-2013,10.62564,16.0,3.0,4.31491,12.46667,12.352,12.212,12.585933,12.262666,12.262666,3.6,13,TSLA
10-16-2013,10.58095,16.0,3.0,4.16108,11.23334,12.326666,12.139333,12.486666,12.237333,12.237333,3.5,14,TSLA
10-17-2013,10.58095,16.0,3.0,4.16108,11.23334,12.236,12.066,12.32,12.1868,12.1868,3.5,14,TSLA
10-18-2013,10.58095,16.0,3.0,4.16108,11.23334,12.276666,12.168,12.397333,12.226666,12.226666,3.5,14,TSLA
10-21-2013,10.62857,16.0,3.0,4.1065,11.23334,12.218666,11.4,12.226,11.506666,11.506666,3.5,14,TSLA
10-22-2013,10.62857,16.0,3.0,4.1065,11.23334,11.366666,11.074,11.852,11.436,11.436,3.5,14,TSLA
10-23-2013,10.62857,16.0,3.0,4.1065,11.23334,11.260666,10.676666,11.454,10.966666,10.966666,3.5,14,TSLA
10-24-2013,10.62857,16.0,3.0,4.1065,11.23334,11.0,10.855033,11.633333,11.543333,11.543333,3.5,14,TSLA
10-25-2013,10.62857,16.0,3.0,4.1065,11.23334,11.614,11.12,11.633333,11.310666,11.310666,3.5,14,TSLA
10-28-2013,10.62857,16.0,3.0,4.1065,11.23334,11.345333,10.813333,11.366666,10.857333,10.857333,3.5,14,TSLA
10-29-2013,10.62857,16.0,3.0,4.1065,11.23334,10.850666,10.2,11.02972,10.964666,10.964666,3.5,14,TSLA
10-30-2013,10.62857,16.0,3.0,4.1065,11.23334,10.975333,10.544666,11.17866,10.614666,10.614666,3.5,14,TSLA
10-31-2013,10.62857,16.0,3.0,4.1065,11.23334,10.378,10.22,10.829333,10.662666,10.662666,3.5,14,TSLA
11-01-2013,10.62857,16.0,3.0,4.1065,11.23334,10.866666,10.694,11.06,10.811333,10.811333,3.53333,14,TSLA
11-04-2013,10.62857,16.0,3.0,4.1065,11.23334,11.0,10.948,11.69266,11.68,11.68,3.53333,14,TSLA
11-05-2013,10.62857,16.0,3.0,4.1065,11.23334,12.0,11.424006,12.095333,11.787333,11.787333,3.53333,14,TSLA
11-06-2013,10.54286,15.33333,3.0,3.86353,11.33334,10.320666,9.757,10.715333,10.077333,10.077333,3.53333,14,TSLA
11-07-2013,10.54762,15.33333,3.0,3.85608,11.33334,9.612666,9.174666,9.71,9.318133,9.318133,3.53333,14,TSLA
11-08-2013,10.54762,15.33333,3.0,3.85608,11.33334,9.098666,8.821333,9.373333,9.196666,9.196666,3.53333,14,TSLA
11-11-2013,10.54762,15.33333,3.0,3.85608,11.33334,9.4,9.14,9.694666,9.646533,9.646533,3.53333,14,TSLA
11-12-2013,10.54762,15.33333,3.0,3.85608,11.33334,9.646,9.078666,9.646666,9.186666,9.186666,3.53333,14,TSLA
11-13-2013,10.54762,15.33333,3.0,3.85608,11.33334,9.389333,9.0895,9.491333,9.246666,9.246666,3.53333,14,TSLA
11-14-2013,10.54762,15.33333,3.0,3.85608,11.33334,9.261333,8.940733,9.36,9.173333,9.173333,3.53333,14,TSLA
11-15-2013,10.54762,15.33333,3.0,3.85608,11.33334,9.123333,8.956666,9.196666,9.03,9.03,3.53333,14,TSLA
11-18-2013,10.54762,15.33333,3.0,3.85608,11.33334,9.018,7.974,9.03,8.105333,8.105333,3.53333,14,TSLA
11-19-2013,10.54762,15.33333,3.0,3.85608,11.33334,7.962,7.948,8.6,8.406,8.406,3.53333,14,TSLA
11-20-2013,10.44762,15.33333,3.0,3.90242,11.33334,8.405333,7.937333,8.496666,8.074,8.074,3.53333,14,TSLA
11-21-2013,10.44762,15.33333,3.0,3.90242,11.33334,8.192666,8.016666,8.319266,8.14,8.14,3.53333,14,TSLA
11-22-2013,10.44762,15.33333,3.0,3.90242,11.33334,8.105333,7.862,8.183333,8.092,8.092,3.53333,14,TSLA
11-25-2013,10.44762,15.33333,3.0,3.90242,11.33334,8.3,8.02,8.389333,8.056,8.056,3.53333,14,TSLA
11-26-2013,10.44762,15.33333,3.0,3.90242,11.33334,7.958666,7.74,8.181333,8.033333,8.033333,3.53333,14,TSLA
11-27-2013,10.44762,15.33333,3.0,3.90242,11.33334,8.087333,7.968,8.463333,8.462666,8.462666,3.53333,14,TSLA
11-29-2013,10.44762,15.33333,3.0,3.90242,11.33334,8.651333,8.465333,8.706,8.485333,8.485333,3.6,14,TSLA
12-02-2013,10.44762,15.33333,3.0,3.90242,11.33334,8.423333,8.262066,8.57,8.278,8.278,3.6,14,TSLA
12-03-2013,10.35238,15.33333,3.0,3.83016,11.33334,8.845333,8.772666,9.662666,9.646666,9.646666,3.6,14,TSLA
12-04-2013,10.35238,15.33333,3.0,3.83016,11.33334,9.621333,9.142,9.628666,9.263333,9.263333,3.6,14,TSLA
12-05-2013,10.35238,15.33333,3.0,3.83016,11.33334,9.343333,9.3,9.556666,9.365333,9.365333,3.6,14,TSLA
12-06-2013,10.35238,15.33333,3.0,3.83016,11.33334,9.434,9.086666,9.499333,9.157333,9.157333,3.6,14,TSLA
12-09-2013,10.35238,15.33333,3.0,3.83016,11.33334,9.133333,8.947333,9.446666,9.432066,9.432066,3.6,14,TSLA
12-10-2013,10.35238,15.33333,3.0,3.83016,11.33334,9.333333,9.324,9.724666,9.479333,9.479333,3.6,14,TSLA
12-11-2013,10.35238,15.33333,3.0,3.83016,11.33334,9.458666,9.299333,9.536666,9.31,9.31,3.6,14,TSLA
12-12-2013,10.35238,15.33333,3.0,3.83016,11.33334,9.313333,9.235333,9.882666,9.831333,9.831333,3.6,14,TSLA
12-13-2013,10.35238,15.33333,3.0,3.83016,11.33334,9.87,9.821333,10.12,9.8436,9.8436,3.6,14,TSLA
12-16-2013,10.35238,15.33333,3.0,3.83016,11.33334,9.898666,9.74,10.028666,9.862666,9.862666,3.6,14,TSLA
12-17-2013,10.35238,15.33333,3.0,3.83016,11.33334,9.838666,9.7549,10.308666,10.164,10.164,3.6,14,TSLA
12-18-2013,10.35238,15.33333,3.0,3.83016,11.33334,10.149333,9.73,10.326666,9.865333,9.865333,3.6,14,TSLA
12-19-2013,10.35238,15.33333,3.0,3.83016,11.33334,9.793333,9.273333,9.8,9.381333,9.381333,3.6,14,TSLA
12-20-2013,10.35238,15.33333,3.0,3.83016,11.33334,9.438666,9.438666,9.623333,9.549333,9.549333,3.6,14,TSLA
12-23-2013,10.35238,15.33333,3.0,3.83016,11.33334,9.656666,9.506733,9.749333,9.57,9.57,3.6,14,TSLA
12-24-2013,10.35238,15.33333,3.0,3.83016,11.33334,10.0,9.988,10.331333,10.094,10.094,3.6,14,TSLA
12-26-2013,10.35238,15.33333,3.0,3.83016,11.33334,10.336,10.286,10.533333,10.366666,10.366666,3.6,14,TSLA
12-27-2013,10.35238,15.33333,3.0,3.83016,11.33334,10.353333,10.053333,10.36666,10.074666,10.074666,3.6,14,TSLA
12-30-2013,10.35238,15.33333,3.0,3.83016,11.33334,10.074666,10.05,10.320666,10.162666,10.162666,3.6,14,TSLA
12-31-2013,10.35238,15.33333,3.0,3.83016,11.33334,10.154666,9.910733,10.213333,10.0286,10.0286,3.6,14,TSLA
01-02-2014,10.35238,15.33333,3.0,3.83016,11.33334,9.986666,9.77,10.165126,10.006666,10.006666,3.6,14,TSLA
01-03-2014,10.35238,15.33333,3.0,3.83016,11.33334,10.0,9.906733,10.146,9.970666,9.970666,3.6,14,TSLA
01-06-2014,10.35238,15.33333,3.0,3.83016,11.33334,10.0,9.682666,10.026666,9.8,9.8,3.6,14,TSLA
01-07-2014,10.35238,15.33333,3.0,3.83016,11.33334,9.841333,9.683333,10.026666,9.957333,9.957333,3.6,14,TSLA
01-08-2014,10.35238,15.33333,3.0,3.83016,11.33334,9.923333,9.917333,10.246666,10.085333,10.085333,3.6,14,TSLA
01-09-2014,10.35238,15.33333,3.0,3.83016,11.33334,10.166666,9.79,10.228666,9.835333,9.835333,3.6,14,TSLA
01-10-2014,10.35238,15.33333,3.0,3.83016,11.33334,9.897333,9.483333,9.926666,9.71466,9.71466,3.6,14,TSLA
01-13-2014,10.35238,15.33333,3.0,3.83016,11.33334,9.718666,9.188,9.8,9.289333,9.289333,3.6,14,TSLA
01-14-2014,10.35238,15.33333,3.0,3.83016,11.33334,9.366666,9.1114,10.8,10.751333,10.751333,3.73333,14,TSLA
01-15-2014,10.44762,15.33333,4.33333,3.6589,11.33334,11.23,10.806666,11.482,10.942,10.942,3.73333,14,TSLA
01-16-2014,10.44762,15.33333,4.33333,3.6589,11.33334,10.833333,10.826666,11.513333,11.398,11.398,3.73333,14,TSLA
01-17-2014,10.44762,15.33333,4.33333,3.6589,11.33334,11.346,11.196666,11.546666,11.334,11.334,3.73333,14,TSLA
01-21-2014,10.44762,15.33333,4.33333,3.6589,11.33334,11.416,11.387333,11.819333,11.778666,11.778666,3.73333,14,TSLA
01-22-2014,10.44762,15.33333,4.33333,3.6589,11.33334,11.854,11.650666,12.021266,11.904,11.904,3.73333,14,TSLA
01-23-2014,10.44762,15.33333,4.33333,3.6589,11.33334,11.815333,11.561333,12.158666,12.1,12.1,3.73333,14,TSLA
01-24-2014,10.44762,15.33333,4.33333,3.6589,11.33334,11.856666,11.568733,12.032,11.64,11.64,3.73333,14,TSLA
01-27-2014,10.53333,15.33333,4.33333,3.5778,11.33334,11.677333,10.980666,11.861333,11.308,11.308,3.73333,14,TSLA
01-28-2014,10.53333,15.33333,4.33333,3.5778,11.33334,11.433333,11.4,11.932,11.892,11.892,3.73333,14,TSLA
01-29-2014,10.53333,15.33333,4.33333,3.5778,11.33334,11.686666,11.542066,11.939333,11.682,11.682,3.73333,14,TSLA
01-30-2014,10.53333,15.33333,4.33333,3.5778,11.33334,11.866666,11.800666,12.318666,12.189333,12.189333,3.73333,14,TSLA
01-31-2014,10.53333,15.33333,4.33333,3.5778,11.33334,11.923333,11.900973,12.4,12.094,12.094,3.73333,14,TSLA
02-03-2014,10.53333,15.33333,4.33333,3.5778,11.33334,12.192666,11.677333,12.325313,11.807333,11.807333,3.73333,14,TSLA
02-04-2014,10.53333,15.33333,4.33333,3.5778,11.33334,12.046666,11.746666,12.106666,11.915333,11.915333,3.73333,14,TSLA
02-05-2014,10.53333,15.33333,4.33333,3.5778,11.33334,11.886666,11.290666,12.039333,11.628,11.628,3.73333,14,TSLA
02-06-2014,10.53333,15.33333,4.33333,3.5778,11.33334,11.753333,11.733333,12.007333,11.892,11.892,3.73333,14,TSLA
02-07-2014,10.53333,15.33333,4.33333,3.5778,11.33334,12.067333,11.973333,12.442,12.435333,12.435333,3.73333,14,TSLA
02-10-2014,10.53333,15.33333,4.33333,3.5778,11.33334,12.622666,12.621333,13.286666,13.104,13.104,3.73333,14,TSLA
02-11-2014,10.53333,15.33333,4.33333,3.5778,11.33334,13.264666,12.846666,13.48,13.108,13.108,3.73333,14,TSLA
02-12-2014,10.53333,15.33333,4.33333,3.5778,11.33334,13.052,12.954666,13.217933,13.021333,13.021333,3.73333,14,TSLA
02-13-2014,10.53333,15.33333,4.33333,3.5778,11.33334,12.889333,12.883333,13.514666,13.308666,13.308666,3.73333,14,TSLA
02-14-2014,10.57436,15.33333,4.33333,3.70968,12.46667,13.206666,13.133333,13.458666,13.215333,13.215333,3.78571,13,TSLA
02-18-2014,10.66667,15.33333,4.33333,3.68067,11.43334,13.682933,13.424006,13.733333,13.58,13.58,3.73333,14,TSLA
02-19-2014,10.66667,15.33333,4.33333,3.68067,11.43334,13.58,12.894,13.58,12.909333,12.909333,3.73333,14,TSLA
02-20-2014,12.30476,21.66667,4.33333,4.73513,13.33334,14.334,13.751333,14.347333,13.998,13.998,3.6,14,TSLA
02-21-2014,12.30476,21.66667,4.33333,4.73513,13.33334,14.109333,13.946,14.265333,13.973333,13.973333,3.6,14,TSLA
02-24-2014,12.30476,21.66667,4.33333,4.73513,13.33334,13.917333,13.888,14.557333,14.51,14.51,3.6,14,TSLA
02-25-2014,13.1,21.66667,4.33333,5.22447,14.66667,15.333333,15.23,17.28,16.533333,16.533333,3.6,14,TSLA
02-26-2014,13.1,21.66667,4.33333,5.22447,14.66667,17.238666,16.5,17.666666,16.866666,16.866666,3.6,14,TSLA
02-27-2014,13.87143,21.66667,4.33333,5.27994,14.66667,17.416666,16.555333,17.46,16.836,16.836,3.6,14,TSLA
02-28-2014,13.87143,21.66667,4.33333,5.27994,14.66667,16.643333,16.17,16.845333,16.320666,16.320666,3.6,14,TSLA
03-03-2014,14.0,21.66667,4.33333,5.18404,14.66667,15.817333,15.666,16.776666,16.704,16.704,3.6,14,TSLA
03-04-2014,14.0,21.66667,4.33333,5.18404,14.66667,17.232,16.855333,17.333333,16.989333,16.989333,3.6,14,TSLA
03-05-2014,14.0,21.66667,4.33333,5.18404,14.66667,17.114666,16.786666,17.132666,16.844,16.844,3.6,14,TSLA
03-06-2014,14.22857,21.66667,5.0,4.79224,14.66667,16.942666,16.63,17.166666,16.862666,16.862666,3.6,14,TSLA
03-07-2014,14.19487,21.66667,5.0,4.97154,14.66667,16.862666,16.294,16.99,16.414,16.414,3.5,13,TSLA
03-10-2014,14.19487,21.66667,5.0,4.97154,14.66667,16.18,15.737333,16.2,15.922666,15.922666,3.5,13,TSLA
03-11-2014,14.19487,21.66667,5.0,4.97154,14.66667,15.766666,15.49508,16.306666,15.627333,15.627333,3.5,13,TSLA
03-12-2014,14.19487,21.66667,5.0,4.97154,14.66667,15.433333,15.407333,16.5,16.099333,16.099333,3.5,13,TSLA
03-13-2014,14.19487,21.66667,5.0,4.97154,14.66667,16.252666,15.6,16.279333,15.852666,15.852666,3.5,13,TSLA
03-14-2014,14.19487,21.66667,5.0,4.97154,14.66667,15.686,15.221333,15.795766,15.398,15.398,3.5,13,TSLA
03-17-2014,14.34872,21.66667,5.0,5.0654,14.66667,15.663333,15.366666,15.862,15.598666,15.598666,3.5,13,TSLA
03-18-2014,14.50256,21.66667,5.0,5.00144,14.66667,15.796666,15.668,16.1,16.002666,16.002666,3.5,13,TSLA
03-19-2014,14.50256,21.66667,5.0,5.00144,14.66667,16.092666,15.567333,16.103333,15.722666,15.722666,3.5,13,TSLA
03-20-2014,14.50256,21.66667,5.0,5.00144,14.66667,15.744,15.557333,15.95,15.660666,15.660666,3.5,13,TSLA
03-21-2014,14.50256,21.66667,5.0,5.00144,14.66667,15.734666,15.166666,15.746666,15.259333,15.259333,3.5,13,TSLA
03-24-2014,14.50256,21.66667,5.0,5.00144,14.66667,15.316666,14.018,15.326666,14.678,14.678,3.5,13,TSLA
