 Date,META Price Target,META Price Target - High,META Price Target - Low,META Price Target - StdDev,META Price Target - Median,META Open,META Low,META High,META Close,META Adj. Close,META Rating,META Price Target - #,Ticker
06-25-2019,218.86364,275.0,100.0,29.04979,225.0,192.88,188.13,193.14,188.84,188.84,4.36735,44,META
06-26-2019,218.86364,275.0,100.0,29.04979,225.0,189.54,187.31,190.76,187.66,187.66,4.36735,44,META
06-27-2019,221.86047,275.0,120.0,22.99604,225.0,189.88,188.27,189.95,189.5,189.5,4.46809,43,META
06-28-2019,222.44186,275.0,120.0,22.75072,225.0,190.55,189.94,193.2,193.0,193.0,4.46809,43,META
07-01-2019,222.44186,275.0,120.0,22.75072,225.0,195.21,191.93,195.28,193.0,193.0,4.46809,43,META
07-02-2019,222.44186,275.0,120.0,22.75072,225.0,193.0,192.71,195.0,195.0,195.0,4.46809,43,META
07-03-2019,222.44186,275.0,120.0,22.75072,225.0,194.16,194.16,197.4,197.2,197.2,4.46809,43,META
07-05-2019,222.44186,275.0,120.0,22.75072,225.0,196.18,194.17,197.07,196.4,196.4,4.46809,43,META
07-08-2019,222.44186,275.0,120.0,22.75072,225.0,195.19,193.64,196.68,195.76,195.76,4.46809,43,META
07-09-2019,222.44186,275.0,120.0,22.75072,225.0,194.97,194.89,199.46,199.21,199.21,4.46809,43,META
07-10-2019,222.44186,275.0,120.0,22.75072,225.0,200.0,199.67,202.96,202.73,202.73,4.46809,43,META
07-11-2019,222.44186,275.0,120.0,22.75072,225.0,203.26,200.21,203.8,201.23,201.23,4.46809,43,META
07-12-2019,222.44186,275.0,120.0,22.75072,225.0,199.68,199.16,205.3,204.87,204.87,4.46809,43,META
07-15-2019,222.67442,275.0,120.0,22.67333,225.0,204.25,201.82,205.33,203.91,203.91,4.46809,43,META
07-16-2019,222.67442,275.0,120.0,22.67333,225.0,203.89,203.1,205.4707,203.84,203.84,4.46809,43,META
07-17-2019,222.67442,275.0,120.0,22.67333,225.0,204.18,201.59,204.36,201.8,201.8,4.46809,43,META
07-18-2019,222.67442,275.0,120.0,22.67333,225.0,200.15,199.38,202.47,200.78,200.78,4.46809,43,META
07-19-2019,221.42857,250.0,120.0,21.43778,225.0,202.18,198.07,202.33,198.36,198.36,4.45652,42,META
07-22-2019,221.42857,250.0,120.0,21.43778,225.0,199.91,198.81,202.57,202.32,202.32,4.45652,42,META
07-23-2019,221.30952,250.0,120.0,21.56992,225.0,202.84,200.9625,204.242,202.36,202.36,4.45652,42,META
07-24-2019,221.5814,250.0,120.0,21.39032,225.0,197.63,197.22,204.81,204.66,204.66,4.45652,43,META
07-25-2019,230.74419,265.0,120.0,24.27755,235.0,206.7,198.26,208.66,200.71,200.71,4.45652,43,META
07-26-2019,231.09302,265.0,120.0,24.22838,235.0,200.19,196.25,202.88,199.75,199.75,4.45652,43,META
07-29-2019,231.32558,265.0,120.0,24.45568,235.0,199.0,195.3,199.63,195.94,195.94,4.45652,43,META
07-30-2019,231.32558,265.0,120.0,24.45568,235.0,195.39,193.5,198.71,197.04,197.04,4.45652,43,META
07-31-2019,231.32558,265.0,120.0,24.45568,235.0,196.95,192.68,198.76,194.23,194.23,4.45652,43,META
08-01-2019,231.63636,265.0,120.0,24.26191,235.5,194.17,190.88,198.47,192.73,192.73,4.46809,44,META
08-02-2019,231.63636,265.0,120.0,24.26191,235.5,191.1,188.07,192.62,189.02,189.02,4.46809,44,META
08-05-2019,231.63636,265.0,120.0,24.26191,235.5,184.69,179.34,185.67,181.73,181.73,4.46809,44,META
08-06-2019,231.63636,265.0,120.0,24.26191,235.5,183.69,183.09,185.789,184.51,184.51,4.46809,44,META
08-07-2019,231.63636,265.0,120.0,24.26191,235.5,183.6,181.22,186.37,185.15,185.15,4.46809,44,META
08-08-2019,231.63636,265.0,120.0,24.26191,235.5,186.62,184.05,190.34,190.16,190.16,4.46809,44,META
08-09-2019,231.63636,265.0,120.0,24.26191,235.5,190.0,187.12,190.98,187.85,187.85,4.46809,44,META
08-12-2019,231.63636,265.0,120.0,24.26191,235.5,186.85,184.46,187.59,185.37,185.37,4.46809,44,META
08-13-2019,231.63636,265.0,120.0,24.26191,235.5,185.52,185.37,191.38,188.45,188.45,4.46809,44,META
08-14-2019,231.63636,265.0,120.0,24.26191,235.5,185.8,179.31,185.99,179.71,179.71,4.46809,44,META
08-15-2019,231.63636,265.0,120.0,24.26191,235.5,180.95,180.03,183.2,182.59,182.59,4.46809,44,META
08-16-2019,231.63636,265.0,120.0,24.26191,235.5,183.75,182.36,185.1,183.7,183.7,4.46809,44,META
08-19-2019,231.63636,265.0,120.0,24.26191,235.5,186.01,184.85,187.5,186.17,186.17,4.46809,44,META
08-20-2019,230.84444,265.0,120.0,24.55919,235.0,185.45,182.39,186.0,183.81,183.81,4.4375,45,META
08-21-2019,230.84444,265.0,120.0,24.55919,235.0,185.0,183.14,185.9,183.55,183.55,4.4375,45,META
08-22-2019,230.84444,265.0,120.0,24.55919,235.0,183.43,179.91,184.11,182.04,182.04,4.4375,45,META
08-23-2019,230.84444,265.0,120.0,24.55919,235.0,180.84,176.66,183.13,177.75,177.75,4.4375,45,META
08-26-2019,230.84444,265.0,120.0,24.55919,235.0,179.4,178.24,180.5,180.36,180.36,4.4375,45,META
08-27-2019,230.84444,265.0,120.0,24.55919,235.0,181.93,181.01,184.04,181.3,181.3,4.4375,45,META
08-28-2019,230.84444,265.0,120.0,24.55919,235.0,180.53,178.92,181.95,181.76,181.76,4.4375,45,META
08-29-2019,230.84444,265.0,120.0,24.55919,235.0,183.77,183.47,186.0752,185.57,185.57,4.4375,45,META
08-30-2019,230.84444,265.0,120.0,24.55919,235.0,186.78,183.4585,186.8017,185.67,185.67,4.4375,45,META
09-03-2019,230.84444,265.0,120.0,24.55919,235.0,184.0,182.11,185.67,182.39,182.39,4.4375,45,META
09-04-2019,231.77778,265.0,120.0,23.69612,235.0,184.65,183.89,187.7494,187.14,187.14,4.47917,45,META
09-05-2019,231.8,265.0,120.0,23.663,235.0,188.53,187.94,191.36,190.9,190.9,4.47917,45,META
09-06-2019,231.8,265.0,120.0,23.663,235.0,190.21,186.35,190.21,187.49,187.49,4.47917,45,META
09-09-2019,231.8,265.0,120.0,23.663,235.0,187.73,185.8466,188.98,188.76,188.76,4.47917,45,META
09-10-2019,231.8,265.0,120.0,23.663,235.0,187.44,184.55,188.1,186.17,186.17,4.47917,45,META
09-11-2019,231.8,265.0,120.0,23.663,235.0,186.46,186.08,189.44,188.49,188.49,4.47917,45,META
09-12-2019,231.8,265.0,120.0,23.663,235.0,189.86,187.23,190.93,187.47,187.47,4.47917,45,META
09-13-2019,231.8,265.0,120.0,23.663,235.0,187.325,186.54,187.97,187.19,187.19,4.47917,45,META
09-16-2019,231.8,265.0,120.0,23.663,235.0,186.93,185.765,187.7943,186.22,186.22,4.47917,45,META
09-17-2019,231.8,265.0,120.0,23.663,235.0,186.66,185.54,188.32,188.08,188.08,4.47917,45,META
09-18-2019,231.8,265.0,120.0,23.663,235.0,188.09,186.012,189.08,188.14,188.14,4.47917,45,META
09-19-2019,231.8,265.0,120.0,23.663,235.0,188.66,188.15,191.1,190.14,190.14,4.47917,45,META
09-20-2019,231.8,265.0,120.0,23.663,235.0,190.66,188.12,193.1,189.93,189.93,4.47917,45,META
09-23-2019,231.8,265.0,120.0,23.663,235.0,189.34,185.2062,190.1,186.82,186.82,4.47917,45,META
09-24-2019,231.77778,265.0,120.0,23.69612,235.0,187.98,180.39,188.04,181.28,181.28,4.47917,45,META
09-25-2019,231.77778,265.0,120.0,23.69612,235.0,181.45,177.87,183.42,182.8,182.8,4.47917,45,META
09-26-2019,231.77778,265.0,120.0,23.69612,235.0,181.33,177.67,181.4,180.11,180.11,4.47917,45,META
09-27-2019,231.52174,265.0,120.0,23.49999,235.0,180.49,175.66,180.755,177.1,177.1,4.4898,46,META
09-30-2019,231.52174,265.0,120.0,23.49999,235.0,177.87,176.85,178.67,178.08,178.08,4.4898,46,META
10-01-2019,231.52174,265.0,120.0,23.49999,235.0,179.15,174.88,179.84,175.81,175.81,4.4898,46,META
10-02-2019,231.52174,265.0,120.0,23.49999,235.0,174.84,173.09,176.53,174.6,174.6,4.4898,46,META
10-03-2019,231.52174,265.0,120.0,23.49999,235.0,175.57,173.63,179.84,179.38,179.38,4.4898,46,META
10-04-2019,231.52174,265.0,120.0,23.49999,235.0,179.55,178.1,180.98,180.45,180.45,4.4898,46,META
10-07-2019,231.52174,265.0,120.0,23.49999,235.0,180.0,178.09,181.18,179.68,179.68,4.4898,46,META
10-08-2019,231.52174,265.0,120.0,23.49999,235.0,178.26,177.72,180.37,177.75,177.75,4.4898,46,META
10-09-2019,231.41304,265.0,120.0,23.49521,235.0,179.16,177.94,180.72,179.85,179.85,4.4898,46,META
10-10-2019,231.41304,265.0,120.0,23.49521,235.0,180.32,179.17,181.61,180.03,180.03,4.4898,46,META
10-11-2019,231.41304,265.0,120.0,23.49521,235.0,182.15,182.14,186.49,184.19,184.19,4.4898,46,META
10-14-2019,231.41304,265.0,120.0,23.49521,235.0,184.2,182.5735,184.62,183.28,183.28,4.4898,46,META
10-15-2019,231.41304,265.0,120.0,23.49521,235.0,183.8,183.66,190.38,188.89,188.89,4.4898,46,META
10-16-2019,231.41304,265.0,120.0,23.49521,235.0,188.32,186.9002,189.7,189.55,189.55,4.4898,46,META
10-17-2019,231.41304,265.0,120.0,23.49521,235.0,190.3,188.765,190.84,190.39,190.39,4.4898,46,META
10-18-2019,231.5,265.0,120.0,23.37106,235.0,190.23,183.9239,191.49,185.85,185.85,4.4898,46,META
10-21-2019,231.5,265.0,120.0,23.37106,235.0,187.04,186.75,189.91,189.76,189.76,4.4898,46,META
10-22-2019,231.5,265.0,120.0,23.37106,235.0,190.0,181.5,190.65,182.34,182.34,4.4898,46,META
10-23-2019,231.5,265.0,120.0,23.37106,235.0,182.01,182.0,186.38,186.15,186.15,4.4898,46,META
10-24-2019,231.5,265.0,120.0,23.37106,235.0,184.62,182.8,186.73,186.38,186.38,4.4898,46,META
10-25-2019,231.5,265.0,120.0,23.37106,235.0,185.83,185.0876,189.0,187.89,187.89,4.4898,46,META
10-28-2019,232.08696,265.0,120.0,22.36926,235.0,187.2,185.08,189.53,189.4,189.4,4.4898,46,META
10-29-2019,232.30435,265.0,120.0,22.58979,235.0,191.69,188.47,192.53,189.31,189.31,4.4898,46,META
10-30-2019,232.30435,265.0,120.0,22.58979,235.0,189.56,185.98,190.45,188.25,188.25,4.4898,46,META
10-31-2019,234.45652,270.0,120.0,24.16133,240.0,196.7,188.25,198.09,191.65,191.65,4.4898,46,META
11-01-2019,234.78261,270.0,120.0,24.26745,240.0,192.85,189.91,194.11,193.62,193.62,4.5102,46,META
11-04-2019,234.84783,270.0,120.0,24.17775,240.0,194.55,193.8119,197.3672,194.72,194.72,4.5102,46,META
11-05-2019,234.84783,270.0,120.0,24.17775,240.0,195.37,193.6,195.75,194.32,194.32,4.5102,46,META
11-06-2019,235.28889,270.0,120.0,24.26119,240.0,194.03,191.35,194.37,191.55,191.55,4.5,45,META
11-07-2019,235.28889,270.0,120.0,24.26119,240.0,191.91,189.47,193.44,190.42,190.42,4.5,45,META
11-08-2019,235.28889,270.0,120.0,24.26119,240.0,190.0,189.7,192.34,190.84,190.84,4.5,45,META
11-11-2019,235.28889,270.0,120.0,24.26119,240.0,189.93,188.54,190.08,189.61,189.61,4.5,45,META
11-12-2019,235.28889,270.0,120.0,24.26119,240.0,190.0,189.74,195.06,194.47,194.47,4.5,45,META
11-13-2019,235.28889,270.0,120.0,24.26119,240.0,194.7,192.74,195.7,193.19,193.19,4.5,45,META
11-14-2019,235.28889,270.0,120.0,24.26119,240.0,192.93,191.45,194.03,193.15,193.15,4.5,45,META
11-15-2019,235.28889,270.0,120.0,24.26119,240.0,194.26,193.38,195.3,195.1,195.1,4.5,45,META
11-18-2019,235.28889,270.0,120.0,24.26119,240.0,194.56,193.05,198.63,197.4,197.4,4.5,45,META
11-19-2019,235.28889,270.0,120.0,24.26119,240.0,197.4,196.86,200.0,199.32,199.32,4.5,45,META
11-20-2019,235.28889,270.0,120.0,24.26119,240.0,198.58,195.43,199.59,197.51,197.51,4.5,45,META
11-21-2019,235.37778,270.0,120.0,24.1498,240.0,197.42,196.86,199.09,197.93,197.93,4.5,45,META
11-22-2019,235.37778,270.0,120.0,24.1498,240.0,198.38,197.62,199.3,198.82,198.82,4.5,45,META
11-25-2019,235.37778,270.0,120.0,24.1498,240.0,199.515,199.25,200.97,199.79,199.79,4.46939,45,META
11-26-2019,235.37778,270.0,120.0,24.1498,240.0,200.0,198.0387,200.15,198.97,198.97,4.46939,45,META
11-27-2019,235.37778,270.0,120.0,24.1498,240.0,199.9,199.42,203.14,202.0,202.0,4.46939,45,META
11-29-2019,235.37778,270.0,120.0,24.1498,240.0,201.6,201.21,203.8,201.64,201.64,4.46939,45,META
12-02-2019,235.37778,270.0,120.0,24.1498,240.0,202.13,198.05,202.18,199.7,199.7,4.46939,45,META
12-03-2019,235.26087,270.0,120.0,23.89873,240.0,197.6,195.08,198.93,198.82,198.82,4.46,46,META
12-04-2019,234.04255,270.0,120.0,25.04545,240.0,200.0,198.05,200.0288,198.71,198.71,4.3921600000000005,47,META
12-05-2019,234.57447,270.0,120.0,24.90044,240.0,199.86,198.2126,201.29,199.36,199.36,4.43137,47,META
12-06-2019,234.57447,270.0,120.0,24.90044,240.0,200.5,200.06,201.57,201.05,201.05,4.43137,47,META
12-09-2019,234.65957,270.0,120.0,24.81273,240.0,200.65,200.21,203.1418,201.34,201.34,4.43137,47,META
12-10-2019,234.65957,270.0,120.0,24.81273,240.0,201.66,200.15,202.05,200.87,200.87,4.43137,47,META
12-11-2019,234.65957,270.0,120.0,24.81273,240.0,200.28,200.28,202.63,202.26,202.26,4.43137,47,META
12-12-2019,234.65957,270.0,120.0,24.81273,240.0,202.35,194.1,203.66,196.75,196.75,4.43137,47,META
12-13-2019,234.65957,270.0,120.0,24.81273,240.0,196.4,193.17,196.8,194.11,194.11,4.43137,47,META
12-16-2019,234.65957,270.0,120.0,24.81273,240.0,195.27,194.81,199.12,197.92,197.92,4.43137,47,META
12-17-2019,234.65957,270.0,120.0,24.81273,240.0,198.84,196.13,199.0,198.39,198.39,4.43137,47,META
12-18-2019,234.87234,270.0,120.0,25.07064,240.0,200.09,200.09,204.3,202.5,202.5,4.43137,47,META
12-19-2019,234.87234,270.0,120.0,25.07064,240.0,202.78,202.51,206.3,206.06,206.06,4.43137,47,META
12-20-2019,234.87234,270.0,120.0,25.07064,240.0,207.48,203.43,207.71,206.3,206.3,4.43137,47,META
12-23-2019,234.87234,270.0,120.0,25.07064,240.0,206.7,205.68,208.59,206.18,206.18,4.43137,47,META
12-24-2019,234.87234,270.0,120.0,25.07064,240.0,206.3,205.0,206.79,205.12,205.12,4.43137,47,META
12-26-2019,234.87234,270.0,120.0,25.07064,240.0,205.567,205.31,207.82,207.79,207.79,4.43137,47,META
12-27-2019,235.02128,270.0,120.0,24.94887,240.0,208.6697,206.5875,208.93,208.1,208.1,4.43137,47,META
12-30-2019,236.29787,300.0,120.0,26.64815,240.0,207.86,203.9001,207.9,204.41,204.41,4.43137,47,META
12-31-2019,236.29787,300.0,120.0,26.64815,240.0,203.995,203.6001,205.56,205.25,205.25,4.43137,47,META
01-02-2020,236.29787,300.0,120.0,26.64815,240.0,206.75,206.27,209.79,209.78,209.78,4.43137,47,META
01-03-2020,236.29787,300.0,120.0,26.64815,240.0,207.214,206.95,210.4,208.67,208.67,4.43137,47,META
01-06-2020,236.29787,300.0,120.0,26.64815,240.0,206.7,206.52,212.78,212.6,212.6,4.43137,47,META
01-07-2020,236.29787,300.0,120.0,26.64815,240.0,212.82,211.75,214.58,213.06,213.06,4.43137,47,META
01-08-2020,236.7234,300.0,120.0,26.86269,240.0,213.0,212.6121,216.24,215.22,215.22,4.43137,47,META
01-09-2020,237.10417,300.0,120.0,26.67024,240.0,217.54,216.278,218.38,218.3,218.3,4.44231,48,META
01-10-2020,237.75,300.0,120.0,26.74688,240.0,219.2,217.42,219.88,218.06,218.06,4.44231,48,META
01-13-2020,238.6875,300.0,120.0,27.41438,241.0,219.597,219.21,221.97,221.91,221.91,4.44231,48,META
01-14-2020,238.89583,300.0,120.0,27.68817,241.0,221.61,218.63,222.38,219.06,219.06,4.44231,48,META
01-15-2020,240.45833,300.0,120.0,28.01485,244.0,220.61,220.14,221.68,221.15,221.15,4.44231,48,META
01-16-2020,240.45833,300.0,120.0,28.01485,244.0,222.57,220.39,222.63,221.77,221.77,4.44231,48,META
01-17-2020,240.77083,300.0,120.0,28.03587,245.0,222.03,220.53,222.29,222.14,222.14,4.44231,48,META
01-21-2020,241.3617,300.0,120.0,28.59134,245.0,222.155,219.12,222.37,221.44,221.44,4.44231,47,META
01-22-2020,242.6383,300.0,120.0,28.42716,245.0,222.31,221.28,222.75,221.32,221.32,4.44231,47,META
01-23-2020,242.6383,300.0,120.0,28.42716,245.0,220.75,219.27,221.485,219.76,219.76,4.44231,47,META
01-24-2020,243.21277,300.0,120.0,28.66085,250.0,220.8,216.11,221.78,217.94,217.94,4.44231,47,META
01-27-2020,243.42553,300.0,120.0,28.67332,250.0,213.1,212.5,216.06,214.87,214.87,4.44231,47,META
01-28-2020,243.74468,300.0,120.0,28.09896,250.0,216.14,213.52,218.74,217.79,217.79,4.44231,47,META
01-29-2020,244.59574,300.0,120.0,28.27499,250.0,221.44,218.45,224.2,223.23,223.23,4.46154,47,META
01-30-2020,246.10638,300.0,120.0,28.51893,250.0,206.53,204.75,211.43,209.53,209.53,4.42308,47,META
01-31-2020,245.91489,300.0,120.0,28.66299,250.0,208.43,201.06,208.69,201.91,201.91,4.42308,47,META
02-03-2020,245.91489,300.0,120.0,28.66299,250.0,203.44,202.5,205.14,204.19,204.19,4.42308,47,META
02-04-2020,245.70213,300.0,120.0,28.66899,250.0,206.6165,205.2025,210.6,209.83,209.83,4.42308,47,META
02-05-2020,245.38298,300.0,120.0,28.92437,250.0,212.51,208.71,212.73,210.11,210.11,4.38462,47,META
02-06-2020,245.38298,300.0,120.0,28.92437,250.0,210.47,209.338,211.19,210.85,210.85,4.38462,47,META
02-07-2020,245.38298,300.0,120.0,28.92437,250.0,210.3,209.93,212.82,212.33,212.33,4.38462,47,META
02-10-2020,245.38298,300.0,120.0,28.92437,250.0,211.52,210.66,213.8,213.06,213.06,4.38462,47,META
02-11-2020,244.6383,300.0,120.0,30.12275,250.0,210.19,206.5102,210.86,207.19,207.19,4.34615,47,META
02-12-2020,244.56522,300.0,120.0,30.44428,250.0,207.85,207.4,211.22,210.76,210.76,4.33333,46,META
02-13-2020,244.56522,300.0,120.0,30.44428,250.0,209.5235,209.18,214.3259,213.14,213.14,4.33333,46,META
02-14-2020,244.56522,300.0,120.0,30.44428,250.0,214.0,212.65,214.93,214.18,214.18,4.33333,46,META
02-18-2020,244.56522,300.0,120.0,30.44428,250.0,213.55,213.4,217.975,217.8,217.8,4.33333,46,META
02-19-2020,244.76087,300.0,120.0,30.31443,250.0,217.99,216.11,218.32,217.49,217.49,4.33333,46,META
02-20-2020,244.76087,300.0,120.0,30.31443,250.0,216.52,212.945,218.765,214.58,214.58,4.33333,46,META
02-21-2020,244.76087,300.0,120.0,30.31443,250.0,213.48,208.8305,214.237,210.18,210.18,4.33333,46,META
02-24-2020,244.76087,300.0,120.0,30.31443,250.0,201.8,198.17,203.65,200.72,200.72,4.33333,46,META
02-25-2020,245.1087,300.0,120.0,30.28074,250.0,202.25,195.9537,203.5,196.77,196.77,4.33333,46,META
02-26-2020,245.1087,300.0,120.0,30.28074,250.0,197.19,195.49,201.21,197.2,197.2,4.33333,46,META
02-27-2020,245.1087,300.0,120.0,30.28074,250.0,191.82,189.5,195.88,189.75,189.75,4.33333,46,META
02-28-2020,245.1087,300.0,120.0,30.28074,250.0,182.695,181.82,192.74,192.47,192.47,4.33333,46,META
03-02-2020,245.1087,300.0,120.0,30.28074,250.0,194.03,188.85,196.57,196.44,196.44,4.33333,46,META
03-03-2020,245.0,300.0,120.0,30.27196,250.0,196.22,183.97,197.24,185.89,185.89,4.33333,46,META
03-04-2020,245.0,300.0,120.0,30.27196,250.0,189.17,186.39,191.83,191.76,191.76,4.33333,46,META
03-05-2020,245.0,300.0,120.0,30.27196,250.0,186.78,183.8901,188.99,185.17,185.17,4.33333,46,META
03-06-2020,244.23913,300.0,120.0,31.09326,250.0,178.33,176.26,183.78,181.09,181.09,4.33333,46,META
03-09-2020,244.23913,300.0,120.0,31.09326,250.0,169.6,165.19,175.0,169.5,169.5,4.33333,46,META
03-10-2020,244.23913,300.0,120.0,31.09326,250.0,174.67,169.5,178.29,178.19,178.19,4.35294,46,META
03-11-2020,244.23913,300.0,120.0,31.09326,250.0,174.01,167.66,175.88,170.24,170.24,4.35294,46,META
03-12-2020,244.23913,300.0,120.0,31.09326,250.0,159.54,154.34,166.6,154.47,154.47,4.35294,46,META
03-13-2020,243.69565,300.0,120.0,31.1189,250.0,163.53,157.6,170.79,170.28,170.28,4.35294,46,META
03-16-2020,243.69565,300.0,120.0,31.1189,250.0,152.32,143.1,159.13,146.01,146.01,4.35294,46,META
03-17-2020,243.04348,300.0,120.0,31.70788,250.0,150.74,140.0,153.94,149.42,149.42,4.35294,46,META
03-18-2020,242.3913,300.0,120.0,31.76372,250.0,139.75,137.1006,148.18,146.96,146.96,4.35294,46,META
03-19-2020,242.17391,300.0,120.0,31.77934,250.0,146.62,144.8,159.9294,153.13,153.13,4.35294,46,META
03-20-2020,241.22222,300.0,120.0,32.70466,250.0,156.02,148.0,159.27,149.73,149.73,4.36,45,META
03-23-2020,239.88889,300.0,120.0,33.13221,249.0,149.66,142.25,152.31,148.1,148.1,4.36,45,META
03-24-2020,238.77778,300.0,120.0,33.60945,246.0,155.205,152.57,161.31,160.98,160.98,4.36,45,META
03-25-2020,236.33333,300.0,120.0,34.54273,245.0,158.92,153.06,162.99,156.21,156.21,4.36,45,META
03-26-2020,233.17778,300.0,120.0,36.59769,240.0,158.25,157.0201,164.0,163.34,163.34,4.4,45,META
03-27-2020,232.68889,300.0,120.0,36.38548,240.0,158.2,154.75,160.09,156.79,156.79,4.4,45,META
03-30-2020,228.13333,300.0,120.0,36.93213,230.0,159.18,158.06,166.75,165.95,165.95,4.4,45,META
03-31-2020,228.13333,300.0,120.0,36.93213,230.0,165.48,164.2,170.93,166.8,166.8,4.4,45,META
04-01-2020,228.13333,300.0,120.0,36.93213,230.0,161.615,158.035,164.15,159.6,159.6,4.4,45,META
04-02-2020,228.13333,300.0,120.0,36.93213,230.0,159.1,155.92,161.3509,158.19,158.19,4.4,45,META
04-03-2020,227.24444,300.0,120.0,36.56176,226.0,157.15,150.83,157.91,154.18,154.18,4.4,45,META
04-06-2020,226.35556,300.0,120.0,36.20875,225.0,160.15,158.51,166.2,165.55,165.55,4.4,45,META
04-07-2020,224.46667,300.0,120.0,36.61912,223.0,171.79,166.01,173.39,168.83,168.83,4.4,45,META
04-08-2020,224.46667,300.0,120.0,36.61912,223.0,171.25,167.74,175.0,174.28,174.28,4.4,45,META
04-09-2020,224.11111,300.0,120.0,36.10123,220.0,175.9,171.57,177.08,175.19,175.19,4.4,45,META
04-13-2020,223.44444,300.0,120.0,35.70718,220.0,173.67,169.45,175.0,174.79,174.79,4.4,45,META
04-14-2020,223.44444,300.0,120.0,35.70718,220.0,178.977,176.62,181.225,178.17,178.17,4.4,45,META
04-15-2020,222.93333,300.0,120.0,35.98481,220.0,175.187,172.82,178.19,176.97,176.97,4.4,45,META
04-16-2020,220.93333,300.0,120.0,35.06147,220.0,177.95,172.51,178.05,176.25,176.25,4.4,45,META
04-17-2020,220.15556,300.0,120.0,35.12894,220.0,179.2,176.66,180.28,179.24,179.24,4.4,45,META
04-20-2020,219.31111,300.0,120.0,34.31995,220.0,177.41,176.77,180.5,178.24,178.24,4.4,45,META
04-21-2020,215.8,300.0,120.0,32.01708,215.0,175.25,168.3408,175.38,170.8,170.8,4.4,45,META
04-22-2020,216.15909,300.0,120.0,32.28914,215.0,178.45,178.14,184.78,182.28,182.28,4.38776,44,META
04-23-2020,215.8,300.0,120.0,32.01708,215.0,184.08,183.15,187.05,185.13,185.13,4.4,45,META
04-24-2020,216.04444,300.0,120.0,31.80703,215.0,183.23,180.825,190.41,190.07,190.07,4.38,45,META
04-27-2020,216.84444,300.0,120.0,31.69504,215.0,192.657,187.41,193.75,187.5,187.5,4.38,45,META
04-28-2020,218.28889,300.0,120.0,31.67447,220.0,188.66,182.56,189.2,182.91,182.91,4.38,45,META
04-29-2020,218.51111,300.0,120.0,31.43927,220.0,190.93,190.0,196.91,194.19,194.19,4.38,45,META
04-30-2020,236.44444,300.0,120.0,28.84022,240.0,206.92,201.5701,209.69,204.71,204.71,4.42,45,META
05-01-2020,236.77778,300.0,120.0,28.50177,240.0,201.6,199.0501,207.28,202.27,202.27,4.42,45,META
05-04-2020,237.44444,300.0,120.0,28.45234,242.0,200.2,198.7562,205.91,205.26,205.26,4.42,45,META
05-05-2020,237.44444,300.0,120.0,28.45234,242.0,207.02,206.5,210.38,207.07,207.07,4.42,45,META
05-06-2020,237.44444,300.0,120.0,28.45234,242.0,208.12,206.66,211.6,208.47,208.47,4.42,45,META
05-07-2020,237.44444,300.0,120.0,28.45234,242.0,211.16,209.04,211.6,211.26,211.26,4.42,45,META
05-08-2020,237.44444,300.0,120.0,28.45234,242.0,212.24,210.85,213.21,212.35,212.35,4.42,45,META
05-11-2020,238.55556,300.0,120.0,27.74051,244.0,210.887,210.37,215.0,213.18,213.18,4.42,45,META
