 Date,NKE Price Target,NKE Price Target - High,NKE Price Target - Low,NKE Price Target - StdDev,NKE Price Target - Median,NKE Open,NKE Low,NKE High,NKE Close,NKE Adj. Close,NKE Rating,NKE Price Target - #,Ticker
04-30-2018,71.32219,80.0,50.0,7.74743,75.0,66.424514144324,65.288481206242,66.644083535718,68.39,65.288481206242,3.97297,32,NKE
05-01-2018,71.32219,80.0,50.0,7.74743,75.0,64.897074899844,63.990157848434,65.11664429123799,68.1,65.01163284318,3.97297,32,NKE
05-02-2018,71.32219,80.0,50.0,7.74743,75.0,64.95435387151201,64.419750135944,65.450771625968,68.26,65.164376767628,3.97297,32,NKE
05-03-2018,71.32219,80.0,50.0,7.74743,75.0,64.72523798483999,63.617844532592,64.77297046122999,66.9,63.866053409820005,3.97297,32,NKE
05-04-2018,71.10677,80.0,50.0,7.7765,75.0,63.80877443815201,63.77058845704,65.226428986935,68.1,65.01163284318,3.94444,31,NKE
05-07-2018,71.10677,80.0,50.0,7.7765,75.0,64.973446862068,64.973446862068,66.26699697223701,69.34,66.195398257652,3.94444,31,NKE
05-08-2018,71.10677,80.0,50.0,7.7765,75.0,66.06174732376,65.10709779596,66.09038680959401,68.46,65.355306673188,3.94444,31,NKE
05-09-2018,71.10677,80.0,50.0,7.7765,75.0,65.317120692076,63.966291610239,65.364853168466,67.95,64.86843541401001,3.94444,31,NKE
05-10-2018,71.10677,80.0,50.0,7.7765,75.0,65.049818824292,64.271779459135,65.173923262906,67.92,64.839795928176,3.94444,31,NKE
05-11-2018,71.10677,80.0,50.0,7.7765,75.0,64.944807376234,64.830249432898,65.422132140134,68.43,65.326667187354,3.94444,31,NKE
05-14-2018,71.10677,80.0,50.0,7.7765,75.0,65.48895760708,65.021179338458,65.761032722503,68.84,65.718073493752,3.94444,31,NKE
05-15-2018,71.10677,80.0,50.0,7.7765,75.0,65.21210924401801,65.13573728179401,66.367235172656,69.5,66.3481421821,3.94444,31,NKE
05-16-2018,71.10677,80.0,50.0,7.7765,75.0,66.510432601826,66.462700125436,68.26698773297801,71.34,68.104697313252,3.94444,31,NKE
05-17-2018,71.10677,80.0,50.0,7.7765,75.0,68.16197628492,67.608279558796,68.35290619048,70.94,67.722837502132,3.94444,31,NKE
05-18-2018,71.49387,80.0,50.0,7.40419,75.0,67.551000587128,67.274152224066,68.343359695202,71.32,68.085604322696,3.94444,31,NKE
05-21-2018,71.49387,80.0,50.0,7.40419,75.0,68.238348247144,67.50326811073799,68.44837114326,71.38,68.142883294364,3.94444,31,NKE
05-22-2018,71.49387,80.0,50.0,7.40419,75.0,68.219255256588,68.023552103389,68.916149411882,71.31,68.076057827418,3.94444,31,NKE
05-23-2018,71.49387,80.0,50.0,7.40419,75.0,67.73238399741,67.617826054074,68.65362079173701,71.34,68.104697313252,3.94444,31,NKE
05-24-2018,71.49387,80.0,50.0,7.40419,75.0,68.19061577075401,68.085604322696,69.002067869384,72.18,68.906602916604,3.94444,31,NKE
05-25-2018,71.49387,80.0,50.0,7.40419,75.0,69.78488048218,68.38154567631399,70.15719379802199,72.25,68.97342838355,3.94444,31,NKE
05-29-2018,71.49387,80.0,50.0,7.40419,75.0,68.276534228256,67.235966242954,68.362452685758,70.92,67.703744511576,3.97143,31,NKE
05-30-2018,71.49387,80.0,50.0,7.40419,75.0,68.219255256588,67.722837502132,69.01161436466201,72.23,68.95433539299401,3.97143,31,NKE
05-31-2018,71.49387,80.0,50.0,7.40419,75.0,68.73476600160001,68.004459112833,68.944788897716,71.8,68.54383609604,3.97143,31,NKE
06-01-2018,71.54367,80.0,50.0,7.52148,75.0,69.041640492792,69.041640492792,69.83621289447,72.76,69.65432282661601,4.0,30,NKE
06-04-2018,71.54367,80.0,50.0,7.52148,75.0,69.8840787018,69.683042311014,70.71694374934201,73.83,70.678651103478,4.0,30,NKE
06-05-2018,71.54367,80.0,50.0,7.52148,75.0,70.468041551226,70.018102962324,71.052004400652,74.05,70.88926065573,4.0,30,NKE
06-06-2018,71.54367,80.0,50.0,7.52148,75.0,71.205174984108,71.023284916254,71.741272026204,74.75,71.55938195835,4.0,30,NKE
06-07-2018,71.54367,80.0,50.0,7.52148,75.0,71.75084518767,71.46365034369,72.66996442002066,74.76,71.568955119816,4.0,30,NKE
06-08-2018,71.777,85.0,50.0,7.82077,75.0,71.588101442748,71.12858969237999,71.865723125262,74.9,71.70297938034,4.0,30,NKE
06-11-2018,72.177,85.0,50.0,7.61465,75.0,71.856149963796,71.358345567564,71.999747385786,74.59,71.406211374894,4.0,30,NKE
06-12-2018,72.177,85.0,50.0,7.61465,75.0,71.243467629972,70.90362039792899,71.425357697826,74.29,71.11901653091401,4.0,30,NKE
06-13-2018,72.177,85.0,50.0,7.61465,75.0,71.099870207982,70.83182168693399,71.70297938034,74.11,70.94669962452599,4.0,30,NKE
06-14-2018,72.41033,85.0,50.0,7.80251,75.0,71.41578453636,71.17645549970999,71.94230841699,74.7,71.51151615102,4.0,30,NKE
06-15-2018,72.41033,85.0,50.0,7.80251,75.0,71.521089312486,71.3200529217,72.61242971960999,75.84,72.602856558144,4.0,30,NKE
06-18-2018,72.41033,85.0,50.0,7.80251,75.0,72.066759516048,71.71255254180599,72.52895175162648,75.61,72.382673844426,4.0,30,NKE
06-19-2018,73.21033,87.0,50.0,8.26938,75.5,71.3200529217,70.50633419709,71.722125703272,74.26,71.090297046516,4.0,30,NKE
06-20-2018,73.21033,87.0,50.0,8.26938,75.5,71.03285807772001,70.81267536400199,71.71255254180599,74.72,71.53066247395199,4.0,30,NKE
06-21-2018,73.677,87.0,50.0,8.60824,75.5,70.55420000442,70.41060258243,71.597674604214,73.94,70.783955879604,3.94118,30,NKE
06-22-2018,74.377,87.0,50.0,8.14232,76.5,70.42974890536199,70.085115092586,71.233894468506,73.43,70.295724644838,3.88235,30,NKE
06-25-2018,74.35344,87.0,50.0,7.94746,76.5,70.19041986871198,68.955482039598,70.228712514576,72.35,69.26182320650999,3.83333,32,NKE
06-26-2018,74.66594,87.0,50.0,7.96672,76.5,69.4054206285,69.26182320650999,70.161700384314,72.56,69.462859597296,3.83333,32,NKE
06-27-2018,74.66594,87.0,50.0,7.96672,76.5,69.625603342218,68.11304383059,69.83621289447,71.35,68.30450705991,3.83333,32,NKE
06-28-2018,74.91594,87.0,50.0,8.06679,77.5,68.40023867457,68.30450705991,69.041640492792,71.7,68.63956771122,3.83333,32,NKE
06-29-2018,80.37303,92.0,50.0,9.07523,82.0,75.398219706216,75.015293247576,77.5426078746,79.68,76.27895056108801,3.83333,33,NKE
07-02-2018,80.86364,92.0,50.0,8.46139,82.0,75.22590279982799,73.732489611132,76.087487331768,78.35,75.00572008610999,3.77778,33,NKE
07-03-2018,80.86364,92.0,50.0,8.46139,82.0,74.10584290830599,72.85175875626,74.565354658674,76.28,73.024075662648,3.77778,33,NKE
07-05-2018,80.86364,92.0,50.0,8.46139,82.0,73.349563152492,72.890051402124,74.115416069772,76.55,73.28255102223,3.77778,33,NKE
07-06-2018,80.86364,92.0,50.0,8.46139,82.0,73.215538891968,72.82303927186199,73.789928579928,76.48,73.215538891968,3.77778,33,NKE
07-09-2018,80.86364,92.0,50.0,8.46139,82.0,73.560172704744,73.08630121217699,74.07712342390799,77.28,73.981391809248,3.77778,33,NKE
07-10-2018,80.86364,92.0,50.0,8.46139,82.0,74.134562392704,73.866513871656,74.756817887994,77.57,74.25901349176199,3.77778,33,NKE
07-11-2018,80.86364,92.0,50.0,8.46139,82.0,73.837794387258,73.550599543278,74.326025622024,77.36,74.057977100976,3.77778,33,NKE
07-12-2018,80.86364,92.0,50.0,8.46139,82.0,74.613220466004,73.933526001918,74.842976341188,77.37,74.067550262442,3.77778,33,NKE
07-13-2018,80.86364,92.0,50.0,8.46139,82.0,73.90480651752,73.847367548724,74.297306137626,77.38,74.07712342390799,3.77778,33,NKE
07-16-2018,80.86364,92.0,50.0,8.46139,82.0,74.057977100976,74.00053813218,74.761604468727,77.75,74.43133039815,3.77778,33,NKE
07-17-2018,80.86364,92.0,50.0,8.46139,82.0,74.201574522966,74.09626974684001,74.68980575773199,77.47,74.163281877102,3.77778,33,NKE
07-18-2018,80.86364,92.0,50.0,8.46139,82.0,74.124989231238,73.06236830851199,74.306879299092,76.59,73.320843668094,3.77778,33,NKE
07-19-2018,80.86364,92.0,50.0,8.46139,82.0,72.689015011338,72.56456391228,73.861727290923,76.95,73.66547748087,3.77778,33,NKE
07-20-2018,80.86364,92.0,50.0,8.46139,82.0,73.052795147046,72.90919772505599,73.789928579928,76.96,73.67505064233599,3.77778,33,NKE
07-23-2018,80.86364,92.0,50.0,8.46139,82.0,73.435721605686,72.880478240658,73.66547748087,76.59,73.320843668094,3.77778,33,NKE
07-24-2018,80.86364,92.0,50.0,8.46139,82.0,73.56974586621,72.215143518771,73.799501741394,75.53,72.306088552698,3.77778,33,NKE
07-25-2018,80.86364,92.0,50.0,8.46139,82.0,72.02846687018399,71.856149963796,73.885660194588,77.16,73.866513871656,3.77778,33,NKE
07-26-2018,80.86364,92.0,50.0,8.46139,82.0,73.7133432882,73.54102638181199,75.09187853930399,78.15,74.81425685679001,3.77778,33,NKE
07-27-2018,80.86364,92.0,50.0,8.46139,82.0,74.833403179722,73.512306897414,75.063159054906,76.89,73.608038512074,3.77778,33,NKE
07-30-2018,80.86364,92.0,50.0,8.46139,82.0,73.598465350608,72.210356938038,73.67505064233599,75.96,72.717734495736,3.77778,33,NKE
07-31-2018,80.86364,92.0,50.0,8.46139,82.0,73.17724624610399,72.90919772505599,74.278159814694,76.91,73.62718483500599,3.77778,33,NKE
08-01-2018,81.07353,92.0,50.0,8.42277,83.0,73.2346852149,73.2346852149,74.728098403596,77.54,74.23029400736401,3.78378,34,NKE
08-02-2018,81.07353,92.0,50.0,8.42277,83.0,74.450476721082,74.09626974684001,75.694987711662,78.65,75.29291493009,3.78378,34,NKE
08-03-2018,81.07353,92.0,50.0,8.42277,83.0,75.369500221818,75.09187853930399,75.608829258468,78.74,75.379073383284,3.78378,34,NKE
08-06-2018,81.07353,92.0,50.0,8.42277,83.0,75.379073383284,75.08230537783801,76.183218946428,79.51,76.116206816166,3.78378,34,NKE
08-07-2018,81.07353,92.0,50.0,8.42277,83.0,76.32681636841801,75.88645094098199,77.18840090035799,80.53,77.092669285698,3.78378,34,NKE
08-08-2018,81.07353,92.0,50.0,8.42277,83.0,76.78632811878599,76.623584373864,77.619193166328,80.5,77.0639498013,3.78378,34,NKE
08-09-2018,81.07353,92.0,50.0,8.42277,83.0,77.05437663983399,76.977791348106,78.38504608360799,81.26,77.79151007271601,3.78378,34,NKE
08-10-2018,81.07353,92.0,50.0,8.42277,83.0,77.37029096821199,76.862913410514,77.815442976381,80.73,77.284132515018,3.78378,34,NKE
08-13-2018,81.07353,92.0,50.0,8.42277,83.0,77.37029096821199,76.59486488946601,77.68141871585699,80.15,76.72888914999001,3.78378,34,NKE
08-14-2018,81.07353,92.0,50.0,8.42277,83.0,76.901206056378,76.27895056108801,77.394223871877,80.14,76.719315988524,3.78378,34,NKE
08-15-2018,81.22059,92.0,50.0,8.37643,83.0,76.17364578496199,75.742853518992,76.451267467476,79.57,76.17364578496199,3.78378,34,NKE
08-16-2018,81.22059,92.0,50.0,8.37643,83.0,76.48956011334,76.39382849868,77.169254577426,80.05,76.63315753533,3.78378,34,NKE
08-17-2018,81.22059,92.0,50.0,8.37643,83.0,76.623584373864,76.27895056108801,77.00201144661497,79.75,76.34596269135,3.78378,34,NKE
08-20-2018,82.27941,93.0,50.0,8.62554,84.5,78.040412270832,77.49474206727,78.901996802772,82.18,78.672240927588,3.86486,34,NKE
08-21-2018,82.27941,93.0,50.0,8.62554,84.5,78.796692026646,78.51907034413199,79.529038878795,82.95,79.40937436047,3.86486,34,NKE
08-22-2018,82.27941,93.0,50.0,8.62554,84.5,79.55297178245999,78.767972542248,80.10821514748801,82.64,79.112606355024,3.86486,34,NKE
08-23-2018,82.90909,93.0,50.0,7.94818,85.0,78.911569964238,78.825411511044,80.00291037136199,82.91,79.37108171460599,3.94444,33,NKE
08-24-2018,82.90909,93.0,50.0,7.94818,85.0,78.901996802772,78.59565563586,79.34169210890538,82.45,78.93071628717,3.94444,33,NKE
08-27-2018,82.90909,93.0,50.0,7.94818,85.0,79.495532813664,78.720106734918,79.88803243377001,82.65,79.12217951649001,3.94444,33,NKE
08-28-2018,82.90909,93.0,50.0,7.94818,85.0,79.677422881518,78.959435771568,80.060349340158,82.58,79.05516738622799,3.94444,33,NKE
08-29-2018,82.90909,93.0,50.0,7.94818,85.0,78.901996802772,78.710533573452,79.55297178245999,82.79,79.25620377701401,3.94444,33,NKE
08-30-2018,82.90909,93.0,50.0,7.94818,85.0,79.05516738622799,77.552181036066,79.227484292616,81.4,77.92553433324001,3.94444,33,NKE
08-31-2018,82.90909,93.0,50.0,7.94818,85.0,77.973518033125,77.973518033125,78.933192101225,82.2,78.88520839782001,3.94444,33,NKE
09-04-2018,82.90909,93.0,50.0,7.94818,85.0,76.188524266459,75.8142513799,77.704809294057,79.6,76.39005582076,3.94444,33,NKE
09-05-2018,83.36364,93.0,50.0,8.02578,85.0,76.4361201760288,76.1031132743981,77.081021149792,79.92,76.697151522552,3.94444,33,NKE
09-06-2018,83.36364,93.0,50.0,8.02578,85.0,76.93707003957701,76.55320041233699,77.58005166520401,80.4,77.15779507524,3.94444,33,NKE
09-07-2018,83.36364,93.0,50.0,8.02578,85.0,76.783522188681,76.783522188681,77.88714736699599,80.3,77.06182766843,3.94444,33,NKE
09-10-2018,83.51515,93.0,50.0,8.10208,85.0,78.107872402659,77.944727811082,79.115530174164,82.1,78.78924099100999,3.94444,33,NKE
09-11-2018,84.0303,95.0,50.0,8.27367,85.0,79.84488246592001,79.221094321655,80.209558611798,82.63,79.297868247103,4.0,33,NKE
09-12-2018,84.15152,95.0,50.0,8.30159,85.0,79.36504543187,78.731660546924,79.691334615024,83.0,79.6529476523,4.0,33,NKE
09-13-2018,84.15152,95.0,50.0,8.30159,85.0,79.854479206601,79.768108540472,80.51665431359001,83.47,80.103994464307,4.0,33,NKE
09-14-2018,84.15152,95.0,50.0,8.30159,85.0,80.209558611798,79.710528096386,80.45907386950401,83.49,80.12318794566899,4.0,33,NKE
09-17-2018,84.15152,95.0,50.0,8.30159,85.0,80.12318794566899,79.595367208214,80.54544453563301,83.26,79.90246291000601,4.0,33,NKE
09-18-2018,84.30303,95.0,50.0,8.39728,85.0,79.883269428644,79.883269428644,81.908181712335,85.26,81.82181104620601,4.0,33,NKE
09-19-2018,84.54545,95.0,50.0,8.26856,85.0,82.234470895489,80.72298423823149,82.388018746385,84.43,81.025281569683,4.0,33,NKE
09-20-2018,85.06061,100.0,50.0,8.91692,85.0,81.658666454629,81.50511860373301,82.40721222774701,85.37,81.927375193697,4.0,33,NKE
09-21-2018,85.87879,100.0,50.0,9.24337,87.0,82.5319698566,81.581892529181,82.570356819324,85.55,82.100116525955,4.0,33,NKE
09-24-2018,86.21212,100.0,50.0,9.15773,87.0,81.72584363939599,80.852540237425,81.82181104620601,84.27,80.871733718787,3.94444,33,NKE
09-25-2018,86.21212,100.0,50.0,9.15773,87.0,81.437941418966,80.67979890516699,81.66826319530999,84.79,81.370764234199,3.94444,33,NKE
09-26-2018,87.9697,103.0,55.0,9.17997,90.0,79.278674765741,78.645289880795,81.313183790113,83.7,80.32471949997,3.94444,33,NKE
09-27-2018,88.12121,103.0,55.0,9.08798,90.0,80.39189668473699,80.353509722013,81.49072349271151,84.54,81.13084571717401,3.94444,33,NKE
09-28-2018,88.12121,103.0,55.0,9.08798,90.0,80.89092720014901,80.852540237425,81.831407786887,84.72,81.303587049432,3.94444,33,NKE
10-01-2018,88.12121,103.0,55.0,9.08798,90.0,81.66826319530999,80.967701125597,82.388018746385,84.46,81.05407179172599,3.94444,33,NKE
10-02-2018,88.12121,103.0,55.0,9.08798,90.0,80.938910903554,79.17311061825,81.140442457855,82.77,79.43222261663699,3.88889,33,NKE
10-03-2018,88.12121,103.0,55.0,9.08798,90.0,78.62609639943301,78.453355067175,79.614560689576,82.5,79.17311061825,3.88889,33,NKE
10-04-2018,88.12121,103.0,55.0,9.08798,90.0,79.019562767354,76.793118929362,79.153917136888,80.18,76.94666678025801,3.91667,33,NKE
10-05-2018,88.12121,103.0,55.0,9.08798,90.0,76.860296114129,76.226911229183,77.724002775419,80.12,76.889086336172,3.91667,33,NKE
10-08-2018,88.12121,103.0,55.0,9.08798,90.0,76.812312410724,75.891025305348,77.29214944477401,80.23,76.99465048366301,3.91667,33,NKE
10-09-2018,88.12121,103.0,55.0,9.08798,90.0,77.129004853197,76.92747329889599,78.20383980946899,80.42,77.176988556602,3.91667,33,NKE
10-10-2018,88.12121,103.0,55.0,9.08798,90.0,76.447636264846,71.75483007183699,76.812312410724,74.94,71.917974663414,3.91667,33,NKE
10-11-2018,88.12121,103.0,55.0,9.08798,90.0,71.75483007183699,70.91991363259001,73.96208042846699,74.51,71.50531481413101,3.91667,33,NKE
10-12-2018,88.12121,103.0,55.0,9.08798,90.0,72.906438953557,71.889184441371,73.760548874166,75.91,72.848858509471,3.91667,33,NKE
10-15-2018,88.12121,103.0,55.0,9.08798,90.0,72.71450413993699,71.946764885457,73.08877702649599,74.99,71.965958366819,3.91667,33,NKE
10-16-2018,88.12121,103.0,55.0,9.08798,90.0,72.55135954836,72.282650809292,74.518691387965,77.48,74.355546796388,3.91667,33,NKE
10-17-2018,88.12121,103.0,55.0,9.08798,90.0,74.393933759112,72.877648731514,74.66264249817999,76.48,73.395872728288,3.91667,33,NKE
10-18-2018,88.17647,103.0,55.0,8.95896,90.0,74.27877287094,71.97853009711112,74.288369611621,75.6,72.55135954836,3.97222,34,NKE
10-19-2018,88.17647,103.0,55.0,8.95896,90.0,72.77208458402299,71.150235408934,72.983212879005,74.21,71.217412593701,3.97222,34,NKE
10-22-2018,88.17647,103.0,55.0,8.95896,90.0,71.639669183665,71.30378325983,72.177086661801,74.9,71.87958770069001,3.97222,34,NKE
10-23-2018,88.17647,103.0,55.0,8.95896,90.0,71.198219112339,69.16371008796699,71.380557185278,73.35,70.392092895135,3.97222,34,NKE
10-24-2018,88.17647,103.0,55.0,8.95896,90.0,70.507253783307,69.048549199795,71.59696368763456,72.12,69.211693791372,3.97222,34,NKE
10-25-2018,88.17647,103.0,55.0,8.95896,90.0,69.758708010189,69.31725793886301,70.5312456350095,73.1,70.15217437810999,3.97222,34,NKE
10-26-2018,88.17647,103.0,55.0,8.95896,90.0,69.0965329032,67.839359873989,69.77790149155099,72.07,69.16371008796699,3.97222,34,NKE
10-29-2018,88.17647,103.0,55.0,8.95896,90.0,70.30572222900601,68.511131721659,71.025477780081,72.19,69.278870976139,3.97222,34,NKE
10-30-2018,88.17647,103.0,55.0,8.95896,90.0,70.12338415606699,69.873868898361,71.630072442984,74.51,71.50531481413101,3.97222,34,NKE
10-31-2018,88.17647,103.0,55.0,8.95896,90.0,72.45539214154999,71.898781182052,73.261518358754,75.04,72.013942070224,3.97222,34,NKE
11-01-2018,88.17647,103.0,55.0,8.95896,90.0,72.19628014316301,71.82200725660401,73.74135539280401,76.79,73.693371689399,3.97222,34,NKE
11-02-2018,88.17647,103.0,55.0,8.95896,90.0,74.403530499793,72.65692369585099,75.420785011979,76.58,73.491840135098,3.97222,34,NKE
11-05-2018,88.17647,103.0,55.0,8.95896,90.0,73.40546946896899,72.983212879005,74.63385227613699,77.53,74.403530499793,3.97222,34,NKE
11-06-2018,88.17647,103.0,55.0,8.95896,90.0,74.221192426854,73.2759134697755,74.451514203198,76.57,73.482243394417,3.97222,34,NKE
11-07-2018,88.17647,103.0,55.0,8.95896,90.0,73.837322799614,73.482243394417,75.07530234746301,77.97,74.825787089757,3.97222,34,NKE
11-08-2018,88.17647,103.0,55.0,8.95896,90.0,74.557078350689,74.125225020044,75.00812516269599,77.78,74.643449016818,3.97222,34,NKE
11-09-2018,88.17647,103.0,55.0,8.95896,90.0,74.57627183205099,72.47938399325251,74.63385227613699,76.36,73.280711840116,3.97222,34,NKE
11-12-2018,88.17647,103.0,55.0,8.95896,90.0,73.271115099435,71.965958366819,73.67417820803699,75.1,72.07152251430999,3.97222,34,NKE
11-13-2018,88.17647,103.0,55.0,8.95896,90.0,72.484182363593,71.82200725660401,73.1895428036465,75.2,72.16748992112001,3.97222,34,NKE
11-14-2018,88.17647,103.0,55.0,8.95896,90.0,73.242324877392,71.869990960009,74.36514353706899,75.2,72.16748992112001,3.97222,34,NKE
11-15-2018,88.17647,103.0,55.0,8.95896,90.0,71.438137629364,69.950642823809,71.658862665027,74.33,71.332573481873,3.97222,34,NKE
11-16-2018,88.17647,103.0,55.0,8.95896,90.0,70.785559263056,70.113787415386,72.474585622912,74.74,71.72603984979399,3.97222,34,NKE
11-19-2018,88.17647,103.0,55.0,8.95896,90.0,71.678056146389,68.962178533666,71.735636590475,72.52,69.595563418612,3.97222,34,NKE
11-20-2018,88.17647,103.0,55.0,8.95896,90.0,67.64742506036899,66.716541214312,69.16371008796699,71.12,68.252019723272,3.97222,34,NKE
11-21-2018,87.88235,103.0,55.0,8.72712,90.0,69.086936162519,68.914194830261,69.96023956449001,72.37,69.451612308397,3.97222,34,NKE
11-23-2018,87.88235,103.0,55.0,8.72712,90.0,69.144516606605,68.5255268326805,69.595563418612,71.49,68.60709912846899,3.97222,34,NKE
11-26-2018,87.88235,103.0,55.0,8.72712,90.0,69.422822086354,69.355644901587,70.0562069713,72.71,69.77790149155099,3.97222,34,NKE
11-27-2018,87.88235,103.0,55.0,8.72712,90.0,69.365241642268,68.42476105553,69.624353640655,72.09,69.182903569329,3.97222,34,NKE
11-28-2018,87.88235,103.0,55.0,8.72712,90.0,69.38443512363,69.38443512363,71.745233331156,74.66,71.649265924346,3.97222,34,NKE
11-29-2018,87.88235,103.0,55.0,8.72712,90.0,71.630072442984,70.363302673092,71.927571404095,74.34,71.342170222554,3.97222,34,NKE
11-30-2018,87.9697,103.0,55.0,8.84371,90.0,71.399921579538,71.13041526999001,72.651200873868,75.12,72.30469276159201,3.97143,33,NKE
12-03-2018,88.09091,103.0,55.0,8.77449,90.0,74.21048737910999,74.04685854831301,76.0392801939,77.94,75.019006307754,3.97143,33,NKE
12-04-2018,88.09091,103.0,55.0,8.77449,90.0,74.518494590022,72.583824296481,75.46176667344001,75.79,72.949582859439,3.97143,33,NKE
12-06-2018,88.09091,103.0,55.0,8.77449,90.0,71.582800861017,70.832033284419,72.7330152892665,75.54,72.708952225914,3.97143,33,NKE
12-07-2018,88.09091,103.0,55.0,8.77449,90.0,72.227690958864,70.139017059867,73.122836915577,73.34,70.591402650894,3.97143,33,NKE
12-10-2018,88.09091,103.0,55.0,8.77449,90.0,70.36039724271,67.963716132801,70.94753598851099,72.51,69.792508947591,3.97143,33,NKE
12-11-2018,88.09091,103.0,55.0,8.77449,90.0,71.101539593967,69.840635074296,71.77530536783699,73.57,70.81278283373699,3.97143,33,NKE
12-12-2018,88.09091,103.0,55.0,8.77449,90.0,71.72717924113199,70.755031481691,72.458696367048,74.32,71.53467473431199,3.97143,33,NKE
12-13-2018,87.9697,103.0,55.0,8.76109,90.0,71.70792879045,69.86951075031901,71.794555818519,72.93,70.19676841191301,3.97143,33,NKE
