 Date,XOM Price Target,XOM Price Target - High,XOM Price Target - Low,XOM Price Target - StdDev,XOM Price Target - Median,XOM Open,XOM Low,XOM High,XOM Close,XOM Adj. Close,XOM Rating,XOM Price Target - #,Ticker
05-02-2013,94.84211,106,85.0,5.26421,96.0,57.97342438895401,57.815279107602,58.54011164713201,88.63,58.401734525949,3.47826,19,XOM
05-03-2013,94.84211,106,85.0,5.26421,96.0,58.645541834700005,58.592826740916,59.429678854737,90.02,59.317659280446,3.47826,19,XOM
05-06-2013,94.84211,106,85.0,5.26421,96.0,59.469215175075,59.258354799939006,59.884346538624,90.58,59.686664936934,3.47826,19,XOM
05-07-2013,94.84211,106,85.0,5.26421,96.0,59.713022483826,59.4000266144835,60.06225998014501,91.15,60.06225998014501,3.47826,19,XOM
05-08-2013,94.84211,106,85.0,5.26421,96.0,59.996366112915,59.983187339469005,60.523517050755,91.7,60.42467624991001,3.47826,19,XOM
05-09-2013,94.84211,106,85.0,5.26421,96.0,60.47112104586,60.17254737380999,60.74978980644,91.03,60.39813637047,3.47826,19,XOM
05-10-2013,94.84211,106,85.0,5.26421,96.0,60.29197684263,59.57540002971,60.34505660655,90.14,59.80762399686,3.47826,19,XOM
05-13-2013,94.84211,106,85.0,5.26421,96.0,59.5820350002,59.33654109207,59.80762399686,90.1,59.78108411489999,3.47826,19,XOM
05-14-2013,94.84211,106,85.0,5.26421,96.0,59.81425896735,59.72800435098,60.50429589830999,91.11,60.45121613439,3.47826,19,XOM
05-15-2013,94.84211,106,85.0,5.26421,96.0,60.13937252136,59.98676820008999,60.59055051467999,91.24,60.53747075076,3.47826,19,XOM
05-16-2013,94.84211,106,85.0,5.26421,96.0,60.2455320492,60.0464829345,60.568655112063,90.7,60.1791823443,3.47826,19,XOM
05-17-2013,94.84211,106,85.0,5.26421,96.0,60.42467625242999,60.06638784597,60.96210886211999,91.76,60.88248921624,3.47826,19,XOM
05-20-2013,94.84211,106,85.0,5.26421,96.0,60.78296465889,60.68344010153999,61.49954147180999,92.52,61.38674697348,3.47826,19,XOM
05-21-2013,94.84211,106,85.0,5.26421,96.0,61.48627153083,61.29385738661999,61.99052928807,92.8,61.5725261472,3.47826,19,XOM
05-22-2013,94.84211,106,85.0,5.26421,96.0,61.59243105867,60.91566406869,62.0369740815,92.19,61.16779294730999,3.47826,19,XOM
05-23-2013,94.94737,106,85.0,5.38491,96.0,60.74978980644,60.61709039664,61.28058744564,91.79,60.90239412771,3.47826,19,XOM
05-24-2013,94.94737,106,85.0,5.38491,96.0,60.63036033761999,60.378231459,60.88912418673,91.53,60.72988489497,3.47826,19,XOM
05-28-2013,95.3,106,85.0,5.469,96.0,61.66541573405999,60.88248921624,61.82465502582,92.38,61.29385738661999,3.54167,20,XOM
05-29-2013,95.3,106,85.0,5.469,96.0,60.88248921624,60.76969471791,61.317079783335,92.08,61.09480827192,3.54167,20,XOM
05-30-2013,95.3,106,85.0,5.469,96.0,61.02182359652999,60.77632968839999,61.49290650132,92.09,61.10144324241,3.54167,20,XOM
05-31-2013,95.3,106,85.0,5.469,96.0,61.00855365555,60.01994305253999,61.28722241613,90.47,60.02657802303,3.54167,20,XOM
06-03-2013,95.3,106,85.0,5.469,96.0,60.06638784597,60.03321299352,60.71661495399,91.46,60.68344010153999,3.54167,20,XOM
06-04-2013,95.3,106,85.0,5.469,96.0,60.49766092782,59.8607701104849,60.70334501301,90.79,60.23889707871,3.54167,20,XOM
06-05-2013,95.75,106,85.0,5.62917,96.0,60.16591240332,59.45597056089,60.45785110488,89.65,59.48251044285,3.54167,20,XOM
06-06-2013,95.75,106,85.0,5.62917,96.0,59.34981103305,59.051237361,59.86733873127,90.23,59.86733873127,3.54167,20,XOM
06-07-2013,95.75,106,85.0,5.62917,96.0,60.30524678361,60.03984796401,60.7099799835,91.45,60.67680513105,3.54167,20,XOM
06-10-2013,95.75,106,85.0,5.62917,96.0,60.99528371457,60.29197684263,61.00191868505999,91.12,60.45785110488,3.54167,20,XOM
06-11-2013,95.75,106,85.0,5.62917,96.0,59.96686328861999,59.86733873127,60.40145385571499,90.46,60.01994305253999,3.54167,20,XOM
06-12-2013,95.75,106,85.0,5.62917,96.0,60.46448607536999,59.44270061991,60.59055051467999,89.74,59.54222517725999,3.54167,20,XOM
06-13-2013,95.75,106,85.0,5.62917,96.0,59.46924050186999,59.45597056089,60.84931436378999,91.33,60.59718548517,3.54167,20,XOM
06-14-2013,95.75,106,85.0,5.62917,96.0,60.48439098683999,59.910466039455,60.5772805737,90.58,60.09956269842,3.54167,20,XOM
06-17-2013,96.0,106,85.0,5.24404,96.0,60.35832654753,60.22562713773,60.88912418673,91.51,60.71661495399,3.54167,20,XOM
06-18-2013,96.0,106,85.0,5.24404,96.0,60.61709039664,60.55074069174,61.08153833094,91.93,60.99528371457,3.54167,20,XOM
06-19-2013,96.0,106,85.0,5.24404,96.0,60.90239412771,60.378231459,61.22087271123,91.0,60.378231459,3.54167,20,XOM
06-20-2013,96.0,106,85.0,5.24404,96.0,59.87397370176,58.91190298071,60.05975287548,89.05,59.08441221345,3.52,20,XOM
06-21-2013,96.0,106,85.0,5.24404,96.0,59.55549511824,58.95171280364999,59.80762399686,89.48,59.36971594452,3.52,20,XOM
06-24-2013,96.0,106,85.0,5.24404,96.0,59.01806250855,58.40101025298,59.382654136975496,88.48,58.70621889552,3.52,20,XOM
06-25-2013,96.0,106,85.0,5.24404,96.0,59.43606564942,58.70621889552,59.46260553138,89.11,59.12422203639,3.52,20,XOM
06-26-2013,96.0,106,85.0,5.24404,96.0,59.32990612158,58.87209315777,59.69482949853,89.8,59.5820350002,3.52,20,XOM
06-27-2013,96.0,106,85.0,5.24404,96.0,59.87397370176,59.73463932147,60.15927743283,90.04,59.74127429196,3.52,20,XOM
06-28-2013,96.2,110,85.0,5.67979,96.0,59.61520985264999,59.42279570844,60.21235719675,90.35,59.94695837714999,3.52,20,XOM
07-01-2013,96.2,110,85.0,5.67979,96.0,59.97349825911,59.68819452803999,60.46448607536999,90.3,59.9137835247,3.52,20,XOM
07-02-2013,96.2,110,85.0,5.67979,96.0,59.96022831813,59.79435405588,60.44458116389999,90.64,60.13937252136,3.52,20,XOM
07-03-2013,96.2,110,85.0,5.67979,96.0,60.13273755086999,59.80762399686,60.29197684263,90.69,60.17254737380999,3.52,20,XOM
07-05-2013,96.2,110,85.0,5.67979,96.0,60.44458116389999,60.09292772792999,60.78296465889,91.57,60.75642477692999,3.52,20,XOM
07-08-2013,96.2,110,85.0,5.67979,96.0,61.01518862603999,60.9755778522147,61.39338194397,92.25,61.20760277025,3.52,20,XOM
07-09-2013,96.2,110,85.0,5.67979,96.0,61.46636661936,61.20760277025,61.99716425855999,93.34,61.93081455366,3.52,20,XOM
07-10-2013,96.2,110,85.0,5.67979,96.0,61.89100473072,61.290539901375,61.96398940611,92.82,61.58579608817999,3.52,20,XOM
07-11-2013,96.2,110,85.0,5.67979,96.0,62.2360231962,61.73176543896,62.24265816669,93.27,61.88436976023,3.52,20,XOM
07-12-2013,96.15,110,85.0,5.67693,96.0,61.87109981925,61.52276386852499,62.00379922905,93.4,61.9706243766,3.52,20,XOM
07-15-2013,96.15,110,85.0,5.67693,96.0,61.83128999630999,61.76494029141,62.0369740815,93.25,61.87109981925,3.52,20,XOM
07-16-2013,96.15,110,85.0,5.67693,96.0,61.83128999630999,61.55262123573,62.01706917002999,93.3,61.9042746717,3.52,20,XOM
07-17-2013,96.25,110,85.0,5.691,96.0,62.07678390444,61.79811514386,62.19621337326,93.46,62.01043419953999,3.52,20,XOM
07-18-2013,96.25,110,85.0,5.691,96.0,62.2360231962,62.17630846178999,62.92606012716,94.38,62.62085148461999,3.52,20,XOM
07-19-2013,95.94737,110,85.0,5.67982,96.0,62.82653556980999,62.64075639608999,63.19809391725,95.17,63.14501415333,3.5,19,XOM
07-22-2013,95.94737,110,85.0,5.67982,96.0,62.94596503863,62.88625030422,63.1649190648,94.83,62.91942515667,3.5,19,XOM
07-23-2013,95.94737,110,85.0,5.67982,96.0,62.93933006814,62.92606012716,63.35733320901,95.2,63.1649190648,3.5,19,XOM
07-24-2013,95.94737,110,85.0,5.67982,96.0,63.23790374019,62.64739136658,63.23790374019,94.99,63.02558468451,3.5,19,XOM
07-25-2013,95.94737,110,85.0,5.67982,96.0,62.82653556980999,62.64739136658,63.23790374019,94.97,63.01231474352999,3.5,19,XOM
07-26-2013,95.94737,110,85.0,5.67982,96.0,62.87961533373,62.26256307816,62.93926371843509,94.79,62.89288527471,3.5,19,XOM
07-29-2013,95.94737,110,85.0,5.67982,96.0,62.70710610099,62.106641271645,62.71374107148,94.03,62.38862751747,3.5,19,XOM
07-30-2013,95.94737,110,85.0,5.67982,96.0,62.51469195677999,62.010500549244895,62.58767663217,93.81,62.24265816669,3.45833,19,XOM
07-31-2013,96.35,110,85.0,5.80754,96.0,62.32227781257,61.954036950375,62.76682083539999,93.75,62.20284834375,3.45833,20,XOM
08-01-2013,96.3,110,85.0,5.81464,96.0,61.49954147180999,60.54410572125,61.77157526189999,92.73,61.52608135377,3.45833,20,XOM
08-02-2013,96.25,110,85.0,5.79547,96.0,61.34693715053999,60.60382045566,61.39338194397,91.95,61.00855365555,3.41667,20,XOM
08-05-2013,96.25,110,85.0,5.79547,96.0,60.65690021958,60.38486642949,60.88248921624,91.59,60.76969471791,3.41667,20,XOM
08-06-2013,96.25,110,85.0,5.79547,96.0,60.59718548517,60.56401063272,60.98201377358999,91.47,60.69007507203,3.41667,20,XOM
08-07-2013,96.25,110,85.0,5.79547,96.0,60.49766092782,60.466476566517,60.74315483595,91.34,60.60382045566,3.41667,20,XOM
08-08-2013,96.25,110,85.0,5.79547,96.0,60.99528371457,60.56401063272,61.02182359652999,91.78,60.89575915722,3.41667,20,XOM
08-09-2013,96.25,110,85.0,5.79547,96.0,60.92916330720001,60.4130692430025,61.03605657616001,90.72,60.608483500320006,3.41667,20,XOM
08-12-2013,96.25,110,85.0,5.79547,96.0,60.41473945033001,59.920358081390006,60.41473945033001,89.89,60.053974667590005,3.41667,20,XOM
08-13-2013,96.25,110,85.0,5.79547,96.0,60.02725135035,59.55291246934001,60.07401715552,89.4,59.72661403140001,3.41667,20,XOM
08-14-2013,96.25,110,85.0,5.79547,96.0,59.68652905554001,59.39257256590001,59.78006066588001,88.95,59.42597671245001,3.45833,20,XOM
08-15-2013,96.25,110,85.0,5.79547,96.0,59.23223266246,58.83138290386,59.372530077970005,88.16,58.89819119696,3.45833,20,XOM
08-16-2013,96.25,110,85.0,5.79547,96.0,58.797978757310005,58.557468902150006,59.11865856419,87.91,58.73117046421,3.45833,20,XOM
08-19-2013,96.25,110,85.0,5.79547,96.0,58.67104300042,57.97623675218001,58.70444714697,86.92,58.06976836252001,3.45833,20,XOM
08-20-2013,96.25,110,85.0,5.79547,96.0,58.21006577803,58.009640898730005,58.70444714697,86.83,58.009640898730005,3.45833,20,XOM
08-21-2013,96.25,110,85.0,5.79547,96.0,58.08981085045001,57.71568440909,58.35704402285,86.42,57.73572689702001,3.45833,20,XOM
08-22-2013,96.25,110,85.0,5.79547,96.0,57.84262016598,57.75576938495001,58.40380982802,86.98,58.109853338380006,3.45833,20,XOM
08-23-2013,96.25,110,85.0,5.79547,96.0,58.223427436650006,57.96287509356001,58.584192219390005,87.52,58.470618121120005,3.45833,20,XOM
08-26-2013,96.25,110,85.0,5.79547,96.0,58.457256462500006,58.00296006942,58.5908730487,87.09,58.18334246079001,3.45833,20,XOM
08-27-2013,96.25,110,85.0,5.79547,96.0,57.86934348322001,57.84262016598,58.45057563319,86.82,58.00296006942,3.45833,20,XOM
08-28-2013,96.25,110,85.0,5.79547,96.0,58.31027821768001,58.31027821768001,59.45270002969,88.84,59.352487590040006,3.45833,20,XOM
08-29-2013,96.25,110,85.0,5.79547,96.0,59.21219017453,58.27687407113001,59.21219017453,87.27,58.30359738837,3.45833,20,XOM
08-30-2013,96.25,110,85.0,5.79547,96.0,58.38376734009,57.98291758149001,58.49066060905,87.16,58.23010826596,3.45833,20,XOM
09-03-2013,96.25,110,85.0,5.79547,96.0,58.5908730487,58.012981313385,58.791297928000006,87.15,58.223427436650006,3.45833,20,XOM
09-04-2013,96.25,110,85.0,5.79547,96.0,58.129895826310005,58.05640670390001,58.77793626938001,87.76,58.63095802456001,3.45833,20,XOM
09-05-2013,96.25,110,85.0,5.79547,96.0,58.83138290386,58.343682364230006,58.9917228073,87.35,58.35704402285,3.45833,20,XOM
09-06-2013,96.25,110,85.0,5.79547,96.0,58.45057563319,57.9895984108,58.61091553663001,87.25,58.29023572975,3.45833,20,XOM
09-09-2013,96.25,110,85.0,5.79547,96.0,58.350363193540005,58.330320705610006,58.921574099545,88.04,58.81802124524001,3.45833,20,XOM
09-10-2013,96.25,110,85.0,5.79547,96.0,59.05853110040001,58.31027821768001,59.05853110040001,87.82,58.67104300042,3.45833,20,XOM
09-11-2013,96.25,110,85.0,5.79547,96.0,58.71112797628,58.71112797628,59.35916841935,88.84,59.352487590040006,3.45833,20,XOM
09-12-2013,96.5,110,85.0,5.6701,96.0,59.18546685729001,58.701106732315,59.3257642728,87.98,58.77793626938001,3.45833,20,XOM
09-13-2013,96.5,110,85.0,5.6701,96.0,58.89151036765001,58.89151036765001,59.379210907280005,88.4,59.05853110040001,3.45833,20,XOM
09-16-2013,96.5,110,85.0,5.6701,96.0,59.379210907280005,59.11865856419,59.579635786580006,88.67,59.238913491770006,3.45833,20,XOM
09-17-2013,96.5,110,85.0,5.6701,96.0,59.26563680901,59.22555183315001,59.69320988485,88.94,59.41929588314,3.45833,20,XOM
09-18-2013,96.5,110,85.0,5.6701,96.0,59.39925339521,59.038488612470005,60.040613008970006,89.58,59.84686895898,3.45833,20,XOM
