 Date,RTX Price Target,RTX Price Target - High,RTX Price Target - Low,RTX Price Target - StdDev,RTX Price Target - Median,RTX Open,RTX Low,RTX High,RTX Close,RTX Adj. Close,RTX Rating,RTX Price Target - #,Ticker
11-08-2013,118.05,128.0,102.0,6.18446,120.0,50.642828099496,50.538712388984,51.390568202264,108.55,51.37163807308,4.29167,20,RTX
11-11-2013,118.05,128.0,102.0,6.18446,120.0,51.366905540784,51.007233086288,51.39530073456,108.08,51.149209055168,4.29167,20,RTX
11-12-2013,118.05,128.0,102.0,6.18446,120.0,51.059290941544,50.70908355164,51.097151199912,107.45,50.85105952052,4.29167,20,RTX
11-13-2013,118.05,128.0,102.0,6.18446,120.0,50.70354101018,50.451331937112,51.174648524024,107.46,51.13657922997599,4.29167,20,RTX
11-14-2013,118.05,128.0,102.0,6.18446,120.0,51.6314800526,51.14619172672312,51.855137155132,108.69,51.721894625964,4.29167,20,RTX
11-15-2013,118.05,128.0,102.0,6.18446,120.0,51.783757228792,51.483961538164,51.8694131404,108.59,51.674308008404005,4.29167,20,RTX
11-18-2013,118.05,128.0,102.0,6.18446,120.0,51.67906667016,51.67906667016,52.302451360196,109.13,51.931275743228,4.29167,20,RTX
11-19-2013,118.2,128.0,102.0,6.21772,120.0,51.831343846352,51.7747157714556,52.102587566444,109.1,51.91699975796,4.29167,20,RTX
11-20-2013,118.2,128.0,102.0,6.21772,120.0,52.01217299308,51.67906667016,52.188243478052,108.83,51.788515890548,4.29167,20,RTX
11-21-2013,118.2,128.0,102.0,6.21772,120.0,51.926517081472,51.864654478644,52.27389938966,109.77,52.235830095612,4.29167,20,RTX
11-22-2013,118.2,128.0,102.0,6.21772,120.0,52.221554110344,51.978862360788,52.502315153948,110.2,52.44045255112,4.29167,20,RTX
11-25-2013,118.2,128.0,102.0,6.21772,120.0,52.79735218282,52.388107271804,52.816386829844,110.31,52.492797830436,4.29167,20,RTX
11-26-2013,118.85,128.0,102.0,5.893,120.0,52.540384447996,52.4642458599,53.0590785794,110.94,52.792593521064,4.29167,20,RTX
11-27-2013,118.85,128.0,102.0,5.893,120.0,52.930594711988,52.859214785648,53.24942504964,111.51,53.063837241156,4.29167,20,RTX
11-29-2013,118.85,128.0,102.0,5.893,120.0,52.96390534428,52.67838563892,53.111423858716,110.86,52.754524227016,4.29167,20,RTX
12-02-2013,119.05,128.0,102.0,5.82645,120.0,52.902042741452,52.397624595316,53.01149196184,110.31,52.492797830436,4.29167,20,RTX
12-03-2013,119.05,128.0,102.0,5.82645,120.0,52.307210021952,51.9926624798804,52.597488389068,109.69,52.197760801564,4.29167,20,RTX
12-04-2013,119.05,128.0,102.0,5.82645,120.0,52.031207640104,51.386408972166,52.135898198736,108.94,51.840861169864,4.29167,20,RTX
12-05-2013,119.05,128.0,102.0,5.82645,120.0,51.436374920604,51.436374920604,52.145415522248,109.05,51.89320644918,4.29167,20,RTX
12-06-2013,119.05,128.0,102.0,5.82645,120.0,52.459487198144,52.378589948292,52.91631872672,111.12,52.878249432672,4.29167,20,RTX
12-09-2013,119.05,128.0,102.0,5.82645,120.0,52.84493880038,52.683144300676,53.08287188818,111.18,52.906801403208,4.29167,20,RTX
12-10-2013,119.05,128.0,102.0,5.82645,120.0,52.664109653652,52.388107271804,53.111423858716,110.98,52.811628168088,4.29167,20,RTX
12-11-2013,119.35,128.0,102.0,6.01893,120.0,52.859214785648,51.702859978940005,52.91631872672,108.66,51.707618640696,4.29167,20,RTX
12-12-2013,119.35,128.0,102.0,6.01893,120.0,51.6314800526,51.088992612416,51.836102508108006,108.09,51.436374920604,4.29167,20,RTX
12-13-2013,118.85,128.0,102.0,5.81614,120.0,50.517953201696,50.39422799604,51.341201685484,107.35,51.08423395066,4.20833,20,RTX
12-16-2013,118.8,128.0,102.0,5.81893,120.0,51.303132391436,51.155613877,51.926517081472,108.53,51.645756037868,4.20833,20,RTX
12-17-2013,119.05,128.0,102.0,5.75739,120.0,51.864654478644,51.098509935928,51.931275743228,107.62,51.212717818072,4.20833,20,RTX
12-18-2013,119.05,128.0,102.0,5.75739,120.0,51.3935469648,50.89388748042,52.27389938966,109.81,52.254864742636,4.20833,20,RTX
12-19-2013,119.05,128.0,102.0,5.75739,120.0,52.169208831028,51.959827713764,52.340520654244,109.5,52.1073462282,4.20833,20,RTX
12-20-2013,119.05,128.0,102.0,5.75739,120.0,51.974103699032,51.902723772692,52.883008094428,110.66,52.659350991896,4.20833,20,RTX
12-23-2013,119.05,128.0,102.0,5.75739,120.0,53.021009285352,52.616523036092,53.044802594132,110.82,52.735489579992,4.20833,20,RTX
12-24-2013,119.05,128.0,102.0,5.75739,120.0,52.72597225648,52.6707717801104,53.10666519696,111.47,53.044802594132,4.20833,20,RTX
12-26-2013,119.05,128.0,102.0,5.75739,120.0,53.111423858716,53.087630549936,53.658669960656,112.69,53.625359328364,4.17391,20,RTX
12-27-2013,119.05,128.0,102.0,5.75739,120.0,53.70149791646,53.506392784464,53.791912489824,112.8,53.67770460768,4.17391,20,RTX
12-30-2013,119.05,128.0,102.0,5.75739,120.0,53.72529122524,53.34459828476,53.72529122524,112.73,53.644393975388,4.17391,20,RTX
12-31-2013,119.95,128.0,102.0,5.67869,120.0,53.849016430896,53.810947136848,54.220192047864,113.8,54.15357078328,4.17391,20,RTX
01-02-2014,119.95,128.0,102.0,5.67869,120.0,53.72529122524,53.444530181636,53.87280973967599,112.49,53.530186093244,4.17391,20,RTX
01-03-2014,119.95,128.0,102.0,5.67869,120.0,53.74908453402,53.644393975388,54.015569592356,112.9,53.72529122524,4.17391,20,RTX
01-06-2014,120.2,128.0,102.0,5.78446,120.5,53.953706989528,53.373150255296,54.172605430304,112.79,53.672945945924,4.17391,20,RTX
01-07-2014,120.35,128.0,102.0,5.8675,120.5,53.829981783872,53.72529122524,54.234468033132,113.51,54.015569592356,4.17391,20,RTX
01-08-2014,120.5,128.0,102.0,5.8438,121.0,53.744325872264,53.563496725536,54.220192047864,113.65,54.08219085694,4.17391,20,RTX
01-09-2014,120.55,128.0,102.0,5.87771,121.0,54.282054650692,53.79667115158,54.358193238788,113.71,54.110742827476,4.08696,20,RTX
01-10-2014,121.15,128.0,102.0,5.68573,121.5,54.3677105623,53.7728778428,54.586609003076,113.83,54.167846768548,4.08696,20,RTX
01-13-2014,121.3,128.0,102.0,5.71927,122.0,53.896603048456,53.592048696072,54.41529717986,112.8,53.67770460768,4.08696,20,RTX
01-14-2014,121.3,128.0,102.0,5.71927,122.0,53.615842004852,53.354115608272,53.967982974796,112.63,53.596807357828,4.08696,20,RTX
01-15-2014,122.05,129.0,102.0,6.10307,124.5,53.568255387292,53.5596897961312,54.381986547568,114.07,54.282054650692,4.08696,20,RTX
01-16-2014,122.05,129.0,102.0,6.10307,124.5,54.191640077328,54.053638886404,54.434331826884,114.22,54.353434577032,4.08696,20,RTX
01-17-2014,122.05,129.0,102.0,6.10307,124.5,54.101225503964,54.08219085694,54.472401120932,114.21,54.348675915276,4.08696,20,RTX
01-21-2014,122.05,129.0,102.0,6.10307,124.5,54.648471605904,54.467642459176,55.190959046088,114.99,54.719851532244,4.08696,20,RTX
01-22-2014,122.85,129.0,108.0,4.93229,125.0,55.909516971244,54.93874997302,56.24738195592,116.12,55.257580310672,4.125,20,RTX
01-23-2014,125.25,132.0,108.0,5.19495,125.0,54.762679488048,54.481918444444,55.162407075552,114.84,54.648471605904,4.125,20,RTX
01-24-2014,125.25,132.0,108.0,5.19495,125.0,54.258261341912,53.187562446812,54.41529717986,111.8,53.20183843208,4.125,20,RTX
01-27-2014,125.25,132.0,108.0,5.19495,125.0,53.239907726128,53.092389211692,54.634195620636,113.79,54.148812121524,4.125,20,RTX
01-28-2014,125.25,132.0,108.0,5.19495,125.0,54.053638886404,53.768119181044,54.215433386108,113.86,54.182122753816,4.125,20,RTX
01-29-2014,125.25,132.0,108.0,5.19495,125.0,53.801429813336,53.501634122708005,54.27253732718,113.27,53.901361710212,4.125,20,RTX
01-30-2014,125.25,132.0,108.0,5.19495,125.0,54.239226694888,54.08219085694,54.853094061412,114.68,54.572333017808006,4.125,20,RTX
01-31-2014,125.25,132.0,108.0,5.19495,125.0,53.763360519288,53.473082152172005,54.691299561708,114.02,54.258261341912,4.125,20,RTX
02-03-2014,125.25,132.0,108.0,5.19495,125.0,54.301089297716,52.397624595316,54.600884988344,110.16,52.421417904096,4.125,20,RTX
02-04-2014,125.25,132.0,108.0,5.19495,125.0,51.569617449772,51.155613877,52.354796639512,109.1,51.91699975796,4.125,20,RTX
02-05-2014,125.25,132.0,108.0,5.19495,125.0,51.53630681748,50.9176807892,51.817067861084,107.91,51.350719008996,4.125,20,RTX
02-06-2014,125.25,132.0,108.0,5.19495,125.0,51.44113358236,51.44113358236,52.1073462282,109.45,52.08355291942,4.125,20,RTX
02-07-2014,125.25,132.0,108.0,5.19495,125.0,52.359555301268,52.340520654244,52.902042741452,110.73,52.692661624188,4.125,20,RTX
02-10-2014,125.4,132.0,111.0,4.71593,125.0,52.626040359604,52.502315153948,53.144734491008,111.6,53.10666519696,4.125,20,RTX
02-11-2014,125.4,132.0,111.0,4.71593,125.0,53.1780451233,53.006733300084,53.86805107792,112.96,53.753843195776,4.125,20,RTX
02-12-2014,125.4,132.0,111.0,4.71593,125.0,53.830381547745,53.562497306505,53.98824190419,112.78,53.94997272687,4.125,20,RTX
02-13-2014,125.4,132.0,111.0,4.71593,125.0,53.66295389697,53.428555185885,54.33266450007,113.3,54.19872237945,4.125,20,RTX
02-14-2014,125.4,132.0,111.0,4.71593,125.0,54.17958779079,53.753843193105006,54.60054874131,113.87,54.471390267855,4.1304300000000005,20,RTX
02-18-2014,125.4,132.0,111.0,4.71593,125.0,54.533577681,54.036939432329696,54.58619779981501,113.74,54.40920285471,4.1304300000000005,20,RTX
02-19-2014,125.4,132.0,111.0,4.71593,125.0,54.26569343976,54.251342498265,55.14588451812,114.04,54.552712269660006,4.1304300000000005,20,RTX
02-20-2014,125.4,132.0,111.0,4.71593,125.0,54.70578897894,54.280044381255,55.203288284100005,115.05,55.035860633325,4.1304300000000005,20,RTX
02-21-2014,125.4,132.0,111.0,4.71593,125.0,55.150668165285005,54.87800027688,55.52857629132,115.38,55.19372098977,4.1304300000000005,20,RTX
02-24-2014,125.4,132.0,111.0,4.71593,125.0,55.380283229205,55.1562171959964,56.24612336607,116.49,55.724705825085,4.1304300000000005,20,RTX
02-25-2014,125.4,132.0,111.0,4.71593,125.0,55.514225349825,55.279826638740005,55.810811474055,115.89,55.43768699518501,4.1304300000000005,20,RTX
02-26-2014,125.4,132.0,111.0,4.71593,125.0,55.43768699518501,55.303744874565,55.868215240035006,116.11,55.542927232815,4.1304300000000005,20,RTX
02-27-2014,125.4,132.0,111.0,4.71593,125.0,55.552494527145,55.32287946322501,55.791676885395,116.61,55.782109591065,4.1304300000000005,20,RTX
02-28-2014,125.4,132.0,111.0,4.71593,125.0,55.93040265318,55.585980057300006,56.4015918989325,117.02,55.97823912483,4.1304300000000005,20,RTX
03-03-2014,125.4,132.0,111.0,4.71593,125.0,55.2989612274,55.2248146963425,56.01650830215,116.76,55.85386429854,4.1304300000000005,20,RTX
03-04-2014,125.65,132.0,111.0,4.81949,125.5,56.3513636037,56.040426537975,56.528358548805,117.59,56.250907013235,4.1304300000000005,20,RTX
03-05-2014,125.65,132.0,111.0,4.81949,125.5,56.52357490164,56.126532186945,56.647949727930005,117.41,56.164801364265,4.1304300000000005,20,RTX
03-06-2014,125.65,132.0,111.0,4.81949,125.5,56.48530572432,56.09304665679,56.542709490300005,117.76,56.33222901504001,4.1304300000000005,20,RTX
03-07-2014,125.65,132.0,111.0,4.81949,125.5,56.56184407896,56.254733930967,56.6383824336,118.31,56.595329609115005,4.1304300000000005,20,RTX
03-10-2014,125.65,132.0,111.0,4.81949,125.5,56.542709490300005,55.920835358850006,56.6383824336,117.77,56.337012662205,4.1304300000000005,20,RTX
03-11-2014,125.65,132.0,111.0,4.81949,125.5,56.346579956535,55.25112475575,56.36093089803,115.64,55.31809581606,4.1304300000000005,20,RTX
03-12-2014,125.65,132.0,111.0,4.81949,125.5,55.208071931265,54.7770653216985,55.408985112195,115.81,55.399417817865,4.1304300000000005,20,RTX
03-13-2014,125.65,132.0,111.0,4.81949,125.5,55.49987440833,53.72992495728,55.72948947225,112.89,54.002592845685,4.1304300000000005,20,RTX
03-14-2014,125.75,132.0,111.0,4.7421,125.5,54.07434755316,53.77776142893,54.70578897894,112.6,53.8638670779,4.1304300000000005,20,RTX
03-17-2014,125.75,132.0,111.0,4.7421,125.5,54.136534966305,54.079131200325,54.95453863152,114.41,54.729707214765,4.1304300000000005,20,RTX
03-18-2014,125.8,132.0,111.0,4.70744,125.5,54.873216629715,54.69622168461,55.150668165285005,114.68,54.85886568822001,4.1304300000000005,20,RTX
03-19-2014,125.8,132.0,111.0,4.70744,125.5,54.83973109956,53.97867460986,55.05977886915,114.01,54.538361328165,4.1304300000000005,20,RTX
03-20-2014,125.8,132.0,111.0,4.70744,125.5,54.547928622495,54.0552129645,54.77276003925,113.77,54.423553796205,4.1304300000000005,20,RTX
03-21-2014,126.8,138.0,111.0,5.39073,128.0,55.73905676658,54.729707214765,56.2556906604,114.57,54.806245569405,4.17391,20,RTX
03-24-2014,126.8,138.0,111.0,5.39073,128.0,54.997591456005,54.021727434345,55.1076153408,113.75,54.413986501875,4.17391,20,RTX
03-25-2014,126.8,138.0,111.0,5.39073,128.0,54.710572626105005,54.433121090535,55.12674992946,115.2,55.1076153408,4.17391,20,RTX
03-26-2014,126.8,138.0,111.0,5.39073,128.0,55.418552406525,54.81102921657,55.629032881785,114.58,54.81102921657,4.17391,20,RTX
03-27-2014,126.8,138.0,111.0,5.39073,128.0,54.672303448785,54.19872237945,54.86843298255,113.8,54.4379047377,4.17391,20,RTX
03-28-2014,126.8,138.0,111.0,5.39073,128.0,54.6292506243,54.59098144698,55.22242287276,114.81,54.92105310136501,4.17391,20,RTX
03-31-2014,126.8,138.0,111.0,5.39073,128.0,55.24155746142,55.14588451812,55.94953724184,116.84,55.89213347586,4.17391,20,RTX
04-01-2014,126.8,138.0,111.0,5.39073,128.0,56.011724654985,55.864388322303,56.447036547,117.92,56.40876736968,4.17391,20,RTX
04-02-2014,126.8,138.0,111.0,5.39073,128.0,57.217203740565,56.806288449091504,57.465953393145,119.87,57.341578566855006,4.17391,20,RTX
04-03-2014,126.8,138.0,111.0,5.39073,128.0,57.398982332835,56.982805029480005,57.40376598,119.77,57.293742095205,4.17391,20,RTX
04-04-2014,126.8,138.0,111.0,5.39073,128.0,57.51857351196,56.43818679974475,57.638164691085,118.18,56.53314219597,4.17391,20,RTX
04-07-2014,126.8,138.0,111.0,5.39073,128.0,56.0643447738,55.542927232815,56.76275725989,116.18,55.57641276297,4.17391,20,RTX
04-08-2014,126.8,138.0,111.0,5.39073,128.0,55.40420146503,54.98324051451,55.657734764775,115.77,55.380283229205,4.17391,20,RTX
04-09-2014,126.8,138.0,111.0,5.39073,128.0,55.523792644154994,55.297669642665454,56.002157360655,117.04,55.98780641916,4.17391,20,RTX
04-10-2014,126.8,138.0,111.0,5.39073,128.0,55.973455477665006,54.767976392085,56.164801364265,114.56,54.80146192224,4.17391,20,RTX
04-11-2014,126.8,138.0,111.0,5.39073,128.0,54.605332388475006,54.31352991141,55.112398987965,113.93,54.500092150845006,4.17391,20,RTX
04-14-2014,126.8,138.0,111.0,5.39073,128.0,54.87800027688,54.50965944517501,55.15545181245,114.94,54.98324051451,4.17391,20,RTX
04-15-2014,127.1,138.0,111.0,5.39351,128.0,55.15545181245,54.500092150845006,55.52857629132,115.84,55.41376875936,4.17391,20,RTX
04-16-2014,127.1,138.0,111.0,5.39351,128.0,55.9686718305,55.447254289515,56.490089371485006,118.07,56.480522077155,4.17391,20,RTX
04-17-2014,127.1,138.0,111.0,5.39351,128.0,56.68621890525,56.49487301865,57.06412703128501,118.57,56.719704435405,4.17391,20,RTX
04-21-2014,127.1,138.0,111.0,5.39351,128.0,56.772324554220006,56.537925843135,56.95410314649,118.3,56.59054596195,4.17391,20,RTX
04-22-2014,127.2,138.0,113.0,5.1049,128.0,57.05934338412,56.9254012635,57.71948669289,119.19,57.016290559635,4.17391,20,RTX
04-23-2014,128.7,138.0,113.0,5.16817,129.0,56.96367044082,56.89669938051,57.37506409701,119.65,57.236338329225006,4.17391,20,RTX
04-24-2014,128.7,138.0,113.0,5.16817,129.0,57.44203515732,56.710137141075,57.44203515732,118.98,56.91583396917,4.17391,20,RTX
04-25-2014,128.95,138.0,113.0,5.34299,129.0,56.66708431659,55.9136598881025,56.853646556025,117.21,56.069128420965,4.17391,20,RTX
04-28-2014,128.95,138.0,113.0,5.34299,129.0,56.36093089803,55.676869353435,56.6283367745535,117.7,56.30352713205,4.17391,20,RTX
04-29-2014,128.95,138.0,113.0,5.34299,129.0,56.40876736968,55.99737371349,56.614464197775,117.56,56.23655607174,4.17391,20,RTX
04-30-2014,128.95,138.0,113.0,5.34299,129.0,56.260474307565,56.193503247255,56.844079261695,118.33,56.604896903445,4.17391,20,RTX
05-01-2014,128.95,138.0,113.0,5.34299,129.0,56.461387488495,55.782109591065,56.69578619958,116.8,55.8729988872,4.17391,20,RTX
05-02-2014,128.95,138.0,113.0,5.34299,129.0,55.504658055495,55.418552406525,56.16953717495835,116.52,55.73905676658,4.17391,20,RTX
05-05-2014,128.95,138.0,113.0,5.34299,129.0,55.504658055495,55.25590840291501,56.040426537975,116.82,55.88256618153,4.17391,20,RTX
05-06-2014,128.95,138.0,113.0,5.34299,129.0,55.648167470445,55.447254289515,55.78689323823,116.01,55.495090761165,4.17391,20,RTX
05-07-2014,128.95,138.0,113.0,5.34299,129.0,55.619465587455,55.313312168895,56.002157360655,116.91,55.925619006015,4.17391,20,RTX
05-08-2014,128.95,138.0,113.0,5.34299,129.0,55.906484417355,55.86343159287,56.490089371485006,117.02,55.97823912483,4.17391,20,RTX
05-09-2014,128.95,138.0,113.0,5.34299,129.0,55.88256618153,55.562061821475005,56.10261395112,116.99,55.963888183335,4.17391,20,RTX
05-12-2014,128.95,138.0,113.0,5.34299,129.0,56.17915230576,56.152842246352506,56.80581008437501,118.63,56.748406318395,4.17391,20,RTX
05-13-2014,128.95,138.0,113.0,5.34299,129.0,56.93496855783,56.772324554220006,57.016290559635,118.74,56.80102643721,4.17391,20,RTX
05-14-2014,128.95,138.0,113.0,5.34299,129.0,56.99813537496,56.32508047006,57.002942909995,117.32,56.40200103062,4.17391,20,RTX
05-15-2014,128.95,138.0,113.0,5.34299,129.0,56.272197584675,55.45010909369,56.368348285375,115.7,55.62318035495,4.17391,20,RTX
05-16-2014,128.95,138.0,113.0,5.34299,129.0,55.704908450545005,55.036661080680005,55.87317217677,114.58,55.08473643103,4.17391,20,RTX
05-19-2014,128.95,138.0,113.0,5.34299,129.0,54.839552144245,54.76743911872,55.560682399495,115.02,55.29626797257,4.17391,20,RTX
05-20-2014,128.95,138.0,113.0,5.34299,129.0,55.204924806905,54.1328444941,55.349150857955,113.1,54.37322124585,4.17391,20,RTX
05-21-2014,128.95,138.0,113.0,5.34299,129.0,54.6135979976,54.6135979976,55.26742276236,114.84,55.20973234194,4.17391,20,RTX
05-22-2014,128.95,138.0,113.0,5.34299,129.0,55.031853545645,54.940510379980005,55.53183718928501,115.04,55.305883042640005,4.17391,20,RTX
05-23-2014,128.95,138.0,113.0,5.34299,129.0,55.31549811271,55.253000157255,55.60395021481,115.54,55.54625979439,4.17391,20,RTX
05-27-2014,128.95,138.0,113.0,5.34299,129.0,55.81067422131501,55.59914267977501,55.926055062155,115.85,55.695293380475,4.17391,20,RTX
05-28-2014,128.95,138.0,113.0,5.34299,129.0,55.733753660755006,55.685678310405,56.031820832925,115.95,55.74336873082501,4.17391,20,RTX
05-29-2014,128.95,138.0,113.0,5.34299,129.0,55.87797971180501,55.66644817026501,56.07989618327501,116.35,55.935670132225,4.17391,20,RTX
05-30-2014,128.95,138.0,113.0,5.34299,129.0,55.906824922015005,55.66164063523,56.14720167376501,116.22,55.87317217677,4.17391,20,RTX
06-02-2014,128.95,138.0,113.0,5.34299,129.0,55.964515342435,55.8635571067,56.512574336425,117.4,56.440461310900005,4.17391,20,RTX
06-03-2014,128.95,138.0,113.0,5.34299,129.0,56.728913413,56.51738187146,56.83467918377,117.82,56.64237778237,4.17391,20,RTX
06-04-2014,128.95,138.0,113.0,5.34299,129.0,56.68083806265,56.16162427887,56.71929834293,117.14,56.31546539999,4.17391,20,RTX
06-05-2014,128.95,138.0,113.0,5.34299,129.0,56.38277089048,56.21450716425501,56.9212148144,118.17,56.810641508595005,4.17391,20,RTX
06-06-2014,128.95,138.0,113.0,5.34299,129.0,56.93563741950501,56.86352439398,57.16159156615,118.9,57.16159156615,4.17391,20,RTX
06-09-2014,128.95,138.0,113.0,5.34299,129.0,57.2096669165,56.95967509468,57.781763585665,120.09,57.733688235315,4.17391,20,RTX
06-10-2014,128.95,138.0,113.0,5.34299,129.0,57.541386833915,56.99813537496,57.613499859440005,119.13,57.272164871955,4.17391,20,RTX
06-11-2014,128.95,138.0,113.0,5.34299,129.0,57.0173655151,56.66160792251,57.060633330415,118.3,56.87313946405,4.17391,20,RTX
06-12-2014,128.95,138.0,113.0,5.34299,129.0,56.656800387475,56.0371091214635,56.84429425384,116.85,56.176046883975,4.17391,20,RTX
06-13-2014,128.95,138.0,113.0,5.34299,129.0,56.209699629220005,55.909228689532505,56.377963355445,116.79,56.14720167376501,4.17391,20,RTX
06-16-2014,128.95,138.0,113.0,5.34299,129.0,56.022205762855,55.8635571067,56.349118145235,116.87,56.185661954045,4.17391,20,RTX
06-17-2014,128.95,138.0,113.0,5.34299,129.0,55.94528520229501,55.8635571067,56.42123117076,117.01,56.252967444535,4.17391,20,RTX
06-18-2014,128.95,138.0,113.0,5.34299,129.0,56.291427724815,55.733753660755006,56.474114056145,117.23,56.358733215305,4.17391,20,RTX
06-19-2014,129.0,138.0,113.0,5.33854,129.5,56.474114056145,56.0822999507925,56.60391750209,117.58,56.52699694153,4.17391,20,RTX
06-20-2014,129.0,138.0,113.0,5.33854,129.5,56.78179629838501,56.45969145104,56.86352439398,117.99,56.724105877965,4.17391,20,RTX
06-23-2014,129.0,138.0,113.0,5.33854,129.5,56.62314764223,56.108741393485,56.69526066775501,117.13,56.310657864955,4.17391,20,RTX
06-24-2014,129.0,138.0,113.0,5.33854,129.5,56.099126323415,55.59914267977501,56.243352374465,115.68,55.61356528488,4.17391,20,RTX
