 Date,BAC Price Target,BAC Price Target - High,BAC Price Target - Low,BAC Price Target - StdDev,BAC Price Target - Median,BAC Open,BAC Low,BAC High,BAC Close,BAC Adj. Close,BAC Rating,BAC Price Target - #,Ticker
11-05-2013,15.18207,20.0,8.68,2.06131,15.6,11.915558629581,11.83890385641,11.9419619403399,13.93,11.864455447467,3.27273,29,BAC
11-06-2013,15.18207,20.0,8.68,2.06131,15.6,11.915558629581,11.847421053429,11.941110220638,13.96,11.890007038524,3.27273,29,BAC
11-07-2013,15.18207,20.0,8.68,2.06131,15.6,11.9240758266,11.75373188622,11.949627417657,13.8,11.75373188622,3.27273,29,BAC
11-08-2013,15.18207,20.0,8.68,2.06131,15.6,11.804835068334,11.7835420757865,12.196626131208,14.32,12.196626131208,3.27273,29,BAC
11-11-2013,15.18207,20.0,8.68,2.06131,15.6,12.154040146113,12.128488555056,12.281798101398,14.4,12.26476370736,3.27273,29,BAC
11-12-2013,15.18207,20.0,8.68,2.06131,15.6,12.205143328227,12.145522949094,12.315866889474002,14.32,12.196626131208,3.27273,29,BAC
11-13-2013,15.18207,20.0,8.68,2.06131,15.6,12.1412643505845,12.09441976698,12.469176435816,14.64,12.469176435816,3.27273,29,BAC
11-14-2013,15.18207,20.0,8.68,2.06131,15.6,12.4989866253825,12.443624844759,12.622485982158,14.795,12.6011929896105,3.27273,29,BAC
11-15-2013,15.18207,20.0,8.68,2.06131,15.6,12.596934391101,12.579899997063,12.733209543405,14.92,12.707657952348,3.27273,29,BAC
11-18-2013,15.18207,20.0,8.68,2.06131,15.6,12.7545025359525,12.656554770234,12.920587877823,14.92,12.707657952348,3.27273,29,BAC
11-19-2013,15.18207,20.0,8.68,2.06131,15.6,12.7545025359525,12.750243937443,13.03131143907,15.2,12.94613946888,3.27273,29,BAC
11-20-2013,15.18207,20.0,8.68,2.06131,15.6,12.988725453975,12.843933104652,13.005759848013,15.14,12.895036286766,3.27273,29,BAC
11-21-2013,15.2269,20.0,8.68,2.10745,15.6,12.963173862918,12.94613946888,13.28682734964,15.59,13.278310152621,3.27273,29,BAC
11-22-2013,15.16357,20.0,8.68,2.11747,15.55,13.3677407213205,13.28682734964,13.44635444980587,15.64,13.320896137716002,3.25,28,BAC
11-25-2013,15.16357,20.0,8.68,2.11747,15.55,13.346447728773,13.337930531754,13.610480836362,15.81,13.465688487039,3.25,28,BAC
11-26-2013,15.16357,20.0,8.68,2.11747,15.55,13.4869814795865,13.465688487039,13.601963639343,15.88,13.525308866172,3.25,28,BAC
11-27-2013,15.16357,20.0,8.68,2.11747,15.55,13.516791669153,13.423102501944,13.576412048286,15.83,13.482722881077,3.25,28,BAC
11-29-2013,15.16357,20.0,8.68,2.11747,15.55,13.4869814795865,13.448654093001,13.559377654248,15.82,13.474205684058,3.25,28,BAC
12-02-2013,15.16357,20.0,8.68,2.11747,15.55,13.491240078096,13.37199931983,13.601963639343,15.73,13.397550910887,3.25,28,BAC
12-03-2013,15.19929,20.0,8.68,2.1396,15.55,13.320896137716002,13.107966212241,13.448654093001,15.54,13.235724167526,3.25,28,BAC
12-04-2013,15.25286,20.0,8.68,2.16508,15.8,13.11640662843,13.09083858432,13.40617779501,15.63,13.320950981310002,3.25,28,BAC
12-05-2013,15.30643,20.0,8.68,2.16435,15.8,13.30390561857,13.09083858432,13.329473662680002,15.43,13.15049735391,3.25,28,BAC
12-06-2013,15.30643,20.0,8.68,2.16435,15.8,13.30390561857,13.17606539802,13.39765511364,15.56,13.26129221172,3.25,28,BAC
12-09-2013,15.34214,20.0,8.68,2.16725,16.0,13.31242829994,13.26129221172,13.35504170679,15.58,13.27833757446,3.25,28,BAC
12-10-2013,15.34214,20.0,8.68,2.16725,16.0,13.22720148624,13.21867880487,13.359303047475,15.56,13.26129221172,3.25,28,BAC
12-11-2013,15.34214,20.0,8.68,2.16725,16.0,13.25276953035,12.93743031966,13.25276953035,15.25,12.99708908925,3.21875,28,BAC
12-12-2013,15.34214,20.0,8.68,2.16725,16.0,13.00561177062,12.88629423144,13.08231590295,15.25,12.99708908925,3.21875,28,BAC
12-13-2013,15.34214,20.0,8.68,2.16725,16.0,13.018395792675,12.89481691281,13.06527054021,15.18,12.93743031966,3.21875,28,BAC
12-16-2013,15.37786,20.0,8.68,2.20223,16.0,12.97152104514,12.9544756824,13.07379322158,15.24,12.98856640788,3.21875,28,BAC
12-17-2013,15.37786,20.0,8.68,2.20223,16.0,12.98856640788,12.90333959418,13.035441155415,15.18,12.93743031966,3.21875,28,BAC
12-18-2013,15.44929,20.0,8.68,2.22117,16.0,13.02265713336,12.83515814322,13.38913243227,15.69,13.37208706953,3.21875,28,BAC
12-19-2013,15.52071,20.0,8.68,2.26936,16.0,13.34651902542,13.2953829372,13.45731388323,15.75,13.42322315775,3.21875,28,BAC
12-20-2013,15.52071,20.0,8.68,2.26936,16.0,13.42322315775,13.2953829372,13.52549533419,15.6,13.2953829372,3.21875,28,BAC
12-23-2013,15.52071,20.0,8.68,2.26936,16.0,13.39765511364,13.37208706953,13.45731388323,15.69,13.37208706953,3.21875,28,BAC
12-24-2013,15.52071,20.0,8.68,2.26936,16.0,13.39765511364,13.35504170679,13.42322315775,15.7,13.3806097509,3.21875,28,BAC
12-26-2013,15.52071,20.0,8.68,2.26936,16.0,13.410439135695,13.329473662680002,13.42322315775,15.65,13.33799634405,3.21875,28,BAC
12-27-2013,15.52071,20.0,8.68,2.26936,16.0,13.35504170679,13.27833757446,13.3806097509,15.67,13.35504170679,3.21875,28,BAC
12-30-2013,15.55643,20.0,8.68,2.23705,16.0,13.329473662680002,13.22720148624,13.37208706953,15.54,13.24424684898,3.25,28,BAC
12-31-2013,15.55643,20.0,8.68,2.23705,16.0,13.2953829372,13.21867880487,13.308166959255,15.57,13.26981489309,3.25,28,BAC
01-02-2014,15.62786,20.0,8.68,2.25004,16.0,13.37208706953,13.36356438816,13.77265309392,16.1,13.721517005700004,3.25,28,BAC
01-03-2014,15.735,20.0,8.68,2.33503,16.0,13.86640258899,13.83231186351,14.0624242605,16.41,13.98572012817,3.3125,28,BAC
01-06-2014,15.77071,20.0,8.68,2.34643,16.0,14.168957777625,14.11356034872,14.258445932010002,16.66,14.19878716242,3.3125,28,BAC
01-07-2014,15.84214,20.0,8.68,2.38249,16.5,14.29253665749,14.01981085365,14.30958202023,16.5,14.0624242605,3.3125,28,BAC
01-08-2014,16.11933,20.0,8.68,2.40281,17.0,14.207309843790002,14.0787025819167,14.22435520653,16.58,14.13060571146,3.38235,30,BAC
01-09-2014,16.21933,20.0,8.68,2.47109,17.0,14.207309843790002,14.160435096255,14.425831394116802,16.83,14.343672745709998,3.38235,30,BAC
01-10-2014,16.21933,20.0,8.68,2.47109,17.0,14.27549129475,14.15617375557,14.30958202023,16.77,14.29253665749,3.38235,30,BAC
01-13-2014,16.21933,20.0,8.68,2.47109,17.0,14.30958202023,13.9771974468,14.3181047016,16.43,14.00276549091,3.38235,30,BAC
01-14-2014,16.21933,20.0,8.68,2.47109,17.0,14.09651498598,14.08799230461,14.29253665749,16.77,14.29253665749,3.38235,30,BAC
01-15-2014,16.386,20.0,8.68,2.40252,17.0,14.68458000051,14.58230782407,14.846510946540002,17.15,14.61639854955,3.35294,30,BAC
01-16-2014,17.39267,21.0,8.68,2.56857,18.0,14.56526246133,14.48003564763,14.60787586818,17.08,14.55673977996,3.35294,30,BAC
01-17-2014,17.426,21.0,8.68,2.56975,18.0,14.6590119564,14.48003564763,14.67605731914,17.01,14.49708101037,3.35294,30,BAC
01-21-2014,17.426,21.0,8.68,2.56975,18.0,14.55673977996,14.37776347119,14.620659890235002,17.01,14.49708101037,3.35294,30,BAC
01-22-2014,17.426,21.0,8.68,2.56975,18.0,14.55673977996,14.488558329,14.61639854955,17.15,14.61639854955,3.35294,30,BAC
01-23-2014,17.426,21.0,8.68,2.56975,18.0,14.54821709859,14.26696861338,14.56526246133,16.86,14.36924078982,3.35294,30,BAC
01-24-2014,17.49267,21.0,8.68,2.60941,18.0,14.207309843790002,14.01981085365,14.24992325064,16.45,14.01981085365,3.35294,30,BAC
01-27-2014,17.49267,21.0,8.68,2.60941,18.0,13.95162940269,13.68742628022,14.09651498598,16.31,13.90049331447,3.35294,30,BAC
01-28-2014,17.49267,21.0,8.68,2.60941,18.0,14.01981085365,13.95162940269,14.284013976120002,16.73,14.258445932010002,3.35294,30,BAC
01-29-2014,17.49267,21.0,8.68,2.60941,18.0,14.10503766735,14.05390157913,14.36071810845,16.68,14.21583252516,3.35294,30,BAC
01-30-2014,17.49267,21.0,8.68,2.60941,18.0,14.32662738297,14.288275316805,14.48003564763,16.93,14.42889955941,3.35294,30,BAC
01-31-2014,17.49267,21.0,8.68,2.60941,18.0,14.24992325064,14.15617375557,14.47151296626,16.75,14.27549129475,3.35294,30,BAC
02-03-2014,17.49267,21.0,8.68,2.60941,18.0,14.29253665749,13.8919706331,14.38628615256,16.35,13.934584039950002,3.35294,30,BAC
02-04-2014,17.49267,21.0,8.68,2.60941,18.0,14.05390157913,13.857879907620005,14.11356034872,16.35,13.934584039950002,3.35294,30,BAC
02-05-2014,17.49267,21.0,8.68,2.60941,18.0,13.90049331447,13.76413041255,14.01981085365,16.4,13.9771974468,3.35294,30,BAC
02-06-2014,17.49267,21.0,8.68,2.60941,18.0,14.01981085365,14.011288172280002,14.258445932010002,16.69,14.22435520653,3.35294,30,BAC
02-07-2014,17.49267,21.0,8.68,2.60941,18.0,14.33515006434,14.17321911831,14.38628615256,16.82,14.33515006434,3.35294,30,BAC
02-10-2014,17.49267,21.0,8.68,2.60941,18.0,14.24140056927,14.147651074200002,14.258445932010002,16.72,14.24992325064,3.35294,30,BAC
02-11-2014,17.49267,21.0,8.68,2.60941,18.0,14.254184591325002,14.177480458995,14.420376878040004,16.88,14.38628615256,3.35294,30,BAC
02-12-2014,17.49267,21.0,8.68,2.60941,18.0,14.37776347119,14.19026448105,14.41185419667,16.75,14.27549129475,3.35294,30,BAC
02-13-2014,17.49267,21.0,8.68,2.60941,18.0,14.186003140365,14.17321911831,14.33515006434,16.75,14.27549129475,3.35294,30,BAC
02-14-2014,17.49267,21.0,8.68,2.60941,18.0,14.26696861338,14.19026448105,14.284013976120002,16.7,14.2328778879,3.36364,30,BAC
02-18-2014,17.49267,21.0,8.68,2.60941,18.0,14.2328778879,14.03685621639,14.26696861338,16.47,14.03685621639,3.36364,30,BAC
02-19-2014,17.49267,21.0,8.68,2.60941,18.0,13.96015208406,13.78969845666,14.01981085365,16.2,13.8067438194,3.36364,30,BAC
02-20-2014,17.49267,21.0,8.68,2.60941,18.0,13.82378918214,13.78969845666,13.94310672132,16.3,13.8919706331,3.36364,30,BAC
02-21-2014,17.49267,21.0,8.68,2.60941,18.0,13.88344795173,13.84935722625,14.049640238445,16.29,13.88344795173,3.29412,30,BAC
02-24-2014,17.49267,21.0,8.68,2.60941,18.0,13.8919706331,13.8919706331,14.17321911831,16.53,14.08799230461,3.29412,30,BAC
02-25-2014,17.49267,21.0,8.68,2.60941,18.0,14.0624242605,13.90901599584,14.11356034872,16.34,13.92606135858,3.29412,30,BAC
02-26-2014,17.49267,21.0,8.68,2.60941,18.0,13.94310672132,13.74708504981,13.9771974468,16.33,13.91753867721,3.29412,30,BAC
02-27-2014,17.49267,21.0,8.68,2.60941,18.0,13.86640258899,13.81526650077,14.05390157913,16.49,14.05390157913,3.29412,30,BAC
02-28-2014,17.49267,21.0,8.68,2.60941,18.0,14.05390157913,13.930322699265,14.19026448105,16.53,14.08799230461,3.29412,30,BAC
03-03-2014,17.49267,21.0,8.68,2.60941,18.0,13.8919706331,13.79822113803,13.98572012817,16.3,13.8919706331,3.29412,30,BAC
03-04-2014,17.49267,21.0,8.68,2.60941,18.0,14.04537889776,14.00276549091,14.26696861338,16.73,14.258445932010002,3.29412,30,BAC
03-05-2014,17.49267,21.0,8.68,2.60941,18.0,14.318140383572,14.309612604904,14.761584874308,17.25,14.7104182023,3.29412,30,BAC
03-06-2014,17.49267,21.0,8.68,2.60941,18.0,14.855390439656002,14.761584874308,15.03524129176412,17.35,14.795695988980002,3.29412,30,BAC
03-07-2014,17.49267,21.0,8.68,2.60941,18.0,14.957723783672,14.70666597968608,15.000362677012,17.33,14.778640431643998,3.29412,30,BAC
03-10-2014,17.49267,21.0,8.68,2.60941,18.0,14.727473759636,14.7104182023,14.898029332996,17.47,14.898029332996,3.29412,30,BAC
03-11-2014,17.49267,21.0,8.68,2.60941,18.0,14.932140447668,14.7104182023,14.940668226336,17.27,14.727473759636,3.29412,30,BAC
03-12-2014,17.49267,21.0,8.68,2.60941,18.0,14.650723751624,14.556918186276,14.778640431643998,17.28,14.736001538304,3.29412,30,BAC
03-13-2014,17.49267,21.0,8.68,2.60941,18.0,14.787168210312,14.556918186276,14.898029332996,17.16,14.633668194288,3.29412,30,BAC
03-14-2014,17.49267,21.0,8.68,2.60941,18.0,14.565445964944,14.292557047568,14.684834866296,16.8,14.32666816224,3.29412,30,BAC
03-17-2014,17.49267,21.0,8.68,2.60941,18.0,14.480168178264,14.471640399596,14.642195972956,17.11,14.591029300948,3.29412,30,BAC
03-18-2014,17.49267,21.0,8.68,2.60941,18.0,14.616612636952,14.556918186276,14.684834866296,17.19,14.659251530292002,3.29412,30,BAC
03-19-2014,17.49267,21.0,8.68,2.60941,18.0,14.633668194288,14.599557079616002,14.915084890332,17.44,14.872445996992,3.29412,30,BAC
03-20-2014,17.49267,21.0,8.68,2.60941,18.0,14.872445996992,14.863918218324,15.3500016024,17.92,15.281779373056002,3.29412,30,BAC
03-21-2014,17.55933,21.0,8.68,2.6468,18.0,15.375584938404002,14.974779341008,15.375584938404002,17.56,14.974779341008,3.29412,30,BAC
03-24-2014,17.50933,21.0,8.68,2.61419,18.0,15.025946013016,14.75305709564,15.05152934902,17.37,14.812751546316,3.23529,30,BAC
03-25-2014,17.50933,21.0,8.68,2.61419,18.0,14.915084890332,14.66777930896,14.991834898344,17.21,14.676307087628,3.23529,30,BAC
03-26-2014,17.50933,21.0,8.68,2.61419,18.0,14.821279324984,14.650723751624,14.838334882319998,17.18,14.650723751624,3.23529,30,BAC
03-27-2014,17.50933,21.0,8.68,2.61419,18.0,14.736001538304,14.352251498243998,14.915084890332,17.01,14.505751514268,3.23529,30,BAC
03-28-2014,17.50933,21.0,8.68,2.61419,18.0,14.569709854278,14.369307055580002,14.62514041562,16.98,14.480168178264,3.23529,30,BAC
03-31-2014,17.47517,21.0,8.68,2.65229,18.0,14.62514041562,14.599557079616002,14.727473759636,17.2,14.66777930896,3.24242,29,BAC
04-01-2014,17.47517,21.0,8.68,2.65229,18.0,14.736001538304,14.718945980968002,14.838334882319998,17.34,14.787168210312,3.24242,29,BAC
04-02-2014,17.78929,21.0,11.8,2.10346,18.0,14.795695988980002,14.608084858283998,14.821279324984,17.23,14.693362644964,3.28125,28,BAC
04-03-2014,17.78929,21.0,11.8,2.10346,18.0,14.676307087628,14.522807071604,14.701890423632,17.15,14.62514041562,3.28125,28,BAC
04-04-2014,17.78929,21.0,11.8,2.10346,18.0,14.676307087628,14.24139037556,14.684834866296,16.72,14.258445932896,3.28125,28,BAC
04-07-2014,17.80714,21.0,11.8,2.06448,18.0,14.232862596892002,13.806473663492,14.24139037556,16.38,13.968501458184,3.28125,28,BAC
04-08-2014,17.80714,21.0,11.8,2.06448,18.0,13.959973679516,13.8576403355,14.0708348022,16.44,14.019668130192,3.28125,28,BAC
04-09-2014,17.80714,21.0,11.8,2.06448,18.0,14.113473695540002,13.938654232846,14.181695924884,16.62,14.173168146216002,3.28125,28,BAC
04-10-2014,17.80714,21.0,11.8,2.06448,18.0,14.173168146216002,13.72972365548,14.173168146216002,16.12,13.746779212816,3.28125,28,BAC
04-11-2014,17.80714,21.0,11.8,2.06448,18.0,13.525056967448,13.320390279416,13.755306991484,15.77,13.448306959436,3.28125,28,BAC
04-14-2014,17.80714,21.0,11.8,2.06448,18.0,13.68708476214,13.456834738104,13.832056999496,16.0,13.6444458688,3.28125,28,BAC
04-15-2014,17.80714,21.0,11.8,2.06448,18.0,13.721195876812,13.610334754128,13.994084794188,16.39,13.977029236852,3.28125,28,BAC
04-16-2014,17.8,21.0,11.8,2.10203,18.0,13.81500144216,13.456834738104,13.832056999496,16.13,13.755306991484,3.29032,27,BAC
04-17-2014,17.68214,20.0,11.8,1.93466,18.0,13.763834770152,13.584751418124,13.8576403355,16.15,13.77236254882,3.35484,28,BAC
04-21-2014,17.66429,20.0,11.8,1.93395,18.0,13.77236254882,13.670029204804,13.789418106156,16.09,13.721195876812,3.35484,28,BAC
04-22-2014,17.66429,20.0,11.8,1.93395,18.0,13.721195876812,13.678556983472,13.934390343512,16.29,13.891751450172,3.35484,28,BAC
04-23-2014,17.66429,20.0,11.8,1.93395,18.0,13.90027922884,13.840584778164,13.98555701552,16.37,13.959973679516,3.35484,28,BAC
04-24-2014,17.64643,20.0,11.8,1.86729,18.0,14.011140351524,13.823529220828,14.0708348022,16.34,13.934390343512,3.35484,28,BAC
04-25-2014,17.64643,20.0,11.8,1.86729,18.0,13.72972365548,13.584751418124,13.840584778164,15.95,13.60180697546,3.35484,28,BAC
04-28-2014,17.46786,20.0,11.8,1.82934,18.0,13.073084698044,12.672279100648,13.141306927388,14.95,12.74902910866,3.3871,28,BAC
04-29-2014,17.45,20.0,11.8,1.82649,18.0,12.825779116672,12.714917993988,13.04750136204,15.24,12.996334690032,3.3871,28,BAC
04-30-2014,17.45,20.0,11.8,1.82649,18.0,13.013390247368,12.902529124684,13.021918026036,15.14,12.911056903352,3.3871,28,BAC
05-01-2014,17.45,20.0,11.8,1.82649,18.0,12.911056903352,12.817251338004,12.97706191024232,15.09,12.868418010012,3.3871,28,BAC
05-02-2014,17.45,20.0,11.8,1.82649,18.0,12.945168018024,12.87694578868,13.038973583372,15.25,13.0048624687,3.3871,28,BAC
05-05-2014,17.45,20.0,11.8,1.82649,18.0,12.85562634201,12.808723559336,12.902529124684,15.08,12.859890231344,3.3871,28,BAC
05-06-2014,17.41429,20.0,11.8,1.82516,17.75,12.817251338004,12.552890199296,12.817251338004,14.73,12.561417977964,3.3871,28,BAC
05-07-2014,17.45,20.0,11.8,1.76686,17.75,12.672279100648,12.5784735353,12.723445772656,14.8,12.62111242864,3.3871,28,BAC
05-08-2014,17.45,20.0,11.8,1.76686,17.75,12.66375132198,12.62111242864,12.825779116672,14.93,12.731973551324,3.3871,28,BAC
05-09-2014,17.45,20.0,11.8,1.76686,17.75,12.74902910866,12.510251305956,12.77947327850476,14.74,12.569945756632,3.3871,28,BAC
05-12-2014,17.43214,20.0,11.8,1.75866,17.75,12.612584649972,12.612584649972,12.87694578868,15.07,12.851362452676,3.3871,28,BAC
05-13-2014,17.43214,20.0,11.8,1.75866,17.75,12.825779116672,12.740501329992,12.87694578868,15.03,12.817251338004,3.3871,28,BAC
05-14-2014,17.43214,20.0,11.8,1.75866,17.75,12.783140223332,12.629640207308,12.808723559336,14.84,12.655223543312,3.3871,28,BAC
05-15-2014,17.43214,20.0,11.8,1.75866,17.75,12.638167985976,12.271473503252,12.646695764644,14.55,12.40791796194,3.3871,28,BAC
05-16-2014,17.43214,20.0,11.8,1.75866,17.75,12.373806847268,12.252286001249,12.399390183272,14.51,12.373806847268,3.3871,28,BAC
05-19-2014,17.43214,20.0,11.8,1.75866,17.75,12.30132072859,12.262945724584,12.53583464196,14.67,12.510251305956,3.3871,28,BAC
05-20-2014,17.43214,20.0,11.8,1.75866,17.75,12.49319574862,12.348223511264,12.527306863292,14.53,12.390862404604,3.3871,28,BAC
05-21-2014,17.45172,20.0,11.8,1.73118,18.0,12.442029076612,12.3652790686,12.544362420628,14.61,12.459084633948,3.4375,29,BAC
05-22-2014,17.45172,20.0,11.8,1.73118,18.0,12.433501297944,12.40791796194,12.552890199296,14.71,12.544362420628,3.4375,29,BAC
05-23-2014,17.45172,20.0,11.8,1.73118,18.0,12.544362420628,12.49319574862,12.6334777077086,14.72,12.552890199296,3.4375,29,BAC
05-27-2014,17.45172,20.0,11.8,1.73118,18.0,12.791668002,12.774612444664,13.056029140708,15.22,12.979279132696,3.4375,29,BAC
05-28-2014,17.45172,20.0,11.8,1.73118,18.0,13.021918026036,12.817251338004,13.030445804704,15.14,12.911056903352,3.4375,29,BAC
05-29-2014,17.4931,20.0,13.0,1.60536,18.0,12.894001346016,12.87694578868,12.970751354028002,15.15,12.91958468202,3.4375,29,BAC
05-30-2014,17.4931,20.0,13.0,1.60536,18.0,12.894001346016,12.851362452676,12.987806911364,15.14,12.911056903352,3.4375,29,BAC
06-02-2014,17.4931,20.0,13.0,1.60536,18.0,12.928112460688,12.83430689534,13.030445804704,15.26,13.013390247368,3.4375,29,BAC
06-03-2014,17.4931,20.0,13.0,1.60536,18.0,12.96222357536,12.885473567348,13.030445804704,15.21,12.970751354028002,3.4375,29,BAC
06-04-2014,17.4931,20.0,13.0,1.60536,18.0,12.953695796692,12.91958468202,13.013390247368,15.21,12.970751354028002,3.4375,29,BAC
06-05-2014,17.4931,20.0,13.0,1.60536,18.0,13.030445804704,12.979279132696,13.201001378064,15.43,13.158362484724,3.4375,29,BAC
06-06-2014,17.45862,20.0,13.0,1.60485,17.5,13.17541804206,13.158362484724,13.34597361542,15.59,13.294806943412,3.4375,29,BAC
06-09-2014,17.45862,20.0,13.0,1.60485,17.5,13.30333472208,13.30333472208,13.542112524784,15.84,13.508001410112,3.4375,29,BAC
06-10-2014,17.45862,20.0,13.0,1.60485,17.5,13.456834738104,13.414195844764,13.593279196792,15.92,13.576223639456,3.4375,29,BAC
06-11-2014,17.45862,20.0,13.0,1.60485,17.5,13.380084730092,13.26069582874,13.490945852776,15.59,13.294806943412,3.4375,29,BAC
06-12-2014,17.45862,20.0,13.0,1.60485,17.5,13.277751386076,13.115723591384,13.354501394088,15.42,13.149834706056,3.4375,29,BAC
06-13-2014,17.475,20.0,13.0,1.63087,17.75,13.183945820728,13.073084698044,13.26069582874,15.44,13.166890263392,3.45161,28,BAC
06-16-2014,17.475,20.0,13.0,1.63087,17.75,13.04750136204,12.945168018024,13.056029140708,15.28,13.030445804704,3.45161,28,BAC
06-17-2014,17.475,20.0,13.0,1.63087,17.75,13.017654136702,13.009126358034,13.320390279416,15.59,13.294806943412,3.45161,28,BAC
06-18-2014,17.475,20.0,13.0,1.63087,17.75,13.328918058084,13.166890263392,13.380084730092,15.65,13.34597361542,3.45161,28,BAC
06-19-2014,17.45714,20.0,13.0,1.63323,17.5,13.354501394088,13.2180569354,13.363029172756,15.55,13.26069582874,3.45161,28,BAC
06-20-2014,17.45714,20.0,13.0,1.63323,17.5,13.337495225337,13.175363165655998,13.337495225337,15.45,13.183896431955,3.45161,28,BAC
06-23-2014,17.45714,20.0,13.0,1.63323,17.5,13.200962964553,13.124163567862,13.354561757935,15.64,13.346028491636,3.45161,28,BAC
06-24-2014,17.45714,20.0,13.0,1.63323,17.5,13.2734957280945,13.175363165655998,13.39722808943,15.49,13.218029497151,3.45161,28,BAC
06-25-2014,17.45714,20.0,13.0,1.63323,17.5,13.183896431955,13.038830904872,13.218029497151,15.47,13.200962964553,3.45161,28,BAC
06-26-2014,17.45714,20.0,13.0,1.63323,17.5,13.175363165655998,13.030297638573,13.252162562347,15.41,13.149763366759,3.45161,28,BAC
06-27-2014,17.45714,20.0,13.0,1.63323,17.5,13.124163567862,13.064430703769,13.158296633058,15.33,13.081497236367,3.45161,28,BAC
06-30-2014,17.45714,20.0,13.0,1.63323,17.5,13.064430703769,13.047364171171,13.183896431955,15.37,13.115630301562998,3.45161,28,BAC
07-01-2014,17.51071,20.0,13.0,1.62554,18.0,13.124163567862,13.124163567862,13.354561757935,15.6,13.31189542644,3.51613,28,BAC
07-02-2014,17.51071,20.0,13.0,1.62554,18.0,13.465494219821998,13.448427687224,13.678825877297,15.85,13.525227083915,3.51613,28,BAC
