 Date,AMD Price Target,AMD Price Target - High,AMD Price Target - Low,AMD Price Target - StdDev,AMD Price Target - Median,AMD Open,AMD Low,AMD High,AMD Close,AMD Adj. Close,AMD Rating,AMD Price Target - #,Ticker
10-20-2016,6.3,9.0,2.5,1.7761,6.65,6.81,6.77,6.98,6.96,6.96,3.23077,22,AMD
10-21-2016,6.71818,9.0,2.5,1.66232,7.0,6.5,6.37,6.65,6.52,6.52,3.23077,22,AMD
10-24-2016,6.76364,9.0,3.5,1.55667,7.0,6.57,6.54,7.01,7.005,7.005,3.23077,22,AMD
10-25-2016,6.76364,9.0,3.5,1.55667,7.0,6.9,6.87,7.5,7.5,7.5,3.19231,22,AMD
10-26-2016,6.76364,9.0,3.5,1.55667,7.0,7.4,7.26,7.48,7.29,7.29,3.19231,22,AMD
10-27-2016,6.76364,9.0,3.5,1.55667,7.0,7.44,7.1,7.46,7.11,7.11,3.19231,22,AMD
10-28-2016,6.76364,9.0,3.5,1.55667,7.0,7.1,7.02,7.53,7.2,7.2,3.19231,22,AMD
10-31-2016,6.76364,9.0,3.5,1.55667,7.0,7.24,7.2,7.46,7.23,7.23,3.19231,22,AMD
11-01-2016,6.76364,9.0,3.5,1.55667,7.0,7.32,6.92,7.425,7.09,7.09,3.19231,22,AMD
11-02-2016,6.76364,9.0,3.5,1.55667,7.0,7.03,6.67,7.055,6.76,6.76,3.19231,22,AMD
11-03-2016,6.76364,9.0,3.5,1.55667,7.0,6.78,6.56,6.79,6.7,6.7,3.23077,22,AMD
11-04-2016,6.76364,9.0,3.5,1.55667,7.0,6.69,6.46,6.72,6.56,6.56,3.23077,22,AMD
11-07-2016,6.76364,9.0,3.5,1.55667,7.0,6.79,6.76,6.99,6.96,6.96,3.23077,22,AMD
11-08-2016,6.76364,9.0,3.5,1.55667,7.0,6.85,6.75,7.18,7.0,7.0,3.23077,22,AMD
11-09-2016,6.76364,9.0,3.5,1.55667,7.0,6.7,6.64,7.05,6.94,6.94,3.23077,22,AMD
11-10-2016,6.76364,9.0,3.5,1.55667,7.0,6.82,6.22,6.91,6.295,6.295,3.23077,22,AMD
11-11-2016,6.76364,9.0,3.5,1.55667,7.0,6.64,6.47,6.69,6.685,6.685,3.23077,22,AMD
11-14-2016,6.775,9.0,3.5,1.57016,7.0,6.83,6.61,6.84,6.79,6.79,3.23077,22,AMD
11-15-2016,6.775,9.0,3.5,1.57016,7.0,6.82,6.79,7.08,6.97,6.97,3.23077,22,AMD
11-16-2016,6.775,9.0,3.5,1.57016,7.0,7.09,7.07,7.75,7.67,7.67,3.23077,22,AMD
11-17-2016,6.775,9.0,3.5,1.57016,7.0,7.79,7.77,8.77,8.46,8.46,3.19231,22,AMD
11-18-2016,6.775,9.0,3.5,1.57016,7.0,8.68,8.4,8.83,8.71,8.71,3.19231,22,AMD
11-21-2016,6.775,9.0,3.5,1.57016,7.0,8.87,8.86,9.22,8.94,8.94,3.19231,22,AMD
11-22-2016,6.88864,10.5,3.5,1.73637,7.0,9.05,8.54,9.06,8.69,8.69,3.19231,22,AMD
11-23-2016,6.88864,10.5,3.5,1.73637,7.0,8.72,8.5,8.86,8.8,8.8,3.19231,22,AMD
11-25-2016,6.88864,10.5,3.5,1.73637,7.0,8.8,8.69,8.91,8.77,8.77,3.19231,22,AMD
11-28-2016,6.88864,10.5,3.5,1.73637,7.0,8.72,8.72,8.98,8.83,8.83,3.19231,22,AMD
11-29-2016,6.88864,10.5,3.5,1.73637,7.0,9.0,8.85,9.23,8.93,8.93,3.19231,22,AMD
11-30-2016,6.88864,10.5,3.5,1.73637,7.0,9.02,8.9,9.12,8.91,8.91,3.19231,22,AMD
12-01-2016,6.88864,10.5,3.5,1.73637,7.0,8.92,8.26,9.03,8.39,8.39,3.19231,22,AMD
12-02-2016,6.88864,10.5,3.5,1.73637,7.0,8.38,8.38,8.74,8.53,8.53,3.19231,22,AMD
12-05-2016,7.06739,11.0,3.5,1.8939,7.0,8.69,8.45,8.71,8.68,8.68,3.25926,23,AMD
12-06-2016,7.06739,11.0,3.5,1.8939,7.0,8.95,8.82,9.54,9.45,9.45,3.25926,23,AMD
12-07-2016,7.06739,11.0,3.5,1.8939,7.0,9.65,9.24,9.79,9.56,9.56,3.25926,23,AMD
12-08-2016,7.37174,12.0,3.5,2.08956,7.0,9.9,9.8,10.66,10.34,10.34,3.37037,23,AMD
12-09-2016,7.37174,12.0,3.5,2.08956,7.0,10.38,9.87,10.54,10.34,10.34,3.37037,23,AMD
12-12-2016,7.76304,15.0,3.5,2.58096,7.0,10.4,10.38,10.93,10.68,10.68,3.40741,23,AMD
12-13-2016,7.78478,15.0,3.5,2.55961,7.0,10.75,10.4,10.8,10.54,10.54,3.40741,23,AMD
12-14-2016,7.96957,15.0,3.5,2.76758,7.0,10.43,10.27,10.74,10.55,10.55,3.48148,23,AMD
12-15-2016,8.23043,15.0,3.5,2.75814,7.0,10.68,10.64,10.93,10.86,10.86,3.48148,23,AMD
12-16-2016,8.40435,15.0,3.5,2.9224,7.0,10.94,10.595,11.23,10.66,10.66,3.48148,23,AMD
12-19-2016,8.40435,15.0,3.5,2.9224,7.0,10.81,10.52,11.0,10.95,10.95,3.48148,23,AMD
12-20-2016,8.58182,15.0,3.5,3.09319,7.25,11.19,11.15,11.51,11.51,11.51,3.5,22,AMD
12-21-2016,8.58182,15.0,3.5,3.09319,7.25,11.61,11.31,11.72,11.47,11.47,3.5,22,AMD
12-22-2016,8.58182,15.0,3.5,3.09319,7.25,11.65,11.47,11.75,11.6,11.6,3.5,22,AMD
12-23-2016,8.58182,15.0,3.5,3.09319,7.25,11.3,11.26,11.6,11.58,11.58,3.5,22,AMD
12-27-2016,8.58182,15.0,3.5,3.09319,7.25,11.65,11.6,12.08,12.07,12.07,3.5,22,AMD
12-28-2016,8.58182,15.0,3.5,3.09319,7.25,12.28,11.46,12.42,11.55,11.55,3.5,22,AMD
12-29-2016,8.58182,15.0,3.5,3.09319,7.25,11.24,11.01,11.62,11.59,11.59,3.5,22,AMD
12-30-2016,8.58182,15.0,3.5,3.09319,7.25,11.7,11.25,11.78,11.34,11.34,3.5,22,AMD
01-03-2017,8.65714,15.0,3.5,3.14621,7.5,11.42,11.02,11.65,11.43,11.43,3.52,21,AMD
01-04-2017,8.65714,15.0,3.5,3.14621,7.5,11.45,11.235,11.5204,11.43,11.43,3.52,21,AMD
01-05-2017,8.65714,15.0,3.5,3.14621,7.5,11.43,11.23,11.69,11.24,11.24,3.52,21,AMD
01-06-2017,8.65714,15.0,3.5,3.14621,7.5,11.29,11.11,11.49,11.32,11.32,3.52,21,AMD
01-09-2017,8.65714,15.0,3.5,3.14621,7.5,11.37,11.31,11.64,11.49,11.49,3.52,21,AMD
01-10-2017,8.65714,15.0,3.5,3.14621,7.5,11.55,11.33,11.63,11.44,11.44,3.52,21,AMD
01-11-2017,8.65714,15.0,3.5,3.14621,7.5,11.39,11.15,11.41,11.2,11.2,3.52,21,AMD
01-12-2017,8.75238,15.0,3.5,3.27365,7.5,10.98,10.33,11.0376,10.76,10.76,3.52,21,AMD
01-13-2017,8.75238,15.0,3.5,3.27365,7.5,10.79,10.56,10.87,10.58,10.58,3.52,21,AMD
01-17-2017,8.77619,15.0,4.0,3.23697,7.5,10.17,9.78,10.23,9.82,9.82,3.52,21,AMD
01-18-2017,9.10952,15.0,4.0,3.13838,9.0,9.54,9.42,10.1,9.88,9.88,3.52,21,AMD
01-19-2017,9.10952,15.0,4.0,3.13838,9.0,9.92,9.75,10.25,9.77,9.77,3.52,21,AMD
01-20-2017,9.10952,15.0,4.0,3.13838,9.0,9.88,9.67,9.96,9.75,9.75,3.52,21,AMD
01-23-2017,9.10952,15.0,4.0,3.13838,9.0,9.68,9.68,10.06,9.91,9.91,3.52,21,AMD
01-24-2017,9.10952,15.0,4.0,3.13838,9.0,9.95,9.95,10.49,10.44,10.44,3.52,21,AMD
01-25-2017,9.39524,15.0,4.0,3.37928,9.0,10.74,10.15,10.975,10.35,10.35,3.52,21,AMD
01-26-2017,9.39524,15.0,4.0,3.37928,9.0,10.35,10.3,10.66,10.52,10.52,3.52,21,AMD
01-27-2017,9.39524,15.0,4.0,3.37928,9.0,10.6,10.52,10.73,10.67,10.67,3.52,21,AMD
01-30-2017,9.49048,15.0,4.0,3.33836,9.0,10.62,10.3,10.68,10.61,10.61,3.52,21,AMD
01-31-2017,9.49048,15.0,4.0,3.33836,9.0,10.6,10.22,10.67,10.37,10.37,3.52,21,AMD
02-01-2017,10.95714,15.0,4.0,3.08893,10.6,10.9,10.81,12.14,12.06,12.06,3.56,21,AMD
02-02-2017,10.95714,15.0,4.0,3.08893,10.6,11.98,11.95,12.66,12.28,12.28,3.52,21,AMD
02-03-2017,11.00476,16.0,4.0,3.15783,10.6,12.37,12.04,12.5,12.24,12.24,3.52,21,AMD
02-06-2017,11.00476,16.0,4.0,3.15783,10.6,12.46,12.38,13.7,13.63,13.63,3.52,21,AMD
02-07-2017,11.00476,16.0,4.0,3.15783,10.6,14.05,13.06,14.27,13.29,13.29,3.52,21,AMD
02-08-2017,11.00476,16.0,4.0,3.15783,10.6,13.21,13.08,13.75,13.56,13.56,3.52,21,AMD
02-09-2017,11.00476,16.0,4.0,3.15783,10.6,13.78,13.4,13.89,13.42,13.42,3.52,21,AMD
02-10-2017,11.00476,16.0,4.0,3.15783,10.6,13.86,13.25,13.86,13.58,13.58,3.52,21,AMD
02-13-2017,11.00476,16.0,4.0,3.15783,10.6,13.7,13.38,13.95,13.49,13.49,3.52,21,AMD
02-14-2017,11.00476,16.0,4.0,3.15783,10.6,13.43,13.19,13.49,13.26,13.26,3.52,21,AMD
02-15-2017,11.00476,16.0,4.0,3.15783,10.6,13.2,13.15,13.44,13.3,13.3,3.52,21,AMD
02-16-2017,11.00476,16.0,4.0,3.15783,10.6,13.25,12.84,13.35,12.97,12.97,3.52,21,AMD
02-17-2017,11.00476,16.0,4.0,3.15783,10.6,12.79,12.6,13.14,13.13,13.13,3.52,21,AMD
02-21-2017,11.22174,16.0,4.0,3.10175,11.0,13.41,13.4,14.1,14.0,14.0,3.48148,23,AMD
02-22-2017,11.54583,16.5,4.0,3.33391,11.5,14.3,14.04,14.5,14.28,14.28,3.53571,24,AMD
02-23-2017,11.54583,16.5,4.0,3.33391,11.5,14.2,13.82,14.45,14.32,14.32,3.53571,24,AMD
02-24-2017,11.54583,16.5,4.0,3.33391,11.5,14.0,13.86,14.32,14.12,14.12,3.53571,24,AMD
02-27-2017,11.54583,16.5,4.0,3.33391,11.5,14.27,14.27,15.35,15.2,15.2,3.53571,24,AMD
02-28-2017,11.54583,16.5,4.0,3.33391,11.5,15.45,14.35,15.55,14.46,14.46,3.53571,24,AMD
03-01-2017,11.54583,16.5,4.0,3.33391,11.5,15.08,14.52,15.09,14.96,14.96,3.53571,24,AMD
03-02-2017,11.54583,16.5,4.0,3.33391,11.5,14.59,13.87,14.78,13.9,13.9,3.53571,24,AMD
03-03-2017,11.54583,16.5,4.0,3.33391,11.5,13.55,12.79,13.58,13.03,13.03,3.53571,24,AMD
03-06-2017,11.54583,16.5,4.0,3.33391,11.5,13.0,12.38,13.34,13.04,13.04,3.53571,24,AMD
03-07-2017,11.54583,16.5,4.0,3.33391,11.5,13.07,12.79,13.37,13.05,13.05,3.53571,24,AMD
03-08-2017,11.54583,16.5,4.0,3.33391,11.5,13.25,13.1,13.55,13.22,13.22,3.53571,24,AMD
03-09-2017,11.67083,17.0,4.0,3.47677,11.5,13.45,13.11,13.45,13.33,13.33,3.53571,24,AMD
03-10-2017,11.67083,17.0,4.0,3.47677,11.5,13.5,13.45,13.93,13.91,13.91,3.53571,24,AMD
03-13-2017,11.67083,17.0,4.0,3.47677,11.5,14.475,14.18,14.68,14.28,14.28,3.53571,24,AMD
03-14-2017,11.67083,17.0,4.0,3.47677,11.5,14.0,13.6401,14.15,14.1,14.1,3.53571,24,AMD
03-15-2017,11.67083,17.0,4.0,3.47677,11.5,14.03,13.62,14.06,13.98,13.98,3.53571,24,AMD
03-16-2017,11.67083,17.0,4.0,3.47677,11.5,13.79,13.65,13.88,13.65,13.65,3.53571,24,AMD
03-17-2017,11.67083,17.0,4.0,3.47677,11.5,13.62,13.36,13.74,13.49,13.49,3.53571,24,AMD
03-20-2017,11.92083,17.0,4.0,3.52704,12.0,13.68,13.54,14.5,14.4,14.4,3.53571,24,AMD
03-21-2017,11.92083,17.0,4.0,3.52704,12.0,14.4,13.78,14.49,13.82,13.82,3.53571,24,AMD
03-22-2017,11.92083,17.0,4.0,3.52704,12.0,13.7,13.55,14.145,14.1,14.1,3.53571,24,AMD
03-23-2017,11.92083,17.0,4.0,3.52704,12.0,13.96,13.77,14.115,13.79,13.79,3.53571,24,AMD
03-24-2017,11.92083,17.0,4.0,3.52704,12.0,14.16,13.54,14.18,13.7,13.7,3.53571,24,AMD
03-27-2017,11.92083,17.0,4.0,3.52704,12.0,13.35,13.21,13.78,13.7,13.7,3.53571,24,AMD
03-28-2017,11.92083,17.0,4.0,3.52704,12.0,13.75,13.55,13.86,13.69,13.69,3.53571,24,AMD
03-29-2017,11.92083,17.0,4.0,3.52704,12.0,13.74,13.63,13.87,13.71,13.71,3.53571,24,AMD
03-30-2017,11.92083,17.0,4.0,3.52704,12.0,13.73,13.65,14.05,14.05,14.05,3.53571,24,AMD
03-31-2017,12.004,17.0,4.0,3.47971,12.0,14.1,14.01,14.75,14.55,14.55,3.51724,25,AMD
04-03-2017,12.004,17.0,4.0,3.47971,12.0,14.6,14.3,14.74,14.64,14.64,3.51724,25,AMD
04-04-2017,12.004,17.0,4.0,3.47971,12.0,14.31,14.03,14.67,14.16,14.16,3.51724,25,AMD
04-05-2017,12.004,17.0,4.0,3.47971,12.0,14.28,14.1,14.64,14.17,14.17,3.51724,25,AMD
04-06-2017,11.96538,17.0,4.0,3.4176,12.0,13.42,12.83,13.46,13.27,13.27,3.46667,26,AMD
04-07-2017,11.96538,17.0,4.0,3.4176,12.0,13.33,13.22,13.68,13.52,13.52,3.46667,26,AMD
04-10-2017,11.96538,17.0,4.0,3.4176,12.0,13.52,13.04,13.59,13.1,13.1,3.46667,26,AMD
04-11-2017,11.96538,17.0,4.0,3.4176,12.0,13.02,12.71,13.29,13.1,13.1,3.46667,26,AMD
04-12-2017,11.96538,17.0,4.0,3.4176,12.0,12.94,12.74,13.1,12.76,12.76,3.46667,26,AMD
04-13-2017,11.96538,17.0,4.0,3.4176,12.0,12.505,12.22,12.72,12.31,12.31,3.46667,26,AMD
04-17-2017,11.96538,17.0,4.0,3.4176,12.0,12.53,12.37,12.8,12.79,12.79,3.46667,26,AMD
04-18-2017,11.96538,17.0,4.0,3.4176,12.0,12.63,12.58,12.97,12.95,12.95,3.46667,26,AMD
04-19-2017,11.96538,17.0,4.0,3.4176,12.0,13.09,12.8,13.205,12.84,12.84,3.46667,26,AMD
04-20-2017,11.96538,17.0,4.0,3.4176,12.0,12.98,12.88,13.15,13.11,13.11,3.46667,26,AMD
04-21-2017,11.96538,17.0,4.0,3.4176,12.0,13.08,12.9,13.12,13.0,13.0,3.46667,26,AMD
04-24-2017,11.96538,17.0,4.0,3.4176,12.0,13.23,13.045,13.23,13.13,13.13,3.46667,26,AMD
04-25-2017,11.96538,17.0,4.0,3.4176,12.0,13.24,13.16,13.525,13.49,13.49,3.46667,26,AMD
04-26-2017,11.96538,17.0,4.0,3.4176,12.0,13.42,13.22,13.53,13.41,13.41,3.46667,26,AMD
04-27-2017,11.96538,17.0,4.0,3.4176,12.0,13.43,13.37,13.7,13.62,13.62,3.46667,26,AMD
04-28-2017,12.04231,17.0,4.0,3.37219,12.0,13.73,13.16,13.755,13.3,13.3,3.46667,26,AMD
05-01-2017,12.04231,17.0,4.0,3.37219,12.0,13.43,13.25,13.63,13.62,13.62,3.46667,26,AMD
05-02-2017,12.31538,20.0,4.0,3.655,11.75,11.73,10.3,11.76,10.32,10.32,3.4,26,AMD
05-03-2017,12.31538,20.0,4.0,3.655,11.75,10.29,9.85,10.68,10.39,10.39,3.43333,26,AMD
05-04-2017,12.31538,20.0,4.0,3.655,11.75,10.55,9.94,10.55,10.1,10.1,3.43333,26,AMD
05-05-2017,12.31538,20.0,4.0,3.655,11.75,10.13,9.94,10.26,10.19,10.19,3.43333,26,AMD
05-08-2017,12.31538,20.0,4.0,3.655,11.75,10.22,10.0,10.22,10.04,10.04,3.43333,26,AMD
05-09-2017,12.31538,20.0,4.0,3.655,11.75,10.04,10.04,10.4,10.18,10.18,3.43333,26,AMD
05-10-2017,12.31538,20.0,4.0,3.655,11.75,10.455,10.45,10.85,10.79,10.79,3.4,26,AMD
05-11-2017,12.31538,20.0,4.0,3.655,11.75,10.74,10.51,11.26,11.07,11.07,3.4,26,AMD
05-12-2017,12.31538,20.0,4.0,3.655,11.75,11.2,11.08,11.4,11.26,11.26,3.4,26,AMD
05-15-2017,12.31538,20.0,4.0,3.655,11.75,11.41,11.3,11.6,11.42,11.42,3.4,26,AMD
05-16-2017,12.37778,20.0,4.0,3.60075,12.0,11.66,11.63,12.77,12.75,12.75,3.4,27,AMD
05-17-2017,12.48929,20.0,4.0,3.57804,12.5,11.81,11.16,12.2855,11.2,11.2,3.3871,28,AMD
05-18-2017,12.48929,20.0,4.0,3.57804,12.5,10.99,10.81,11.49,11.275,11.275,3.3871,28,AMD
05-19-2017,12.48929,20.0,4.0,3.57804,12.5,11.47,11.35,11.62,11.41,11.41,3.3871,28,AMD
05-22-2017,12.48929,20.0,4.0,3.57804,12.5,11.49,10.77,11.55,11.04,11.04,3.3871,28,AMD
05-23-2017,12.48929,20.0,4.0,3.57804,12.5,10.97,10.62,11.055,10.89,10.89,3.3871,28,AMD
05-24-2017,12.48929,20.0,4.0,3.57804,12.5,11.05,10.71,11.06,10.89,10.89,3.3871,28,AMD
05-25-2017,12.48929,20.0,4.0,3.57804,12.5,11.01,10.8,11.01,10.98,10.98,3.3871,28,AMD
05-26-2017,12.48929,20.0,4.0,3.57804,12.5,10.85,10.74,11.02,11.0,11.0,3.3871,28,AMD
05-30-2017,12.48929,20.0,4.0,3.57804,12.5,10.95,10.9,11.27,11.12,11.12,3.3871,28,AMD
05-31-2017,12.48929,20.0,4.0,3.57804,12.5,11.29,11.1,11.49,11.19,11.19,3.3871,28,AMD
06-01-2017,12.48929,20.0,4.0,3.57804,12.5,11.25,10.81,11.285,10.93,10.93,3.3871,28,AMD
06-02-2017,12.48929,20.0,4.0,3.57804,12.5,10.93,10.565,10.96,10.9,10.9,3.3871,28,AMD
06-05-2017,12.48929,20.0,4.0,3.57804,12.5,10.84,10.8,11.34,11.24,11.24,3.3871,28,AMD
06-06-2017,12.48929,20.0,4.0,3.57804,12.5,11.27,11.24,12.24,12.03,12.03,3.3871,28,AMD
06-07-2017,12.48929,20.0,4.0,3.57804,12.5,12.42,12.2348,12.96,12.38,12.38,3.3871,28,AMD
06-08-2017,12.48929,20.0,4.0,3.57804,12.5,12.81,12.4,12.91,12.9,12.9,3.3871,28,AMD
06-09-2017,12.48929,20.0,4.0,3.57804,12.5,13.1,11.63,13.4,12.28,12.28,3.375,28,AMD
06-12-2017,12.48929,20.0,4.0,3.57804,12.5,11.75,11.27,12.35,12.09,12.09,3.375,28,AMD
06-13-2017,12.48929,20.0,4.0,3.57804,12.5,12.33,11.67,12.48,11.96,11.96,3.375,28,AMD
06-14-2017,12.48929,20.0,4.0,3.57804,12.5,11.91,11.65,12.05,11.77,11.77,3.375,28,AMD
06-15-2017,12.48929,20.0,4.0,3.57804,12.5,11.34,11.21,11.58,11.5,11.5,3.375,28,AMD
06-16-2017,12.48929,20.0,4.0,3.57804,12.5,11.66,11.28,11.83,11.44,11.44,3.375,28,AMD
06-19-2017,12.48929,20.0,4.0,3.57804,12.5,11.63,11.62,12.12,11.93,11.93,3.375,28,AMD
06-20-2017,12.48929,20.0,4.0,3.57804,12.5,12.19,12.18,12.93,12.64,12.64,3.375,28,AMD
06-21-2017,12.63214,20.0,4.0,3.78899,12.5,13.36,13.13,14.01,13.98,13.98,3.375,28,AMD
06-22-2017,12.63214,20.0,4.0,3.78899,12.5,14.1,13.56,14.5,14.38,14.38,3.375,28,AMD
06-23-2017,12.63214,20.0,4.0,3.78899,12.5,14.15,13.9,14.67,14.17,14.17,3.375,28,AMD
06-26-2017,12.63214,20.0,4.0,3.78899,12.5,14.39,13.84,14.49,14.08,14.08,3.375,28,AMD
06-27-2017,12.63214,20.0,4.0,3.78899,12.5,13.76,13.37,14.04,13.4,13.4,3.375,28,AMD
06-28-2017,12.63214,20.0,4.0,3.78899,12.5,13.65,13.09,13.7,13.23,13.23,3.375,28,AMD
06-29-2017,12.63214,20.0,4.0,3.78899,12.5,13.06,12.45,13.15,12.6,12.6,3.375,28,AMD
06-30-2017,12.63214,20.0,4.0,3.78899,12.5,12.57,12.36,12.83,12.48,12.48,3.375,28,AMD
07-03-2017,12.63214,20.0,4.0,3.78899,12.5,12.57,12.13,12.73,12.15,12.15,3.375,28,AMD
07-05-2017,12.63214,20.0,4.0,3.78899,12.5,12.36,12.32,13.21,13.19,13.19,3.375,28,AMD
07-06-2017,12.63214,20.0,4.0,3.78899,12.5,12.94,12.665,13.32,13.02,13.02,3.375,28,AMD
07-07-2017,12.63214,20.0,4.0,3.78899,12.5,13.27,13.18,13.745,13.36,13.36,3.375,28,AMD
07-10-2017,12.66786,20.0,4.0,3.80639,12.5,13.61,13.27,13.88,13.81,13.81,3.3871,28,AMD
07-11-2017,12.66786,20.0,4.0,3.80639,12.5,13.77,13.62,14.099,13.89,13.89,3.3871,28,AMD
07-12-2017,12.66786,20.0,4.0,3.80639,12.5,14.17,13.96,14.39,14.29,14.29,3.3871,28,AMD
07-13-2017,12.66786,20.0,4.0,3.80639,12.5,14.33,13.43,14.49,13.53,13.53,3.3871,28,AMD
07-14-2017,12.66786,20.0,4.0,3.80639,12.5,13.46,13.32,13.93,13.92,13.92,3.3871,28,AMD
07-17-2017,12.66786,20.0,4.0,3.80639,12.5,14.03,13.51,14.12,13.8,13.8,3.3871,28,AMD
07-18-2017,12.66786,20.0,4.0,3.80639,12.5,13.29,13.15,13.53,13.48,13.48,3.35484,28,AMD
07-19-2017,12.66786,20.0,4.0,3.80639,12.5,13.62,13.41,13.74,13.55,13.55,3.35484,28,AMD
07-20-2017,12.66786,20.0,4.0,3.80639,12.5,13.61,13.45,13.89,13.8,13.8,3.35484,28,AMD
07-21-2017,12.66786,20.0,4.0,3.80639,12.5,13.7,13.62,14.05,13.88,13.88,3.35484,28,AMD
07-24-2017,12.66786,20.0,4.0,3.80639,12.5,14.0,13.97,14.44,14.16,14.16,3.35484,28,AMD
07-25-2017,12.66786,20.0,4.0,3.80639,12.5,14.29,13.87,14.32,14.11,14.11,3.35484,28,AMD
07-26-2017,14.05862,22.0,4.0,4.11796,14.0,15.13,14.4,15.65,14.76,14.76,3.38235,29,AMD
07-27-2017,14.0931,22.0,5.0,4.03698,14.0,14.99,13.7,15.04,14.12,14.12,3.38235,29,AMD
07-28-2017,14.0931,22.0,5.0,4.03698,14.0,13.845,13.68,14.1,13.95,13.95,3.38235,29,AMD
07-31-2017,14.0931,22.0,5.0,4.03698,14.0,14.09,13.47,14.22,13.61,13.61,3.38235,29,AMD
08-01-2017,14.06071,22.0,5.0,4.10473,14.0,13.72,13.45,13.86,13.71,13.71,3.33333,28,AMD
08-02-2017,14.06071,22.0,5.0,4.10473,14.0,13.81,13.12,13.93,13.37,13.37,3.33333,28,AMD
08-03-2017,14.08929,22.0,5.0,4.08327,14.0,13.42,13.08,13.52,13.24,13.24,3.33333,28,AMD
08-04-2017,14.08929,22.0,5.0,4.08327,14.0,13.2,13.02,13.36,13.12,13.12,3.33333,28,AMD
08-07-2017,14.08929,22.0,5.0,4.08327,14.0,13.33,13.27,13.57,13.43,13.43,3.33333,28,AMD
08-08-2017,14.08929,22.0,5.0,4.08327,14.0,13.48,13.08,13.55,13.11,13.11,3.33333,28,AMD
08-09-2017,14.08929,22.0,5.0,4.08327,14.0,12.76,12.54,12.89,12.83,12.83,3.33333,28,AMD
08-10-2017,14.08929,22.0,5.0,4.08327,14.0,12.7,12.11,12.92,12.12,12.12,3.33333,28,AMD
08-11-2017,14.08929,22.0,5.0,4.08327,14.0,12.04,11.88,12.39,12.23,12.23,3.33333,28,AMD
08-14-2017,14.08929,22.0,5.0,4.08327,14.0,12.58,12.58,12.845,12.76,12.76,3.33333,28,AMD
08-15-2017,14.08929,22.0,5.0,4.08327,14.0,13.01,12.75,13.14,13.02,13.02,3.33333,28,AMD
08-16-2017,14.08929,22.0,5.0,4.08327,14.0,13.17,12.52,13.19,12.63,12.63,3.33333,28,AMD
08-17-2017,14.08929,22.0,5.0,4.08327,14.0,12.46,12.32,12.65,12.34,12.34,3.33333,28,AMD
08-18-2017,14.08929,22.0,5.0,4.08327,14.0,12.43,12.25,12.555,12.37,12.37,3.33333,28,AMD
08-21-2017,14.09259,22.0,5.0,4.15816,14.0,12.42,11.86,12.42,12.05,12.05,3.34375,27,AMD
08-22-2017,14.09259,22.0,5.0,4.15816,14.0,12.2,12.1,12.33,12.17,12.17,3.34375,27,AMD
08-23-2017,14.09259,22.0,5.0,4.15816,14.0,12.0,11.95,12.535,12.48,12.48,3.34375,27,AMD
08-24-2017,14.09259,22.0,5.0,4.15816,14.0,12.69,12.39,12.71,12.5,12.5,3.34375,27,AMD
08-25-2017,14.09259,22.0,5.0,4.15816,14.0,12.51,12.25,12.57,12.43,12.43,3.34375,27,AMD
08-28-2017,14.09259,22.0,5.0,4.15816,14.0,12.53,12.16,12.55,12.23,12.23,3.34375,27,AMD
08-29-2017,14.09259,22.0,5.0,4.15816,14.0,12.0,11.93,12.18,12.15,12.15,3.34375,27,AMD
08-30-2017,14.09259,22.0,5.0,4.15816,14.0,12.19,12.16,12.68,12.67,12.67,3.34375,27,AMD
08-31-2017,14.09259,22.0,5.0,4.15816,14.0,12.82,12.79,13.16,13.0,13.0,3.34375,27,AMD
09-01-2017,14.09259,22.0,5.0,4.15816,14.0,13.12,13.04,13.485,13.19,13.19,3.34375,27,AMD
09-05-2017,14.09259,22.0,5.0,4.15816,14.0,12.88,12.65,13.18,12.92,12.92,3.34375,27,AMD
09-06-2017,14.09259,22.0,5.0,4.15816,14.0,13.02,12.75,13.08,12.86,12.86,3.34375,27,AMD
09-07-2017,14.09259,22.0,5.0,4.15816,14.0,12.84,12.6,12.94,12.63,12.63,3.34375,27,AMD
09-08-2017,14.09259,22.0,5.0,4.15816,14.0,12.571,12.035,12.61,12.25,12.25,3.34375,27,AMD
09-11-2017,14.09259,22.0,5.0,4.15816,14.0,12.46,12.4001,12.74,12.55,12.55,3.34375,27,AMD
09-12-2017,14.09259,22.0,5.0,4.15816,14.0,12.66,12.213,12.68,12.3,12.3,3.34375,27,AMD
09-13-2017,14.09259,22.0,5.0,4.15816,14.0,12.22,12.12,12.36,12.22,12.22,3.34375,27,AMD
09-14-2017,14.09259,22.0,5.0,4.15816,14.0,12.15,12.11,12.46,12.26,12.26,3.34375,27,AMD
09-15-2017,14.09259,22.0,5.0,4.15816,14.0,12.33,12.31,12.66,12.52,12.52,3.34375,27,AMD
09-18-2017,14.09259,22.0,5.0,4.15816,14.0,12.77,12.74,13.3,13.08,13.08,3.34375,27,AMD
09-19-2017,14.09259,22.0,5.0,4.15816,14.0,13.25,12.88,13.29,13.12,13.12,3.34375,27,AMD
09-20-2017,14.09259,22.0,5.0,4.15816,14.0,13.07,12.8,13.8,13.74,13.74,3.34375,27,AMD
09-21-2017,14.09259,22.0,5.0,4.15816,14.0,14.0,13.32,14.24,13.41,13.41,3.34375,27,AMD
